Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
chapter,12,22.0,10.0,83.33
rabbit,51,67.0,16.0,31.37
hole,5,30.0,25.0,500.0
alice,397,404.0,7.0,1.76
beginning,14,21.0,7.0,50.0
get,46,66.0,20.0,43.48
tired,7,11.0,4.0,57.14
sitting,10,13.0,3.0,30.0
sister,9,10.0,1.0,11.11
bank,3,12.0,9.0,300.0
nothing,34,41.0,7.0,20.59
twice,5,22.0,17.0,340.0
peeped,3,14.0,11.0,366.67
book,11,16.0,5.0,45.45
reading,3,3.0,0.0,0.0
pictures,4,7.0,3.0,75.0
conversations,2,17.0,15.0,750.0
use,18,37.0,19.0,105.56
thought,74,84.0,10.0,13.51
without,26,30.0,4.0,15.38
considering,3,7.0,4.0,133.33
mind,11,16.0,5.0,45.45
well,63,64.0,1.0,1.59
hot,7,7.0,0.0,0.0
day,29,41.0,12.0,41.38
made,30,36.0,6.0,20.0
feel,8,35.0,27.0,337.5
sleepy,5,7.0,2.0,40.0
stupid,6,9.0,3.0,50.0
whether,11,15.0,4.0,36.36
pleasure,2,8.0,6.0,300.0
making,8,10.0,2.0,25.0
daisy,1,4.0,3.0,300.0
chain,1,3.0,2.0,200.0
worth,4,6.0,2.0,50.0
trouble,6,10.0,4.0,66.67
getting,22,27.0,5.0,22.73
picking,2,33.0,31.0,1550.0
daisies,1,22.0,21.0,2100.0
suddenly,13,13.0,0.0,0.0
white,30,34.0,4.0,13.33
pink,1,12.0,11.0,1100.0
eyes,29,44.0,15.0,51.72
ran,16,28.0,12.0,75.0
close,13,16.0,3.0,23.08
remarkable,2,5.0,3.0,150.0
think,53,57.0,4.0,7.55
much,51,56.0,5.0,9.8
way,56,58.0,2.0,3.57
hear,14,20.0,6.0,42.86
say,51,54.0,3.0,5.88
oh,45,48.0,3.0,6.67
dear,29,37.0,8.0,27.59
shall,25,27.0,2.0,8.0
late,6,14.0,8.0,133.33
afterwards,2,8.0,6.0,300.0
occurred,2,12.0,10.0,500.0
wondered,1,4.0,3.0,300.0
time,71,85.0,14.0,19.72
seemed,27,35.0,8.0,29.63
quite,55,57.0,2.0,3.64
natural,4,12.0,8.0,200.0
actually,1,9.0,8.0,800.0
took,24,27.0,3.0,12.5
watch,8,22.0,14.0,175.0
waistcoat,2,8.0,6.0,300.0
pocket,7,14.0,7.0,100.0
looked,45,45.0,0.0,0.0
hurried,11,20.0,9.0,81.82
started,2,8.0,6.0,300.0
feet,19,20.0,1.0,5.26
flashed,1,4.0,3.0,300.0
across,5,9.0,4.0,80.0
never,48,54.0,6.0,12.5
seen,15,19.0,4.0,26.67
either,10,13.0,3.0,30.0
take,22,26.0,4.0,18.18
burning,1,5.0,4.0,400.0
curiosity,5,14.0,9.0,180.0
field,1,1.0,0.0,0.0
fortunately,1,2.0,1.0,100.0
just,52,56.0,4.0,7.69
