Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
chapitre,12,13.0,1.0,8.33
premier,8,13.0,5.0,62.5
fond,8,15.0,7.0,87.5
terrier,4,6.0,2.0,50.0
alice,395,397.0,2.0,0.51
assise,6,8.0,2.0,33.33
auprès,8,12.0,4.0,50.0
sœur,10,10.0,0.0,0.0
gazon,3,4.0,1.0,33.33
commençait,7,10.0,3.0,42.86
ennuyer,1,3.0,2.0,200.0
rester,7,11.0,4.0,57.14
rien,54,57.0,3.0,5.56
jeté,1,5.0,4.0,400.0
yeux,41,46.0,5.0,12.2
livre,6,8.0,2.0,33.33
lisait,2,6.0,4.0,200.0
quoi,25,27.0,2.0,8.0
images,3,3.0,0.0,0.0
dialogues,2,2.0,0.0,0.0
belle,9,15.0,6.0,66.67
avance,2,4.0,2.0,100.0
pensait,10,14.0,4.0,40.0
causeries,1,1.0,0.0,0.0
mise,2,4.0,2.0,100.0
réfléchir,4,4.0,0.0,0.0
tant,14,17.0,3.0,21.43
bien,219,220.0,1.0,0.46
mal,14,18.0,4.0,28.57
chaleur,1,4.0,3.0,300.0
jour,15,18.0,3.0,20.0
endormait,1,5.0,4.0,400.0
rendait,1,3.0,2.0,200.0
lourde,1,14.0,13.0,1300.0
demandant,3,4.0,1.0,33.33
plaisir,6,8.0,2.0,33.33
couronne,4,6.0,2.0,50.0
marguerites,1,1.0,0.0,0.0
valait,1,1.0,0.0,0.0
peine,20,20.0,0.0,0.0
lever,4,5.0,1.0,25.0
cueillir,1,2.0,1.0,100.0
fleurs,6,12.0,6.0,100.0
coup,19,21.0,2.0,10.53
lapin,51,53.0,2.0,3.92
blanc,23,25.0,2.0,8.7
roses,4,8.0,4.0,100.0
passa,7,8.0,1.0,14.29
près,33,33.0,0.0,0.0
étonnant,1,3.0,2.0,200.0
trouva,27,33.0,6.0,22.22
extraordinaire,4,8.0,4.0,100.0
entendre,14,17.0,3.0,21.43
parler,23,25.0,2.0,8.7
disait,13,13.0,0.0,0.0
ah,15,20.0,5.0,33.33
arriverai,2,4.0,2.0,100.0
tard,7,7.0,0.0,0.0
songeant,1,3.0,2.0,200.0
après,29,32.0,3.0,10.34
sembla,2,4.0,2.0,100.0
dû,3,14.0,11.0,366.67
étonner,2,3.0,1.0,50.0
moment,18,23.0,5.0,27.78
paru,2,5.0,3.0,150.0
naturel,3,5.0,2.0,66.67
cependant,14,14.0,0.0,0.0
vint,5,7.0,2.0,40.0
tirer,5,9.0,4.0,80.0
montre,6,8.0,2.0,33.33
gousset,2,3.0,1.0,50.0
regarda,15,22.0,7.0,46.67
puis,51,51.0,0.0,0.0
prit,19,23.0,4.0,21.05
courir,9,11.0,2.0,22.22
plus,98,99.0,1.0,1.02
sauta,2,3.0,1.0,50.0
pieds,26,27.0,1.0,3.85
frappée,2,7.0,5.0,250.0
idée,17,19.0,2.0,11.76
jamais,45,48.0,3.0,6.67
entraînée,1,3.0,2.0,200.0
curiosité,5,7.0,2.0,40.0
élança,1,4.0,3.0,300.0
traces,1,1.0,0.0,0.0
travers,8,10.0,2.0,25.0
champ,2,5.0,3.0,150.0
arriva,5,7.0,2.0,40.0
temps,50,52.0,2.0,4.0
voir,33,35.0,2.0,6.06
disparaître,4,7.0,3.0,75.0
large,5,9.0,4.0,80.0
trou,5,9.0,4.0,80.0
pied,11,13.0,2.0,18.18
haie,2,7.0,5.0,250.0
instant,19,19.0,0.0,0.0
poursuite,3,5.0,2.0,66.67
songer,2,5.0,3.0,150.0
sortirait,2,4.0,2.0,100.0
pendant,18,19.0,1.0,5.56
bout,19,22.0,3.0,15.79
chemin,11,14.0,3.0,27.27
