Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
erstes,1,3.0,2.0,2.0
kapitel,12,13.0,1.0,0.083
hinunter,14,16.0,2.0,0.143
kaninchenbau,3,3.0,0.0,0.0
alice,388,390.0,2.0,0.005
fing,47,50.0,3.0,0.064
langweilen,1,3.0,2.0,2.0
saß,14,14.0,0.0,0.0
schon,24,25.0,1.0,0.042
lange,19,21.0,2.0,0.105
schwester,10,11.0,1.0,0.1
ufer,5,9.0,4.0,0.8
thun,24,26.0,2.0,0.083
buch,3,4.0,1.0,0.333
las,3,6.0,3.0,1.0
gefiel,4,7.0,3.0,0.75
weder,4,5.0,1.0,0.25
bilder,3,3.0,0.0,0.0
gespräche,2,4.0,2.0,1.0
darin,12,12.0,0.0,0.0
nützen,3,4.0,1.0,0.333
bücher,1,2.0,1.0,1.0
dachte,65,65.0,0.0,0.0
überlegte,5,5.0,0.0,0.0
eben,31,31.0,0.0,0.0
gut,31,31.0,0.0,0.0
ging,26,26.0,0.0,0.0
schläfrig,3,5.0,2.0,0.667
dumm,4,6.0,2.0,0.5
hitze,1,2.0,1.0,1.0
mühe,8,9.0,1.0,0.125
werth,5,5.0,0.0,0.0
sei,35,38.0,3.0,0.086
aufzustehen,1,1.0,0.0,0.0
gänseblümchen,1,4.0,3.0,3.0
pflücken,1,1.0,0.0,0.0
kette,1,4.0,3.0,3.0
plötzlich,12,12.0,0.0,0.0
weißes,1,5.0,4.0,4.0
kaninchen,44,46.0,2.0,0.045
rothen,3,5.0,2.0,0.667
augen,25,25.0,0.0,0.0
dicht,13,16.0,3.0,0.231
vorbeirannte,1,4.0,3.0,3.0
grade,1,2.0,1.0,1.0
merkwürdig,3,6.0,3.0,1.0
fand,22,24.0,2.0,0.091
außerordentlich,1,3.0,2.0,2.0
sagen,33,33.0,0.0,0.0
hörte,25,28.0,3.0,0.12
weh,9,11.0,2.0,0.222
spät,5,7.0,2.0,0.4
kommen,21,24.0,3.0,0.143
später,1,2.0,1.0,1.0
fiel,12,12.0,0.0,0.0
darüber,8,9.0,1.0,0.125
hätte,20,21.0,1.0,0.05
wundern,4,10.0,6.0,1.5
sollen,8,10.0,2.0,0.25
zeit,36,38.0,2.0,0.056
kam,39,42.0,3.0,0.077
ganz,82,84.0,2.0,0.024
natürlich,20,22.0,2.0,0.1
uhr,11,13.0,2.0,0.182
westentasche,2,2.0,0.0,0.0
zog,6,12.0,6.0,1.0
sah,47,47.0,0.0,0.0
eilig,9,11.0,2.0,0.222
fortlief,2,5.0,3.0,1.5
sprang,6,7.0,1.0,0.167
nie,25,30.0,5.0,0.2
vorgekommen,1,1.0,0.0,0.0
sehen,43,45.0,2.0,0.047
neugierde,3,4.0,1.0,0.333
brennend,1,3.0,2.0,2.0
rannte,9,11.0,2.0,0.222
grasplatz,1,5.0,4.0,4.0
rechten,9,10.0,1.0,0.111
großes,4,4.0,0.0,0.0
loch,2,4.0,2.0,1.0
hecke,2,2.0,0.0,0.0
schlüpfen,1,1.0,0.0,0.0
nächsten,15,17.0,2.0,0.133
augenblick,23,24.0,1.0,0.043
hineingesprungen,1,2.0,1.0,1.0
bedenken,1,5.0,4.0,4.0
welt,6,7.0,1.0,0.167
herauskommen,1,1.0,0.0,0.0
eingang,3,4.0,1.0,0.333
lief,10,13.0,3.0,0.3
erst,21,23.0,2.0,0.095
geradeaus,1,1.0,0.0,0.0
tunnel,1,3.0,2.0,2.0
abwärts,2,2.0,0.0,0.0
ehe,13,13.0,0.0,0.0
gedanken,7,11.0,4.0,0.571
fassen,2,5.0,3.0,1.5
konnte,51,53.0,2.0,0.039
schnell,35,37.0,2.0,0.057
festzuhalten,1,4.0,3.0,3.0
fühlte,7,9.0,2.0,0.286
schien,20,22.0,2.0,0.1
tiefen,3,4.0,1.0,0.333
brunnen,6,9.0,3.0,0.5
entweder,3,4.0,1.0,0.333
mußte,10,12.0,2.0,0.2
tief,9,10.0,1.0,0.111
langsam,8,10.0,2.0,0.25
genug,24,26.0,2.0,0.083
beim,6,8.0,2.0,0.333
fallen,7,9.0,2.0,0.286
umzusehen,3,3.0,0.0,0.0
wohl,45,45.0,0.0,0.0
geschehen,6,7.0,1.0,0.167
zuerst,15,16.0,1.0,0.067
versuchte,12,14.0,2.0,0.167
wissen,21,21.0,0.0,0.0
wohin,5,9.0,4.0,0.8
käme,2,4.0,2.0,1.0
dunkel,2,3.0,1.0,0.5
erkennen,1,3.0,2.0,2.0
besah,1,1.0,0.0,0.0
wände,1,1.0,0.0,0.0
brunnens,1,4.0,3.0,3.0
bemerkte,14,14.0,0.0,0.0
küchenschränken,1,3.0,2.0,2.0
bücherbrettern,1,2.0,1.0,1.0
bedeckt,2,2.0,0.0,0.0
erblickte,3,5.0,2.0,0.667
landkarten,1,5.0,4.0,4.0
haken,1,2.0,1.0,1.0
aufgehängt,2,4.0,2.0,1.0
nahm,17,19.0,2.0,0.118
vorbeifallen,1,3.0,2.0,2.0
bretter,1,2.0,1.0,1.0
töpfchen,1,1.0,0.0,0.0
aufschrift,1,1.0,0.0,0.0
eingemachte,1,2.0,1.0,1.0
apfelsinen,1,1.0,0.0,0.0
großen,17,18.0,1.0,0.059
verdruß,3,4.0,1.0,0.333
leer,1,6.0,5.0,5.0
lassen,11,14.0,3.0,0.273
furcht,3,5.0,2.0,0.667
jemand,8,9.0,1.0,0.125
tödten,1,1.0,0.0,0.0
gelang,4,4.0,0.0,0.0
schrank,1,2.0,1.0,1.0
vorbeikam,1,2.0,1.0,1.0
schieben,2,5.0,3.0,1.5
fall,14,15.0,1.0,0.071
daraus,3,4.0,1.0,0.333
treppe,3,4.0,1.0,0.333
stolpere,1,2.0,1.0,1.0
muthig,1,3.0,2.0,2.0
haus,8,9.0,1.0,0.125
