Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
capitolo,12,14.0,2.0,0.167
conigliera,4,5.0,1.0,0.25
alice,400,401.0,1.0,0.003
cominciava,5,10.0,5.0,1.0
sentirsi,2,4.0,2.0,1.0
mortalmente,2,7.0,5.0,2.5
stanca,4,5.0,1.0,0.25
sedere,2,4.0,2.0,1.0
poggio,2,4.0,2.0,1.0
accanto,1,2.0,1.0,1.0
sorella,7,9.0,2.0,0.286
far,18,22.0,4.0,0.222
nulla,19,21.0,2.0,0.105
due,39,44.0,5.0,0.128
volte,11,15.0,4.0,0.364
gittato,1,2.0,1.0,1.0
sguardo,2,6.0,4.0,2.0
libro,6,7.0,1.0,0.167
leggeva,3,4.0,1.0,0.333
imagini,2,3.0,1.0,0.5
nè,9,12.0,3.0,0.333
dialoghi,2,4.0,2.0,1.0
serve,2,5.0,3.0,1.5
pensò,53,56.0,3.0,0.057
andava,11,13.0,2.0,0.182
fantasticando,1,1.0,0.0,0.0
cervello,4,5.0,1.0,0.25
meglio,21,22.0,1.0,0.048
poteva,14,16.0,2.0,0.143
perchè,91,92.0,1.0,0.011
stellone,1,6.0,5.0,5.0
avea,46,47.0,1.0,0.022
resa,2,3.0,1.0,0.5
sonnacchiosa,2,3.0,1.0,0.5
grullina,1,7.0,6.0,6.0
piacere,4,6.0,2.0,0.5
ghirlanda,1,1.0,0.0,0.0
margherite,1,2.0,1.0,1.0
valesse,1,4.0,3.0,3.0
noja,2,5.0,3.0,1.5
levarsi,2,5.0,3.0,1.5
cogliere,1,3.0,2.0,2.0
fiori,5,7.0,2.0,0.4
quand,2,3.0,1.0,0.5
coniglio,49,50.0,1.0,0.02
bianco,20,21.0,1.0,0.05
occhi,31,32.0,1.0,0.032
rubino,1,1.0,0.0,0.0
passò,5,6.0,1.0,0.2
vicino,16,18.0,2.0,0.125
davvero,30,33.0,3.0,0.1
troppo,18,18.0,0.0,0.0
meravigliarsi,1,3.0,2.0,2.0
ciò,80,84.0,4.0,0.05
cosa,69,70.0,1.0,0.014
stravagante,1,2.0,1.0,1.0
sentire,8,9.0,1.0,0.125
parlare,19,23.0,4.0,0.211
diceva,14,16.0,2.0,0.143
sè,50,51.0,1.0,0.02
oimè,9,11.0,2.0,0.222
oimèi,1,5.0,4.0,4.0
fatto,17,19.0,2.0,0.118
tardi,7,8.0,1.0,0.143
quando,73,76.0,3.0,0.041
rammentò,6,7.0,1.0,0.167
seguito,3,4.0,1.0,0.333
accorse,9,11.0,2.0,0.222
dovuto,3,6.0,3.0,1.0
meravigliarsene,1,2.0,1.0,1.0
sembrò,3,3.0,0.0,0.0
assai,17,20.0,3.0,0.176
naturale,9,9.0,0.0,0.0
trasse,1,2.0,1.0,1.0
oriuolo,8,12.0,4.0,0.5
taschino,3,4.0,1.0,0.333
panciotto,2,3.0,1.0,0.5
