Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
chapitre,12,12.0,0.0,0.0
premier,8,9.0,1.0,0.125
fond,8,9.0,1.0,0.125
terrier,4,6.0,2.0,0.5
alice,395,396.0,1.0,0.003
assise,6,17.0,11.0,1.833
auprès,8,12.0,4.0,0.5
sœur,10,11.0,1.0,0.1
gazon,3,5.0,2.0,0.667
commençait,7,7.0,0.0,0.0
ennuyer,1,4.0,3.0,3.0
rester,7,8.0,1.0,0.143
rien,54,58.0,4.0,0.074
jeté,1,2.0,1.0,1.0
yeux,41,41.0,0.0,0.0
livre,6,6.0,0.0,0.0
lisait,2,3.0,1.0,0.5
quoi,25,28.0,3.0,0.12
images,3,6.0,3.0,1.0
dialogues,2,3.0,1.0,0.5
belle,9,10.0,1.0,0.111
avance,2,5.0,3.0,1.5
pensait,10,11.0,1.0,0.1
causeries,1,3.0,2.0,2.0
mise,2,2.0,0.0,0.0
réfléchir,4,5.0,1.0,0.25
tant,14,14.0,0.0,0.0
bien,219,220.0,1.0,0.005
mal,14,17.0,3.0,0.214
chaleur,1,2.0,1.0,1.0
jour,15,19.0,4.0,0.267
endormait,1,1.0,0.0,0.0
rendait,1,1.0,0.0,0.0
lourde,1,5.0,4.0,4.0
demandant,3,3.0,0.0,0.0
plaisir,6,8.0,2.0,0.333
couronne,4,4.0,0.0,0.0
marguerites,1,4.0,3.0,3.0
valait,1,3.0,2.0,2.0
peine,20,21.0,1.0,0.05
lever,4,4.0,0.0,0.0
cueillir,1,3.0,2.0,2.0
fleurs,6,7.0,1.0,0.167
coup,19,22.0,3.0,0.158
lapin,51,52.0,1.0,0.02
blanc,23,24.0,1.0,0.043
roses,4,7.0,3.0,0.75
passa,7,7.0,0.0,0.0
près,33,35.0,2.0,0.061
étonnant,1,3.0,2.0,2.0
trouva,27,27.0,0.0,0.0
extraordinaire,4,5.0,1.0,0.25
entendre,14,14.0,0.0,0.0
parler,23,25.0,2.0,0.087
disait,13,16.0,3.0,0.231
ah,15,16.0,1.0,0.067
arriverai,2,2.0,0.0,0.0
tard,7,7.0,0.0,0.0
songeant,1,3.0,2.0,2.0
après,29,35.0,6.0,0.207
sembla,2,3.0,1.0,0.5
dû,3,6.0,3.0,1.0
étonner,2,4.0,2.0,1.0
moment,18,20.0,2.0,0.111
paru,2,2.0,0.0,0.0
naturel,3,3.0,0.0,0.0
cependant,14,16.0,2.0,0.143
vint,5,7.0,2.0,0.4
tirer,5,5.0,0.0,0.0
montre,6,7.0,1.0,0.167
gousset,2,4.0,2.0,1.0
regarda,15,17.0,2.0,0.133
puis,51,53.0,2.0,0.039
prit,19,20.0,1.0,0.053
courir,9,10.0,1.0,0.111
plus,98,98.0,0.0,0.0
sauta,2,3.0,1.0,0.5
pieds,26,27.0,1.0,0.038
frappée,2,3.0,1.0,0.5
idée,17,19.0,2.0,0.118
jamais,45,45.0,0.0,0.0
entraînée,1,2.0,1.0,1.0
curiosité,5,10.0,5.0,1.0
élança,1,4.0,3.0,3.0
traces,1,3.0,2.0,2.0
travers,8,8.0,0.0,0.0
champ,2,3.0,1.0,0.5
arriva,5,6.0,1.0,0.2
temps,50,55.0,5.0,0.1
voir,33,36.0,3.0,0.091
disparaître,4,5.0,1.0,0.25
large,5,6.0,1.0,0.2
trou,5,5.0,0.0,0.0
pied,11,12.0,1.0,0.091
haie,2,2.0,0.0,0.0
instant,19,20.0,1.0,0.053
poursuite,3,5.0,2.0,0.667
songer,2,2.0,0.0,0.0
sortirait,2,5.0,3.0,1.5
pendant,18,20.0,2.0,0.111
bout,19,19.0,0.0,0.0
chemin,11,15.0,4.0,0.364
allait,19,21.0,2.0,0.105
droit,8,8.0,0.0,0.0
tunnel,1,3.0,2.0,2.0
plongeait,1,2.0,1.0,1.0
perpendiculairement,1,3.0,2.0,2.0
façon,7,9.0,2.0,0.286
brusque,3,5.0,2.0,0.667
sentit,5,7.0,2.0,0.4
tomber,6,6.0,0.0,0.0
puits,9,9.0,0.0,0.0
grande,28,29.0,1.0,0.036
profondeur,2,3.0,1.0,0.5
pensé,1,3.0,2.0,2.0
retenir,3,3.0,0.0,0.0
choses,19,22.0,3.0,0.158
vraiment,14,14.0,0.0,0.0
profond,6,8.0,2.0,0.333
tombait,1,4.0,3.0,3.0
doucement,7,7.0,0.0,0.0
loisir,1,2.0,1.0,1.0
chute,4,5.0,1.0,0.25
regarder,15,20.0,5.0,0.333
autour,22,23.0,1.0,0.045
demander,10,11.0,1.0,0.1
étonnement,5,5.0,0.0,0.0
devenir,3,4.0,1.0,0.333
abord,27,29.0,2.0,0.074
savoir,26,28.0,2.0,0.077
faisait,13,14.0,1.0,0.077
sombre,2,3.0,1.0,0.5
ensuite,7,8.0,1.0,0.143
porta,2,5.0,3.0,1.5
parois,1,3.0,2.0,2.0
aperçut,14,15.0,1.0,0.071
garnies,2,2.0,0.0,0.0
armoires,2,4.0,2.0,1.0
étagères,1,3.0,2.0,2.0
çà,4,4.0,0.0,0.0
vit,10,11.0,1.0,0.1
pendues,2,2.0,0.0,0.0
clous,1,1.0,0.0,0.0
cartes,5,8.0,3.0,0.6
géographiques,1,3.0,2.0,2.0
passant,7,9.0,2.0,0.286
rayon,1,2.0,1.0,1.0
pot,3,8.0,5.0,1.667
confiture,1,3.0,2.0,2.0
portant,4,6.0,2.0,0.5
étiquette,2,3.0,1.0,0.5
marmelade,1,6.0,5.0,5.0
oranges,1,1.0,0.0,0.0
grand,31,31.0,0.0,0.0
regret,1,1.0,0.0,0.0
vide,1,3.0,2.0,2.0
osait,2,2.0,0.0,0.0
laisser,3,4.0,1.0,0.333
crainte,1,1.0,0.0,0.0
tuer,1,2.0,1.0,1.0
quelqu,6,7.0,1.0,0.167
arrangea,1,3.0,2.0,2.0
manière,12,13.0,1.0,0.083
déposer,1,1.0,0.0,0.0
certes,5,6.0,1.0,0.2
dit,416,416.0,0.0,0.0
pareille,4,8.0,4.0,1.0
moquerai,1,4.0,3.0,3.0
dégringoler,1,1.0,0.0,0.0
escalier,3,6.0,3.0,1.0
trouver,15,17.0,2.0,0.133
brave,1,2.0,1.0,1.0
chez,8,8.0,0.0,0.0
tomberais,1,3.0,2.0,2.0
toits,1,1.0,0.0,0.0
ferais,1,2.0,1.0,1.0
plainte,1,1.0,0.0,0.0
probable,3,3.0,0.0,0.0
tombe,6,7.0,1.0,0.167
finira,1,3.0,2.0,2.0
curieuse,5,8.0,3.0,0.6
combien,7,12.0,5.0,0.714
milles,3,4.0,1.0,0.333
déjà,9,13.0,4.0,0.444
faits,2,3.0,1.0,0.5
centre,1,3.0,2.0,2.0
terre,16,16.0,0.0,0.0
voyons,6,12.0,6.0,1.0
quatre,10,13.0,3.0,0.3
mille,6,8.0,2.0,0.333
semble,7,8.0,1.0,0.143
voyez,7,9.0,2.0,0.286
appris,3,6.0,3.0,1.0
leçons,11,13.0,2.0,0.182
bonne,16,17.0,1.0,0.062
occasion,6,7.0,1.0,0.167
parade,1,2.0,1.0,1.0
point,10,12.0,2.0,0.2
auditeur,1,1.0,0.0,0.0
exercice,1,2.0,1.0,1.0
répéter,8,9.0,1.0,0.125
leçon,2,6.0,4.0,2.0
oui,15,15.0,0.0,0.0
degré,1,2.0,1.0,1.0
latitude,2,4.0,2.0,1.0
longitude,2,2.0,0.0,0.0
trouve,3,3.0,0.0,0.0
moindre,10,15.0,5.0,0.5
voulait,5,7.0,2.0,0.4
dire,60,62.0,2.0,0.033
