Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
erstes,1,4.0,3.0,3.0
kapitel,12,14.0,2.0,0.167
hinunter,14,16.0,2.0,0.143
kaninchenbau,3,4.0,1.0,0.333
alice,388,389.0,1.0,0.003
fing,47,49.0,2.0,0.043
langweilen,1,1.0,0.0,0.0
saß,14,14.0,0.0,0.0
schon,24,24.0,0.0,0.0
lange,19,20.0,1.0,0.053
schwester,10,12.0,2.0,0.2
ufer,5,7.0,2.0,0.4
thun,24,25.0,1.0,0.042
buch,3,4.0,1.0,0.333
las,3,4.0,1.0,0.333
gefiel,4,5.0,1.0,0.25
weder,4,4.0,0.0,0.0
bilder,3,5.0,2.0,0.667
gespräche,2,4.0,2.0,1.0
darin,12,13.0,1.0,0.083
nützen,3,3.0,0.0,0.0
bücher,1,4.0,3.0,3.0
dachte,65,65.0,0.0,0.0
überlegte,5,5.0,0.0,0.0
eben,31,34.0,3.0,0.097
gut,31,33.0,2.0,0.065
ging,26,27.0,1.0,0.038
schläfrig,3,6.0,3.0,1.0
dumm,4,10.0,6.0,1.5
hitze,1,3.0,2.0,2.0
mühe,8,8.0,0.0,0.0
werth,5,5.0,0.0,0.0
sei,35,36.0,1.0,0.029
aufzustehen,1,1.0,0.0,0.0
gänseblümchen,1,1.0,0.0,0.0
pflücken,1,1.0,0.0,0.0
kette,1,3.0,2.0,2.0
plötzlich,12,14.0,2.0,0.167
weißes,1,1.0,0.0,0.0
kaninchen,44,45.0,1.0,0.023
rothen,3,9.0,6.0,2.0
augen,25,30.0,5.0,0.2
dicht,13,15.0,2.0,0.154
vorbeirannte,1,7.0,6.0,6.0
grade,1,3.0,2.0,2.0
merkwürdig,3,5.0,2.0,0.667
fand,22,23.0,1.0,0.045
außerordentlich,1,3.0,2.0,2.0
sagen,33,35.0,2.0,0.061
hörte,25,27.0,2.0,0.08
weh,9,12.0,3.0,0.333
spät,5,7.0,2.0,0.4
kommen,21,27.0,6.0,0.286
später,1,1.0,0.0,0.0
fiel,12,12.0,0.0,0.0
darüber,8,10.0,2.0,0.25
hätte,20,20.0,0.0,0.0
wundern,4,5.0,1.0,0.25
sollen,8,9.0,1.0,0.125
zeit,36,39.0,3.0,0.083
kam,39,40.0,1.0,0.026
ganz,82,84.0,2.0,0.024
natürlich,20,21.0,1.0,0.05
uhr,11,13.0,2.0,0.182
westentasche,2,3.0,1.0,0.5
zog,6,7.0,1.0,0.167
sah,47,49.0,2.0,0.043
eilig,9,15.0,6.0,0.667
fortlief,2,5.0,3.0,1.5
sprang,6,7.0,1.0,0.167
nie,25,28.0,3.0,0.12
vorgekommen,1,3.0,2.0,2.0
sehen,43,43.0,0.0,0.0
neugierde,3,5.0,2.0,0.667
brennend,1,2.0,1.0,1.0
rannte,9,12.0,3.0,0.333
grasplatz,1,2.0,1.0,1.0
rechten,9,12.0,3.0,0.333
großes,4,5.0,1.0,0.25
loch,2,5.0,3.0,1.5
hecke,2,3.0,1.0,0.5
schlüpfen,1,4.0,3.0,3.0
nächsten,15,19.0,4.0,0.267
augenblick,23,23.0,0.0,0.0
hineingesprungen,1,5.0,4.0,4.0
bedenken,1,1.0,0.0,0.0
welt,6,8.0,2.0,0.333
herauskommen,1,1.0,0.0,0.0
eingang,3,4.0,1.0,0.333
lief,10,16.0,6.0,0.6
erst,21,21.0,0.0,0.0
geradeaus,1,2.0,1.0,1.0
tunnel,1,2.0,1.0,1.0
abwärts,2,2.0,0.0,0.0
ehe,13,13.0,0.0,0.0
gedanken,7,9.0,2.0,0.286
fassen,2,3.0,1.0,0.5
konnte,51,52.0,1.0,0.02
schnell,35,37.0,2.0,0.057
festzuhalten,1,2.0,1.0,1.0
fühlte,7,8.0,1.0,0.143
schien,20,22.0,2.0,0.1
tiefen,3,5.0,2.0,0.667
brunnen,6,8.0,2.0,0.333
entweder,3,5.0,2.0,0.667
mußte,10,11.0,1.0,0.1
tief,9,10.0,1.0,0.111
langsam,8,13.0,5.0,0.625
genug,24,25.0,1.0,0.042
beim,6,7.0,1.0,0.167
fallen,7,7.0,0.0,0.0
umzusehen,3,6.0,3.0,1.0
wohl,45,51.0,6.0,0.133
geschehen,6,7.0,1.0,0.167
zuerst,15,16.0,1.0,0.067
versuchte,12,12.0,0.0,0.0
wissen,21,23.0,2.0,0.095
wohin,5,5.0,0.0,0.0
käme,2,2.0,0.0,0.0
dunkel,2,5.0,3.0,1.5
erkennen,1,3.0,2.0,2.0
besah,1,3.0,2.0,2.0
wände,1,3.0,2.0,2.0
brunnens,1,1.0,0.0,0.0
bemerkte,14,15.0,1.0,0.071
küchenschränken,1,3.0,2.0,2.0
bücherbrettern,1,3.0,2.0,2.0
bedeckt,2,2.0,0.0,0.0
erblickte,3,3.0,0.0,0.0
landkarten,1,4.0,3.0,3.0
haken,1,7.0,6.0,6.0
aufgehängt,2,2.0,0.0,0.0
nahm,17,17.0,0.0,0.0
vorbeifallen,1,2.0,1.0,1.0
bretter,1,1.0,0.0,0.0
töpfchen,1,1.0,0.0,0.0
aufschrift,1,2.0,1.0,1.0
eingemachte,1,5.0,4.0,4.0
apfelsinen,1,4.0,3.0,3.0
großen,17,19.0,2.0,0.118
verdruß,3,4.0,1.0,0.333
leer,1,4.0,3.0,3.0
lassen,11,13.0,2.0,0.182
furcht,3,5.0,2.0,0.667
jemand,8,9.0,1.0,0.125
tödten,1,3.0,2.0,2.0
gelang,4,4.0,0.0,0.0
schrank,1,4.0,3.0,3.0
vorbeikam,1,4.0,3.0,3.0
schieben,2,2.0,0.0,0.0
fall,14,15.0,1.0,0.071
daraus,3,3.0,0.0,0.0
treppe,3,7.0,4.0,1.333
stolpere,1,5.0,4.0,4.0
muthig,1,1.0,0.0,0.0
haus,8,8.0,0.0,0.0
finden,9,11.0,2.0,0.222
redens,1,2.0,1.0,1.0
dachspitze,1,4.0,3.0,3.0
fiele,1,1.0,0.0,0.0
wahrscheinlich,6,7.0,1.0,0.167
endigen,1,1.0,0.0,0.0
viele,4,6.0,2.0,0.5
meilen,3,11.0,8.0,2.667
gefallen,9,13.0,4.0,0.444
sagte,361,361.0,0.0,0.0
laut,18,23.0,5.0,0.278
muß,27,28.0,1.0,0.037
ungefähr,14,14.0,0.0,0.0
mittelpunkt,1,2.0,1.0,1.0
erde,4,5.0,1.0,0.25
laß,13,14.0,1.0,0.077
wären,2,3.0,1.0,0.5
achthundert,1,2.0,1.0,1.0
funfzig,1,5.0,4.0,4.0
glaube,20,21.0,1.0,0.05
müßt,3,4.0,1.0,0.333
dergleichen,4,8.0,4.0,1.0
schule,7,8.0,1.0,0.143
gelernt,2,2.0,0.0,0.0
obgleich,9,11.0,2.0,0.222
gute,7,8.0,1.0,0.143
gelegenheit,8,8.0,0.0,0.0
kenntnisse,2,3.0,1.0,0.5
zeigen,5,7.0,2.0,0.4
niemand,11,11.0,0.0,0.0
zuhören,2,3.0,1.0,0.5
übte,1,2.0,1.0,1.0
dabei,23,25.0,2.0,0.087
ja,47,49.0,2.0,0.043
entfernung,6,7.0,1.0,0.167
länge,1,2.0,1.0,1.0
breitegrade,1,2.0,1.0,1.0
gekommen,8,10.0,2.0,0.25
mag,12,14.0,2.0,0.167
geringsten,4,6.0,2.0,0.5
begriff,3,4.0,1.0,0.333
längegrad,1,3.0,2.0,2.0
breitegrad,1,3.0,2.0,2.0
klangen,1,3.0,2.0,2.0
worte,15,19.0,4.0,0.267
großartig,1,3.0,2.0,2.0
nett,4,4.0,0.0,0.0
bald,20,21.0,1.0,0.05
komisch,9,10.0,1.0,0.111
leuten,2,3.0,1.0,0.5
heraus,7,7.0,0.0,0.0
kopfe,7,13.0,6.0,0.857
gehen,23,26.0,3.0,0.13
antipathien,1,2.0,1.0,1.0
diesmal,10,12.0,2.0,0.2
lieb,3,6.0,3.0,1.0
zuhörte,4,5.0,1.0,0.25
wort,10,12.0,2.0,0.2
klang,4,4.0,0.0,0.0
gar,37,37.0,0.0,0.0
recht,22,22.0,0.0,0.0
fragen,9,11.0,2.0,0.222
müssen,12,12.0,0.0,0.0
land,4,7.0,3.0,0.75
heißt,4,5.0,1.0,0.25
bitte,15,17.0,2.0,0.133
liebe,14,18.0,4.0,0.286
dame,2,5.0,3.0,1.5
neu,1,5.0,4.0,4.0
seeland,1,3.0,2.0,2.0
australien,1,3.0,2.0,2.0
knixen,2,4.0,2.0,1.0
denkt,2,2.0,0.0,0.0
luft,10,10.0,0.0,0.0
fällt,2,5.0,3.0,1.5
könntet,2,4.0,2.0,1.0
fertig,9,12.0,3.0,0.333
kriegen,1,1.0,0.0,0.0
unwissendes,1,7.0,6.0,6.0
kleines,12,13.0,1.0,0.083
mädchen,7,9.0,2.0,0.286
halten,4,4.0,0.0,0.0
frage,20,20.0,0.0,0.0
nein,30,32.0,2.0,0.067
geht,15,16.0,1.0,0.067
vielleicht,18,22.0,4.0,0.222
sehe,6,7.0,1.0,0.167
irgendwo,3,4.0,1.0,0.333
angeschrieben,1,1.0,0.0,0.0
sprechen,9,10.0,1.0,0.111
dinah,15,15.0,0.0,0.0
gewiß,11,12.0,1.0,0.091
heut,4,5.0,1.0,0.25
abend,1,2.0,1.0,1.0
suchen,7,10.0,3.0,0.429
katze,31,32.0,1.0,0.032
hoffe,3,5.0,2.0,0.667
napf,1,2.0,1.0,1.0
milch,1,4.0,3.0,3.0
theestunde,2,7.0,5.0,2.5
vergessen,10,12.0,2.0,0.2
mies,2,5.0,3.0,1.5
wärest,4,5.0,1.0,0.25
unten,9,12.0,3.0,0.333
bange,2,5.0,3.0,1.5
giebt,3,7.0,4.0,1.333
mäuse,1,3.0,2.0,2.0
könntest,6,9.0,3.0,0.5
spatzen,6,9.0,3.0,0.5
fangen,3,5.0,2.0,0.667
geben,8,8.0,0.0,0.0
glaubst,2,3.0,1.0,0.5
katzen,13,15.0,2.0,0.154
fressen,5,6.0,1.0,0.2
wurde,24,26.0,2.0,0.083
redete,4,6.0,2.0,0.5
halb,20,21.0,1.0,0.05
traum,6,6.0,0.0,0.0
fort,58,59.0,1.0,0.017
gern,31,31.0,0.0,0.0
antworten,5,7.0,2.0,0.4
brauchte,3,5.0,2.0,0.667
darauf,32,32.0,0.0,0.0
stellte,7,8.0,1.0,0.143
einschlief,1,3.0,2.0,2.0
angefangen,6,6.0,0.0,0.0
träumen,2,6.0,4.0,2.0
gehe,3,5.0,2.0,0.667
hand,23,24.0,1.0,0.043
spazieren,2,2.0,0.0,0.0
ernsthaft,3,5.0,2.0,0.667
sage,16,17.0,1.0,0.062
wahrheit,4,8.0,4.0,1.0
hast,27,27.0,0.0,0.0
je,18,19.0,1.0,0.056
gefressen,1,1.0,0.0,0.0
male,5,7.0,2.0,0.4
plump,2,2.0,0.0,0.0
haufen,1,2.0,1.0,1.0
trocknes,1,3.0,2.0,2.0
laub,1,2.0,1.0,1.0
reisig,1,2.0,1.0,1.0
liegen,2,4.0,2.0,1.0
gethan,11,11.0,0.0,0.0
sogleich,13,13.0,0.0,0.0
höhe,9,11.0,2.0,0.222
lag,8,8.0,0.0,0.0
zweiter,1,3.0,2.0,2.0
langer,1,3.0,2.0,2.0
gang,4,5.0,1.0,0.25
weiße,19,19.0,0.0,0.0
entlang,3,6.0,3.0,1.0
laufen,3,4.0,1.0,0.333
verlieren,2,3.0,1.0,0.5
wind,1,4.0,3.0,3.0
gerade,25,28.0,3.0,0.12
ecke,4,4.0,0.0,0.0
bog,2,5.0,3.0,1.5
ohren,4,5.0,1.0,0.25
schnurrbart,1,1.0,0.0,0.0
mehr,33,35.0,2.0,0.061
befand,4,10.0,6.0,1.5
langen,4,6.0,2.0,0.5
niedrigen,2,5.0,3.0,1.5
corridor,5,7.0,2.0,0.4
reihe,8,10.0,2.0,0.25
lampen,1,1.0,0.0,0.0
erleuchtet,1,2.0,1.0,1.0
decke,3,6.0,3.0,1.0
herabhingen,1,3.0,2.0,2.0
beiden,11,11.0,0.0,0.0
seiten,5,6.0,1.0,0.2
corridors,2,3.0,1.0,0.5
thüren,2,3.0,1.0,0.5
verschlossen,2,3.0,1.0,0.5
thür,28,28.0,0.0,0.0
seite,13,15.0,2.0,0.154
endlich,19,19.0,0.0,0.0
traurig,7,8.0,1.0,0.143
mitte,5,7.0,2.0,0.4
überlegend,1,2.0,1.0,1.0
stand,21,21.0,0.0,0.0
kleinen,32,35.0,3.0,0.094
dreibeinigen,2,3.0,1.0,0.5
tische,6,10.0,4.0,0.667
dickem,1,2.0,1.0,1.0
glas,3,6.0,3.0,1.0
winziges,1,3.0,2.0,2.0
goldenes,1,2.0,1.0,1.0
schlüsselchen,5,5.0,0.0,0.0
erster,3,6.0,3.0,1.0
gedanke,3,4.0,1.0,0.333
möchte,18,19.0,1.0,0.056
gehören,1,2.0,1.0,1.0
ach,14,16.0,2.0,0.143
schlösser,1,3.0,2.0,2.0
groß,14,15.0,1.0,0.071
schlüssel,4,5.0,1.0,0.25
klein,9,9.0,0.0,0.0
kurz,4,4.0,0.0,0.0
paßte,2,2.0,0.0,0.0
einzigen,2,2.0,0.0,0.0
jedoch,11,13.0,2.0,0.182
zweite,3,4.0,1.0,0.333
mal,26,28.0,2.0,0.077
herum,11,11.0,0.0,0.0
vorhang,1,3.0,2.0,2.0
vorher,4,5.0,1.0,0.25
bemerkt,1,1.0,0.0,0.0
dahinter,2,3.0,1.0,0.5
funfzehn,1,5.0,4.0,4.0
zoll,6,9.0,3.0,0.5
hoch,12,13.0,1.0,0.083
steckte,4,5.0,1.0,0.25
goldene,3,7.0,4.0,1.333
schlüsselloch,1,5.0,4.0,4.0
freude,1,3.0,2.0,2.0
schloß,4,4.0,0.0,0.0
gange,3,5.0,2.0,0.667
führte,4,5.0,1.0,0.25
größer,9,10.0,1.0,0.111
mäuseloch,2,4.0,2.0,1.0
kniete,1,2.0,1.0,1.0
nieder,6,8.0,2.0,0.333
reizendsten,1,1.0,0.0,0.0
garten,11,14.0,3.0,0.273
denken,6,6.0,0.0,0.0
wünschte,10,10.0,0.0,0.0
dunkeln,1,1.0,0.0,0.0
gelangen,2,4.0,2.0,1.0
bunten,1,4.0,3.0,3.0
blumenbeeten,2,3.0,1.0,0.5
kühlen,2,3.0,1.0,0.5
springbrunnen,2,8.0,6.0,3.0
umher,6,11.0,5.0,0.833
wandern,1,4.0,3.0,3.0
kaum,16,17.0,1.0,0.062
kopf,36,38.0,2.0,0.056
stecken,2,4.0,2.0,1.0
hindurch,2,2.0,0.0,0.0
ginge,2,6.0,4.0,2.0
arme,24,24.0,0.0,0.0
schultern,3,7.0,4.0,1.333
zusammenschieben,2,3.0,1.0,0.5
teleskop,4,4.0,0.0,0.0
wüßte,2,4.0,2.0,1.0
anfängt,4,6.0,2.0,0.5
kürzlich,1,3.0,2.0,2.0
merkwürdiges,4,7.0,3.0,0.75
vorgegangen,2,3.0,1.0,0.5
anfing,7,8.0,1.0,0.143
glauben,3,4.0,1.0,0.333
fast,6,8.0,2.0,0.333
unmöglich,7,10.0,3.0,0.429
unnütz,4,5.0,1.0,0.25
länger,4,6.0,2.0,0.5
warten,9,18.0,9.0,1.0
daher,12,14.0,2.0,0.167
tisch,6,10.0,4.0,0.667
zurück,16,18.0,2.0,0.125
hoffend,1,4.0,3.0,3.0
jedenfalls,3,3.0,0.0,0.0
anweisungen,1,2.0,1.0,1.0
könne,5,7.0,2.0,0.4
fläschchen,4,8.0,4.0,1.0
vorhin,2,6.0,4.0,2.0
hals,9,9.0,0.0,0.0
fläschchens,1,4.0,3.0,3.0
zettel,2,4.0,2.0,1.0
gebunden,1,1.0,0.0,0.0
worten,8,8.0,0.0,0.0
trinke,3,4.0,1.0,0.333
wunderschön,1,7.0,6.0,6.0
buchstaben,1,1.0,0.0,0.0
drauf,3,3.0,0.0,0.0
gedruckt,1,3.0,2.0,2.0
gesagt,14,16.0,2.0,0.143
altkluge,1,4.0,3.0,3.0
kleine,33,34.0,1.0,0.03
übereilen,1,2.0,1.0,1.0
nachsehen,1,4.0,3.0,3.0
sprach,63,65.0,2.0,0.032
todtenkopf,3,5.0,2.0,0.667
mehre,4,7.0,3.0,0.75
hübsche,1,1.0,0.0,0.0
geschichten,1,3.0,2.0,2.0
gelesen,7,7.0,0.0,0.0
kindern,3,4.0,1.0,0.333
verbrannt,1,4.0,3.0,3.0
wilden,1,1.0,0.0,0.0
thieren,2,2.0,0.0,0.0
unangenehme,1,2.0,1.0,1.0
lagen,5,6.0,1.0,0.2
gerathen,4,9.0,5.0,1.25
warnungen,1,2.0,1.0,1.0
dachten,1,3.0,2.0,2.0
freunde,4,7.0,3.0,0.75
