Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
capitolo,12,12.0,0.0,0.0
conigliera,4,5.0,1.0,0.25
alice,400,400.0,0.0,0.0
cominciava,5,6.0,1.0,0.2
sentirsi,2,4.0,2.0,1.0
mortalmente,2,4.0,2.0,1.0
stanca,4,6.0,2.0,0.5
sedere,2,7.0,5.0,2.5
poggio,2,5.0,3.0,1.5
accanto,1,4.0,3.0,3.0
sorella,7,10.0,3.0,0.429
far,18,19.0,1.0,0.056
nulla,19,21.0,2.0,0.105
due,39,40.0,1.0,0.026
volte,11,13.0,2.0,0.182
gittato,1,3.0,2.0,2.0
sguardo,2,3.0,1.0,0.5
libro,6,12.0,6.0,1.0
leggeva,3,6.0,3.0,1.0
imagini,2,3.0,1.0,0.5
nè,9,12.0,3.0,0.333
dialoghi,2,5.0,3.0,1.5
serve,2,10.0,8.0,4.0
pensò,53,58.0,5.0,0.094
andava,11,12.0,1.0,0.091
fantasticando,1,1.0,0.0,0.0
cervello,4,4.0,0.0,0.0
meglio,21,25.0,4.0,0.19
poteva,14,15.0,1.0,0.071
perchè,91,92.0,1.0,0.011
stellone,1,6.0,5.0,5.0
avea,46,47.0,1.0,0.022
resa,2,6.0,4.0,2.0
sonnacchiosa,2,5.0,3.0,1.5
grullina,1,4.0,3.0,3.0
piacere,4,5.0,1.0,0.25
ghirlanda,1,5.0,4.0,4.0
margherite,1,3.0,2.0,2.0
valesse,1,1.0,0.0,0.0
noja,2,4.0,2.0,1.0
levarsi,2,8.0,6.0,3.0
cogliere,1,4.0,3.0,3.0
fiori,5,7.0,2.0,0.4
quand,2,3.0,1.0,0.5
coniglio,49,51.0,2.0,0.041
bianco,20,23.0,3.0,0.15
occhi,31,34.0,3.0,0.097
rubino,1,2.0,1.0,1.0
passò,5,8.0,3.0,0.6
vicino,16,17.0,1.0,0.062
davvero,30,32.0,2.0,0.067
troppo,18,18.0,0.0,0.0
meravigliarsi,1,3.0,2.0,2.0
ciò,80,81.0,1.0,0.013
cosa,69,70.0,1.0,0.014
stravagante,1,3.0,2.0,2.0
sentire,8,9.0,1.0,0.125
parlare,19,24.0,5.0,0.263
diceva,14,14.0,0.0,0.0
sè,50,50.0,0.0,0.0
oimè,9,11.0,2.0,0.222
oimèi,1,4.0,3.0,3.0
