Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
chapter,12,12.0,0.0,0.0
rabbit,51,55.0,4.0,7.84
hole,5,6.0,1.0,20.0
alice,397,398.0,1.0,0.25
beginning,14,17.0,3.0,21.43
get,46,48.0,2.0,4.35
tired,7,8.0,1.0,14.29
sitting,10,11.0,1.0,10.0
sister,9,9.0,0.0,0.0
bank,3,7.0,4.0,133.33
nothing,34,37.0,3.0,8.82
twice,5,10.0,5.0,100.0
peeped,3,4.0,1.0,33.33
book,11,13.0,2.0,18.18
reading,3,5.0,2.0,66.67
pictures,4,7.0,3.0,75.0
conversations,2,5.0,3.0,150.0
use,18,18.0,0.0,0.0
thought,74,76.0,2.0,2.7
without,26,26.0,0.0,0.0
considering,3,4.0,1.0,33.33
mind,11,12.0,1.0,9.09
well,63,63.0,0.0,0.0
hot,7,8.0,1.0,14.29
day,29,33.0,4.0,13.79
made,30,30.0,0.0,0.0
feel,8,10.0,2.0,25.0
sleepy,5,7.0,2.0,40.0
stupid,6,20.0,14.0,233.33
whether,11,11.0,0.0,0.0
pleasure,2,2.0,0.0,0.0
making,8,9.0,1.0,12.5
daisy,1,3.0,2.0,200.0
chain,1,7.0,6.0,600.0
worth,4,4.0,0.0,0.0
trouble,6,6.0,0.0,0.0
getting,22,22.0,0.0,0.0
picking,2,2.0,0.0,0.0
daisies,1,3.0,2.0,200.0
suddenly,13,14.0,1.0,7.69
white,30,31.0,1.0,3.33
pink,1,7.0,6.0,600.0
eyes,29,32.0,3.0,10.34
ran,16,19.0,3.0,18.75
close,13,16.0,3.0,23.08
remarkable,2,15.0,13.0,650.0
think,53,53.0,0.0,0.0
much,51,54.0,3.0,5.88
way,56,59.0,3.0,5.36
hear,14,17.0,3.0,21.43
say,51,51.0,0.0,0.0
oh,45,48.0,3.0,6.67
dear,29,33.0,4.0,13.79
shall,25,26.0,1.0,4.0
late,6,10.0,4.0,66.67
afterwards,2,2.0,0.0,0.0
occurred,2,4.0,2.0,100.0
wondered,1,2.0,1.0,100.0
time,71,76.0,5.0,7.04
