Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
erstes,1,4.0,3.0,300.0
kapitel,12,32.0,20.0,166.67
hinunter,14,18.0,4.0,28.57
kaninchenbau,3,34.0,31.0,1033.33
alice,388,409.0,21.0,5.41
fing,47,58.0,11.0,23.4
langweilen,1,9.0,8.0,800.0
saß,14,29.0,15.0,107.14
schon,24,27.0,3.0,12.5
lange,19,23.0,4.0,21.05
schwester,10,17.0,7.0,70.0
ufer,5,20.0,15.0,300.0
thun,24,49.0,25.0,104.17
buch,3,19.0,16.0,533.33
las,3,28.0,25.0,833.33
gefiel,4,26.0,22.0,550.0
weder,4,21.0,17.0,425.0
bilder,3,21.0,18.0,600.0
gespräche,2,14.0,12.0,600.0
darin,12,19.0,7.0,58.33
nützen,3,16.0,13.0,433.33
bücher,1,14.0,13.0,1300.0
dachte,65,75.0,10.0,15.38
überlegte,5,28.0,23.0,460.0
eben,31,36.0,5.0,16.13
gut,31,38.0,7.0,22.58
ging,26,32.0,6.0,23.08
schläfrig,3,23.0,20.0,666.67
dumm,4,23.0,19.0,475.0
hitze,1,19.0,18.0,1800.0
mühe,8,17.0,9.0,112.5
werth,5,11.0,6.0,120.0
sei,35,49.0,14.0,40.0
aufzustehen,1,39.0,38.0,3800.0
gänseblümchen,1,3.0,2.0,200.0
pflücken,1,14.0,13.0,1300.0
kette,1,6.0,5.0,500.0
plötzlich,12,25.0,13.0,108.33
weißes,1,4.0,3.0,300.0
kaninchen,44,54.0,10.0,22.73
rothen,3,7.0,4.0,133.33
augen,25,33.0,8.0,32.0
dicht,13,43.0,30.0,230.77
vorbeirannte,1,14.0,13.0,1300.0
grade,1,4.0,3.0,300.0
merkwürdig,3,12.0,9.0,300.0
fand,22,32.0,10.0,45.45
außerordentlich,1,11.0,10.0,1000.0
sagen,33,46.0,13.0,39.39
hörte,25,40.0,15.0,60.0
weh,9,25.0,16.0,177.78
spät,5,15.0,10.0,200.0
kommen,21,23.0,2.0,9.52
später,1,6.0,5.0,500.0
fiel,12,23.0,11.0,91.67
darüber,8,28.0,20.0,250.0
hätte,20,26.0,6.0,30.0
wundern,4,7.0,3.0,75.0
sollen,8,14.0,6.0,75.0
zeit,36,46.0,10.0,27.78
kam,39,47.0,8.0,20.51
ganz,82,96.0,14.0,17.07
natürlich,20,25.0,5.0,25.0
uhr,11,15.0,4.0,36.36
westentasche,2,8.0,6.0,300.0
zog,6,9.0,3.0,50.0
sah,47,52.0,5.0,10.64
eilig,9,27.0,18.0,200.0
fortlief,2,9.0,7.0,350.0
sprang,6,29.0,23.0,383.33
nie,25,40.0,15.0,60.0
vorgekommen,1,22.0,21.0,2100.0
sehen,43,56.0,13.0,30.23
neugierde,3,7.0,4.0,133.33
brennend,1,14.0,13.0,1300.0
rannte,9,22.0,13.0,144.44
grasplatz,1,7.0,6.0,600.0
rechten,9,14.0,5.0,55.56
großes,4,10.0,6.0,150.0
loch,2,5.0,3.0,150.0
hecke,2,13.0,11.0,550.0
schlüpfen,1,9.0,8.0,800.0
nächsten,15,30.0,15.0,100.0
augenblick,23,33.0,10.0,43.48
hineingesprungen,1,15.0,14.0,1400.0
bedenken,1,7.0,6.0,600.0
welt,6,15.0,9.0,150.0
herauskommen,1,8.0,7.0,700.0
eingang,3,16.0,13.0,433.33
lief,10,21.0,11.0,110.0
erst,21,30.0,9.0,42.86
geradeaus,1,8.0,7.0,700.0
tunnel,1,14.0,13.0,1300.0
abwärts,2,10.0,8.0,400.0
ehe,13,38.0,25.0,192.31
gedanken,7,15.0,8.0,114.29
fassen,2,7.0,5.0,250.0
konnte,51,63.0,12.0,23.53
schnell,35,43.0,8.0,22.86
festzuhalten,1,10.0,9.0,900.0
fühlte,7,23.0,16.0,228.57
schien,20,21.0,1.0,5.0
tiefen,3,9.0,6.0,200.0
brunnen,6,10.0,4.0,66.67
entweder,3,8.0,5.0,166.67
mußte,10,19.0,9.0,90.0
tief,9,29.0,20.0,222.22
langsam,8,19.0,11.0,137.5
genug,24,31.0,7.0,29.17
beim,6,13.0,7.0,116.67
fallen,7,20.0,13.0,185.71
umzusehen,3,18.0,15.0,500.0
wohl,45,67.0,22.0,48.89
geschehen,6,21.0,15.0,250.0
zuerst,15,20.0,5.0,33.33
versuchte,12,22.0,10.0,83.33
wissen,21,29.0,8.0,38.1
wohin,5,12.0,7.0,140.0
käme,2,12.0,10.0,500.0
dunkel,2,9.0,7.0,350.0
erkennen,1,20.0,19.0,1900.0
besah,1,8.0,7.0,700.0
wände,1,9.0,8.0,800.0
brunnens,1,14.0,13.0,1300.0
bemerkte,14,29.0,15.0,107.14
küchenschränken,1,10.0,9.0,900.0
bücherbrettern,1,10.0,9.0,900.0
bedeckt,2,8.0,6.0,300.0
erblickte,3,20.0,17.0,566.67
landkarten,1,8.0,7.0,700.0
haken,1,16.0,15.0,1500.0
