Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
capitolo,12,20.0,8.0,66.67
conigliera,4,7.0,3.0,75.0
alice,400,409.0,9.0,2.25
cominciava,5,17.0,12.0,240.0
sentirsi,2,10.0,8.0,400.0
mortalmente,2,24.0,22.0,1100.0
stanca,4,12.0,8.0,200.0
sedere,2,15.0,13.0,650.0
poggio,2,10.0,8.0,400.0
accanto,1,5.0,4.0,400.0
sorella,7,23.0,16.0,228.57
far,18,31.0,13.0,72.22
nulla,19,32.0,13.0,68.42
due,39,47.0,8.0,20.51
volte,11,29.0,18.0,163.64
gittato,1,10.0,9.0,900.0
sguardo,2,15.0,13.0,650.0
libro,6,24.0,18.0,300.0
leggeva,3,12.0,9.0,300.0
imagini,2,16.0,14.0,700.0
nè,9,16.0,7.0,77.78
dialoghi,2,13.0,11.0,550.0
serve,2,23.0,21.0,1050.0
pensò,53,60.0,7.0,13.21
andava,11,28.0,17.0,154.55
fantasticando,1,15.0,14.0,1400.0
cervello,4,9.0,5.0,125.0
meglio,21,31.0,10.0,47.62
poteva,14,23.0,9.0,64.29
perchè,91,103.0,12.0,13.19
stellone,1,14.0,13.0,1300.0
avea,46,64.0,18.0,39.13
resa,2,12.0,10.0,500.0
sonnacchiosa,2,13.0,11.0,550.0
grullina,1,16.0,15.0,1500.0
piacere,4,19.0,15.0,375.0
ghirlanda,1,15.0,14.0,1400.0
margherite,1,6.0,5.0,500.0
valesse,1,11.0,10.0,1000.0
noja,2,11.0,9.0,450.0
levarsi,2,10.0,8.0,400.0
cogliere,1,6.0,5.0,500.0
fiori,5,24.0,19.0,380.0
quand,2,14.0,12.0,600.0
coniglio,49,54.0,5.0,10.2
bianco,20,38.0,18.0,90.0
occhi,31,43.0,12.0,38.71
rubino,1,12.0,11.0,1100.0
passò,5,49.0,44.0,880.0
vicino,16,25.0,9.0,56.25
davvero,30,36.0,6.0,20.0
troppo,18,31.0,13.0,72.22
meravigliarsi,1,20.0,19.0,1900.0
ciò,80,114.0,34.0,42.5
cosa,69,75.0,6.0,8.7
stravagante,1,3.0,2.0,200.0
sentire,8,12.0,4.0,50.0
parlare,19,33.0,14.0,73.68
diceva,14,22.0,8.0,57.14
sè,50,57.0,7.0,14.0
oimè,9,24.0,15.0,166.67
oimèi,1,10.0,9.0,900.0
fatto,17,22.0,5.0,29.41
tardi,7,18.0,11.0,157.14
quando,73,87.0,14.0,19.18
rammentò,6,15.0,9.0,150.0
seguito,3,8.0,5.0,166.67
accorse,9,27.0,18.0,200.0
dovuto,3,43.0,40.0,1333.33
meravigliarsene,1,6.0,5.0,500.0
sembrò,3,103.0,100.0,3333.33
assai,17,24.0,7.0,41.18
naturale,9,20.0,11.0,122.22
trasse,1,16.0,15.0,1500.0
oriuolo,8,11.0,3.0,37.5
taschino,3,10.0,7.0,233.33
panciotto,2,22.0,20.0,1000.0
affisò,2,6.0,4.0,200.0
scappò,3,6.0,3.0,100.0
via,50,54.0,4.0,8.0
saltò,4,29.0,25.0,625.0
piedi,25,40.0,15.0,60.0
venuto,2,7.0,5.0,250.0
mente,4,19.0,15.0,375.0
ch,51,59.0,8.0,15.69
ella,53,61.0,8.0,15.09
mai,62,90.0,28.0,45.16
veduto,9,28.0,19.0,211.11
rispettivo,1,30.0,29.0,2900.0
starvici,1,4.0,3.0,300.0
divorata,2,9.0,7.0,350.0
curiosità,7,19.0,12.0,171.43
traversò,2,10.0,8.0,400.0
campo,3,16.0,13.0,433.33
correndogli,2,17.0,15.0,750.0
appresso,3,17.0,14.0,466.67
giunse,7,14.0,7.0,100.0
proprio,24,25.0,1.0,4.17
tempo,36,63.0,27.0,75.0
vederlo,1,15.0,14.0,1400.0
slanciarsi,1,9.0,8.0,800.0
spaziosa,3,14.0,11.0,366.67
siepe,2,11.0,9.0,450.0
istante,20,25.0,5.0,25.0
scivolò,1,9.0,8.0,800.0
punto,21,29.0,8.0,38.1
riflettere,4,19.0,15.0,375.0
riuscirne,2,15.0,13.0,650.0
fuori,21,29.0,8.0,38.1
buca,3,5.0,2.0,66.67
sfilava,2,7.0,5.0,250.0
diritto,2,7.0,5.0,250.0
galleria,1,10.0,9.0,900.0
tunnel,1,21.0,20.0,2000.0
poi,57,70.0,13.0,22.81
inabissava,1,5.0,4.0,400.0
