Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
chapitre,12,18.0,6.0,50.0
premier,8,18.0,10.0,125.0
fond,8,36.0,28.0,350.0
terrier,4,15.0,11.0,275.0
alice,395,414.0,19.0,4.81
assise,6,18.0,12.0,200.0
auprès,8,35.0,27.0,337.5
sœur,10,21.0,11.0,110.0
gazon,3,20.0,17.0,566.67
commençait,7,14.0,7.0,100.0
ennuyer,1,5.0,4.0,400.0
rester,7,12.0,5.0,71.43
rien,54,63.0,9.0,16.67
jeté,1,5.0,4.0,400.0
yeux,41,52.0,11.0,26.83
livre,6,39.0,33.0,550.0
lisait,2,8.0,6.0,300.0
quoi,25,34.0,9.0,36.0
images,3,4.0,1.0,33.33
dialogues,2,6.0,4.0,200.0
belle,9,12.0,3.0,33.33
avance,2,9.0,7.0,350.0
pensait,10,24.0,14.0,140.0
causeries,1,5.0,4.0,400.0
mise,2,19.0,17.0,850.0
réfléchir,4,30.0,26.0,650.0
tant,14,26.0,12.0,85.71
bien,219,224.0,5.0,2.28
mal,14,25.0,11.0,78.57
chaleur,1,14.0,13.0,1300.0
jour,15,26.0,11.0,73.33
endormait,1,14.0,13.0,1300.0
rendait,1,4.0,3.0,300.0
lourde,1,4.0,3.0,300.0
demandant,3,13.0,10.0,333.33
plaisir,6,8.0,2.0,33.33
couronne,4,8.0,4.0,100.0
marguerites,1,15.0,14.0,1400.0
valait,1,21.0,20.0,2000.0
peine,20,33.0,13.0,65.0
lever,4,9.0,5.0,125.0
cueillir,1,10.0,9.0,900.0
fleurs,6,13.0,7.0,116.67
coup,19,22.0,3.0,15.79
lapin,51,58.0,7.0,13.73
blanc,23,41.0,18.0,78.26
roses,4,6.0,2.0,50.0
passa,7,11.0,4.0,57.14
près,33,43.0,10.0,30.3
étonnant,1,3.0,2.0,200.0
trouva,27,37.0,10.0,37.04
extraordinaire,4,23.0,19.0,475.0
entendre,14,45.0,31.0,221.43
parler,23,30.0,7.0,30.43
disait,13,18.0,5.0,38.46
ah,15,35.0,20.0,133.33
arriverai,2,8.0,6.0,300.0
tard,7,13.0,6.0,85.71
songeant,1,8.0,7.0,700.0
après,29,39.0,10.0,34.48
sembla,2,8.0,6.0,300.0
dû,3,22.0,19.0,633.33
étonner,2,4.0,2.0,100.0
moment,18,22.0,4.0,22.22
paru,2,17.0,15.0,750.0
naturel,3,17.0,14.0,466.67
cependant,14,19.0,5.0,35.71
vint,5,17.0,12.0,240.0
tirer,5,26.0,21.0,420.0
montre,6,29.0,23.0,383.33
gousset,2,7.0,5.0,250.0
regarda,15,21.0,6.0,40.0
puis,51,64.0,13.0,25.49
prit,19,26.0,7.0,36.84
courir,9,33.0,24.0,266.67
plus,98,111.0,13.0,13.27
sauta,2,13.0,11.0,550.0
pieds,26,36.0,10.0,38.46
frappée,2,7.0,5.0,250.0
idée,17,22.0,5.0,29.41
jamais,45,53.0,8.0,17.78
entraînée,1,11.0,10.0,1000.0
curiosité,5,13.0,8.0,160.0
élança,1,8.0,7.0,700.0
traces,1,7.0,6.0,600.0
travers,8,15.0,7.0,87.5
champ,2,9.0,7.0,350.0
arriva,5,18.0,13.0,260.0
temps,50,66.0,16.0,32.0
voir,33,39.0,6.0,18.18
disparaître,4,25.0,21.0,525.0
large,5,13.0,8.0,160.0
trou,5,26.0,21.0,420.0
pied,11,95.0,84.0,763.64
haie,2,21.0,19.0,950.0
instant,19,36.0,17.0,89.47
poursuite,3,23.0,20.0,666.67
songer,2,10.0,8.0,400.0
sortirait,2,7.0,5.0,250.0
pendant,18,23.0,5.0,27.78
bout,19,23.0,4.0,21.05
chemin,11,24.0,13.0,118.18
allait,19,23.0,4.0,21.05
droit,8,12.0,4.0,50.0
tunnel,1,3.0,2.0,200.0
plongeait,1,4.0,3.0,300.0
perpendiculairement,1,7.0,6.0,600.0
façon,7,12.0,5.0,71.43
brusque,3,8.0,5.0,166.67
sentit,5,26.0,21.0,420.0
tomber,6,16.0,10.0,166.67
puits,9,59.0,50.0,555.56
grande,28,32.0,4.0,14.29
profondeur,2,8.0,6.0,300.0
pensé,1,33.0,32.0,3200.0
retenir,3,10.0,7.0,233.33
choses,19,23.0,4.0,21.05
vraiment,14,28.0,14.0,100.0
profond,6,7.0,1.0,16.67
tombait,1,22.0,21.0,2100.0
doucement,7,15.0,8.0,114.29
loisir,1,12.0,11.0,1100.0
chute,4,9.0,5.0,125.0
regarder,15,20.0,5.0,33.33
autour,22,26.0,4.0,18.18
demander,10,26.0,16.0,160.0
étonnement,5,8.0,3.0,60.0
devenir,3,11.0,8.0,266.67
abord,27,45.0,18.0,66.67
savoir,26,33.0,7.0,26.92
faisait,13,24.0,11.0,84.62
sombre,2,19.0,17.0,850.0
ensuite,7,11.0,4.0,57.14
porta,2,38.0,36.0,1800.0
parois,1,7.0,6.0,600.0
aperçut,14,29.0,15.0,107.14
garnies,2,26.0,24.0,1200.0
armoires,2,14.0,12.0,600.0
étagères,1,9.0,8.0,800.0
çà,4,16.0,12.0,300.0
vit,10,20.0,10.0,100.0
pendues,2,7.0,5.0,250.0
clous,1,8.0,7.0,700.0
cartes,5,8.0,3.0,60.0
géographiques,1,4.0,3.0,300.0
passant,7,14.0,7.0,100.0
rayon,1,11.0,10.0,1000.0
pot,3,6.0,3.0,100.0
confiture,1,9.0,8.0,800.0
portant,4,11.0,7.0,175.0
étiquette,2,6.0,4.0,200.0
marmelade,1,16.0,15.0,1500.0
oranges,1,8.0,7.0,700.0
grand,31,36.0,5.0,16.13
regret,1,9.0,8.0,800.0
vide,1,8.0,7.0,700.0
osait,2,16.0,14.0,700.0
laisser,3,7.0,4.0,133.33
crainte,1,6.0,5.0,500.0
tuer,1,12.0,11.0,1100.0
quelqu,6,18.0,12.0,200.0
arrangea,1,18.0,17.0,1700.0
manière,12,20.0,8.0,66.67
déposer,1,20.0,19.0,1900.0
certes,5,14.0,9.0,180.0
dit,416,425.0,9.0,2.16
pareille,4,9.0,5.0,125.0
moquerai,1,6.0,5.0,500.0
dégringoler,1,4.0,3.0,300.0
escalier,3,13.0,10.0,333.33
trouver,15,19.0,4.0,26.67
brave,1,4.0,3.0,300.0
chez,8,12.0,4.0,50.0
tomberais,1,4.0,3.0,300.0
toits,1,10.0,9.0,900.0
ferais,1,26.0,25.0,2500.0
plainte,1,4.0,3.0,300.0
probable,3,4.0,1.0,33.33
tombe,6,22.0,16.0,266.67
finira,1,2.0,1.0,100.0
curieuse,5,29.0,24.0,480.0
combien,7,14.0,7.0,100.0
milles,3,13.0,10.0,333.33
déjà,9,26.0,17.0,188.89
faits,2,4.0,2.0,100.0
centre,1,30.0,29.0,2900.0
terre,16,43.0,27.0,168.75
voyons,6,27.0,21.0,350.0
quatre,10,16.0,6.0,60.0
mille,6,19.0,13.0,216.67
semble,7,13.0,6.0,85.71
voyez,7,11.0,4.0,57.14
appris,3,18.0,15.0,500.0
leçons,11,21.0,10.0,90.91
bonne,16,35.0,19.0,118.75
occasion,6,14.0,8.0,133.33
parade,1,5.0,4.0,400.0
point,10,13.0,3.0,30.0
auditeur,1,1.0,0.0,0.0
exercice,1,10.0,9.0,900.0
répéter,8,13.0,5.0,62.5
leçon,2,9.0,7.0,350.0
oui,15,21.0,6.0,40.0
degré,1,11.0,10.0,1000.0
latitude,2,5.0,3.0,150.0
longitude,2,14.0,12.0,600.0
trouve,3,11.0,8.0,266.67
moindre,10,17.0,7.0,70.0
voulait,5,12.0,7.0,140.0
dire,60,72.0,12.0,20.0
grands,8,16.0,8.0,100.0
mots,23,33.0,10.0,43.48
paraissaient,1,4.0,3.0,300.0
beaux,1,10.0,9.0,900.0
sonores,1,9.0,8.0,800.0
bientôt,27,34.0,7.0,25.93
reprit,9,39.0,30.0,333.33
allais,5,14.0,9.0,180.0
traverser,2,9.0,7.0,350.0
complétement,5,10.0,5.0,100.0
