Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
capitolo,12,20.0,8.0,66.67
conigliera,4,9.0,5.0,125.0
alice,400,404.0,4.0,1.0
cominciava,5,9.0,4.0,80.0
sentirsi,2,8.0,6.0,300.0
mortalmente,2,4.0,2.0,100.0
stanca,4,6.0,2.0,50.0
sedere,2,7.0,5.0,250.0
poggio,2,8.0,6.0,300.0
accanto,1,6.0,5.0,500.0
sorella,7,18.0,11.0,157.14
far,18,25.0,7.0,38.89
nulla,19,24.0,5.0,26.32
due,39,45.0,6.0,15.38
volte,11,11.0,0.0,0.0
gittato,1,10.0,9.0,900.0
sguardo,2,10.0,8.0,400.0
libro,6,11.0,5.0,83.33
leggeva,3,12.0,9.0,300.0
imagini,2,3.0,1.0,50.0
nè,9,14.0,5.0,55.56
dialoghi,2,13.0,11.0,550.0
serve,2,16.0,14.0,700.0
pensò,53,61.0,8.0,15.09
andava,11,13.0,2.0,18.18
fantasticando,1,4.0,3.0,300.0
cervello,4,6.0,2.0,50.0
meglio,21,26.0,5.0,23.81
poteva,14,23.0,9.0,64.29
perchè,91,100.0,9.0,9.89
stellone,1,6.0,5.0,500.0
avea,46,48.0,2.0,4.35
resa,2,7.0,5.0,250.0
sonnacchiosa,2,13.0,11.0,550.0
grullina,1,4.0,3.0,300.0
piacere,4,16.0,12.0,300.0
ghirlanda,1,8.0,7.0,700.0
margherite,1,17.0,16.0,1600.0
valesse,1,9.0,8.0,800.0
noja,2,7.0,5.0,250.0
levarsi,2,8.0,6.0,300.0
cogliere,1,8.0,7.0,700.0
fiori,5,15.0,10.0,200.0
quand,2,4.0,2.0,100.0
coniglio,49,57.0,8.0,16.33
bianco,20,26.0,6.0,30.0
occhi,31,37.0,6.0,19.35
rubino,1,8.0,7.0,700.0
passò,5,9.0,4.0,80.0
vicino,16,23.0,7.0,43.75
davvero,30,35.0,5.0,16.67
troppo,18,25.0,7.0,38.89
meravigliarsi,1,11.0,10.0,1000.0
ciò,80,84.0,4.0,5.0
cosa,69,74.0,5.0,7.25
stravagante,1,3.0,2.0,200.0
sentire,8,17.0,9.0,112.5
parlare,19,33.0,14.0,73.68
diceva,14,27.0,13.0,92.86
sè,50,59.0,9.0,18.0
oimè,9,9.0,0.0,0.0
oimèi,1,7.0,6.0,600.0
fatto,17,22.0,5.0,29.41
tardi,7,11.0,4.0,57.14
quando,73,80.0,7.0,9.59
rammentò,6,11.0,5.0,83.33
seguito,3,14.0,11.0,366.67
accorse,9,18.0,9.0,100.0
dovuto,3,7.0,4.0,133.33
meravigliarsene,1,8.0,7.0,700.0
sembrò,3,6.0,3.0,100.0
assai,17,21.0,4.0,23.53
naturale,9,16.0,7.0,77.78
trasse,1,9.0,8.0,800.0
oriuolo,8,19.0,11.0,137.5
taschino,3,11.0,8.0,266.67
panciotto,2,10.0,8.0,400.0
affisò,2,3.0,1.0,50.0
scappò,3,10.0,7.0,233.33
via,50,55.0,5.0,10.0
saltò,4,8.0,4.0,100.0
piedi,25,29.0,4.0,16.0
venuto,2,8.0,6.0,300.0
mente,4,18.0,14.0,350.0
ch,51,59.0,8.0,15.69
ella,53,58.0,5.0,9.43
mai,62,66.0,4.0,6.45
veduto,9,11.0,2.0,22.22
rispettivo,1,8.0,7.0,700.0
starvici,1,19.0,18.0,1800.0
divorata,2,11.0,9.0,450.0
curiosità,7,12.0,5.0,71.43
traversò,2,7.0,5.0,250.0
campo,3,12.0,9.0,300.0
correndogli,2,7.0,5.0,250.0
appresso,3,14.0,11.0,366.67
giunse,7,20.0,13.0,185.71
proprio,24,31.0,7.0,29.17
tempo,36,43.0,7.0,19.44
vederlo,1,5.0,4.0,400.0
slanciarsi,1,8.0,7.0,700.0
spaziosa,3,5.0,2.0,66.67
siepe,2,7.0,5.0,250.0
istante,20,30.0,10.0,50.0
scivolò,1,7.0,6.0,600.0
punto,21,24.0,3.0,14.29
riflettere,4,8.0,4.0,100.0
riuscirne,2,11.0,9.0,450.0
fuori,21,24.0,3.0,14.29
buca,3,7.0,4.0,133.33
sfilava,2,10.0,8.0,400.0
diritto,2,9.0,7.0,350.0
galleria,1,8.0,7.0,700.0
tunnel,1,13.0,12.0,1200.0
poi,57,59.0,2.0,3.51
inabissava,1,11.0,10.0,1000.0
tanto,50,57.0,7.0,14.0
rapidamente,3,5.0,2.0,66.67
solo,3,11.0,8.0,266.67
considerare,1,6.0,5.0,500.0
potuto,8,15.0,7.0,87.5
fermarsi,2,12.0,10.0,500.0
poichè,13,21.0,8.0,61.54
sentiva,6,18.0,12.0,200.0
cader,1,10.0,9.0,900.0
rotoloni,1,5.0,4.0,400.0
qualche,50,58.0,8.0,16.0
precipizio,2,10.0,8.0,400.0
rassomigliava,4,9.0,5.0,125.0
pozzo,9,14.0,5.0,55.56
profondissimo,1,7.0,6.0,600.0
arci,1,5.0,4.0,400.0
profondo,3,7.0,4.0,133.33
ruzzolava,1,4.0,3.0,300.0
adagino,2,16.0,14.0,700.0
mentre,45,51.0,6.0,13.33
cadeva,1,10.0,9.0,900.0
guardare,8,18.0,10.0,125.0
intorno,21,26.0,5.0,23.81
stupiva,1,8.0,7.0,700.0
pensando,7,11.0,4.0,57.14
avverrebbe,3,7.0,4.0,133.33
prima,39,47.0,8.0,20.51
aguzzò,1,1.0,0.0,0.0
vista,6,14.0,8.0,133.33
cercò,10,13.0,3.0,30.0
vedere,22,27.0,5.0,22.73
fondo,7,10.0,3.0,42.86
scoprire,2,5.0,3.0,150.0
accaderebbe,1,12.0,11.0,1100.0
bujo,2,7.0,5.0,250.0
affatto,11,17.0,6.0,54.55
vedea,3,11.0,8.0,266.67
indi,3,10.0,7.0,233.33
guardò,19,31.0,12.0,63.16
pareti,1,9.0,8.0,800.0
osservò,27,30.0,3.0,11.11
ricoperte,1,9.0,8.0,800.0
credenze,1,13.0,12.0,1200.0
scaffali,1,7.0,6.0,600.0
libri,3,4.0,1.0,33.33
quà,13,15.0,2.0,15.38
là,18,25.0,7.0,38.89
vide,18,25.0,7.0,38.89
mappe,1,7.0,6.0,600.0
quadri,1,6.0,5.0,500.0
pendeano,1,10.0,9.0,900.0
chiodi,1,9.0,8.0,800.0
andando,3,9.0,6.0,200.0
prese,9,15.0,6.0,66.67
volo,1,4.0,3.0,300.0
vasettino,2,8.0,6.0,300.0
cartello,4,15.0,11.0,275.0
lesse,3,4.0,1.0,33.33
conserva,1,12.0,11.0,1100.0
arance,1,4.0,3.0,300.0
vuoto,1,8.0,7.0,700.0
restò,9,16.0,7.0,77.78
delusa,1,8.0,7.0,700.0
volle,7,11.0,4.0,57.14
lasciar,1,5.0,4.0,400.0
cadere,4,10.0,6.0,150.0
ammazzare,1,7.0,6.0,600.0
sempre,24,29.0,5.0,20.83
depose,4,9.0,5.0,125.0
altra,20,25.0,5.0,25.0
credenza,1,11.0,10.0,1000.0
bene,43,49.0,6.0,13.95
dopo,28,32.0,4.0,14.29
caduta,6,12.0,6.0,100.0
tale,11,18.0,7.0,63.64
parrà,1,7.0,6.0,600.0
niente,16,25.0,9.0,56.25
ruzzolare,1,6.0,5.0,500.0
scale,1,12.0,11.0,1100.0
casa,21,29.0,8.0,38.1
crederanno,2,6.0,4.0,200.0
coraggiosa,1,2.0,1.0,100.0
ora,47,52.0,5.0,10.64
innanzi,12,15.0,3.0,25.0
ancorchè,2,8.0,6.0,300.0
cadessi,1,5.0,4.0,400.0
tetto,4,11.0,7.0,175.0
caso,6,13.0,7.0,116.67
probabilmente,3,11.0,8.0,266.67
dicea,1,15.0,14.0,1400.0
verità,2,10.0,8.0,400.0
finirà,1,6.0,5.0,500.0
sa,14,16.0,2.0,14.29
miglia,3,11.0,8.0,266.67
percorse,1,8.0,7.0,700.0
quest,12,18.0,6.0,50.0
sclamò,27,31.0,4.0,14.81
stò,5,11.0,6.0,120.0
toccare,1,3.0,2.0,200.0
centro,1,6.0,5.0,500.0
terra,16,27.0,11.0,68.75
vediamo,6,11.0,5.0,83.33
suppongo,3,14.0,11.0,366.67
quattrocento,1,6.0,5.0,500.0
profondità,1,3.0,2.0,200.0
vedete,6,8.0,2.0,33.33
imparate,1,5.0,4.0,400.0
molte,4,15.0,11.0,275.0
tali,2,6.0,4.0,200.0
cose,22,33.0,11.0,50.0
lezioni,9,20.0,11.0,122.22
migliore,2,8.0,6.0,300.0
occasione,3,19.0,16.0,533.33
sfoggio,1,6.0,5.0,500.0
erudizione,2,10.0,8.0,400.0
niuno,13,16.0,3.0,23.08
