Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
chapitre,12,16.0,4.0,33.33
premier,8,11.0,3.0,37.5
fond,8,19.0,11.0,137.5
terrier,4,17.0,13.0,325.0
alice,395,400.0,5.0,1.27
assise,6,9.0,3.0,50.0
auprès,8,13.0,5.0,62.5
sœur,10,13.0,3.0,30.0
gazon,3,8.0,5.0,166.67
commençait,7,11.0,4.0,57.14
ennuyer,1,5.0,4.0,400.0
rester,7,10.0,3.0,42.86
rien,54,64.0,10.0,18.52
jeté,1,3.0,2.0,200.0
yeux,41,44.0,3.0,7.32
livre,6,7.0,1.0,16.67
lisait,2,11.0,9.0,450.0
quoi,25,27.0,2.0,8.0
images,3,9.0,6.0,200.0
dialogues,2,7.0,5.0,250.0
belle,9,18.0,9.0,100.0
avance,2,10.0,8.0,400.0
pensait,10,15.0,5.0,50.0
causeries,1,4.0,3.0,300.0
mise,2,9.0,7.0,350.0
réfléchir,4,8.0,4.0,100.0
tant,14,26.0,12.0,85.71
bien,219,223.0,4.0,1.83
mal,14,20.0,6.0,42.86
chaleur,1,4.0,3.0,300.0
jour,15,18.0,3.0,20.0
endormait,1,3.0,2.0,200.0
rendait,1,7.0,6.0,600.0
lourde,1,4.0,3.0,300.0
demandant,3,5.0,2.0,66.67
plaisir,6,6.0,0.0,0.0
couronne,4,9.0,5.0,125.0
marguerites,1,9.0,8.0,800.0
valait,1,7.0,6.0,600.0
peine,20,28.0,8.0,40.0
lever,4,7.0,3.0,75.0
cueillir,1,7.0,6.0,600.0
fleurs,6,6.0,0.0,0.0
coup,19,24.0,5.0,26.32
lapin,51,52.0,1.0,1.96
blanc,23,27.0,4.0,17.39
roses,4,8.0,4.0,100.0
passa,7,17.0,10.0,142.86
près,33,34.0,1.0,3.03
étonnant,1,10.0,9.0,900.0
trouva,27,35.0,8.0,29.63
extraordinaire,4,7.0,3.0,75.0
entendre,14,25.0,11.0,78.57
parler,23,30.0,7.0,30.43
disait,13,22.0,9.0,69.23
ah,15,16.0,1.0,6.67
arriverai,2,8.0,6.0,300.0
tard,7,19.0,12.0,171.43
songeant,1,5.0,4.0,400.0
après,29,33.0,4.0,13.79
sembla,2,9.0,7.0,350.0
dû,3,14.0,11.0,366.67
étonner,2,8.0,6.0,300.0
moment,18,26.0,8.0,44.44
paru,2,6.0,4.0,200.0
naturel,3,7.0,4.0,133.33
cependant,14,25.0,11.0,78.57
vint,5,12.0,7.0,140.0
tirer,5,15.0,10.0,200.0
montre,6,11.0,5.0,83.33
gousset,2,5.0,3.0,150.0
regarda,15,21.0,6.0,40.0
puis,51,63.0,12.0,23.53
prit,19,28.0,9.0,47.37
courir,9,17.0,8.0,88.89
plus,98,104.0,6.0,6.12
sauta,2,9.0,7.0,350.0
pieds,26,27.0,1.0,3.85
frappée,2,3.0,1.0,50.0
idée,17,25.0,8.0,47.06
jamais,45,47.0,2.0,4.44
entraînée,1,4.0,3.0,300.0
curiosité,5,7.0,2.0,40.0
