Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
erstes,1,8.0,7.0,700.0
kapitel,12,24.0,12.0,100.0
hinunter,14,18.0,4.0,28.57
kaninchenbau,3,6.0,3.0,100.0
alice,388,394.0,6.0,1.55
fing,47,56.0,9.0,19.15
langweilen,1,6.0,5.0,500.0
saß,14,21.0,7.0,50.0
schon,24,31.0,7.0,29.17
lange,19,20.0,1.0,5.26
schwester,10,11.0,1.0,10.0
ufer,5,6.0,1.0,20.0
thun,24,30.0,6.0,25.0
buch,3,8.0,5.0,166.67
las,3,7.0,4.0,133.33
gefiel,4,9.0,5.0,125.0
weder,4,8.0,4.0,100.0
bilder,3,10.0,7.0,233.33
gespräche,2,3.0,1.0,50.0
darin,12,19.0,7.0,58.33
nützen,3,6.0,3.0,100.0
bücher,1,2.0,1.0,100.0
dachte,65,70.0,5.0,7.69
überlegte,5,9.0,4.0,80.0
eben,31,32.0,1.0,3.23
gut,31,43.0,12.0,38.71
ging,26,30.0,4.0,15.38
schläfrig,3,8.0,5.0,166.67
dumm,4,8.0,4.0,100.0
hitze,1,8.0,7.0,700.0
mühe,8,14.0,6.0,75.0
werth,5,10.0,5.0,100.0
sei,35,40.0,5.0,14.29
aufzustehen,1,13.0,12.0,1200.0
gänseblümchen,1,12.0,11.0,1100.0
pflücken,1,3.0,2.0,200.0
kette,1,9.0,8.0,800.0
plötzlich,12,15.0,3.0,25.0
weißes,1,6.0,5.0,500.0
kaninchen,44,53.0,9.0,20.45
rothen,3,7.0,4.0,133.33
augen,25,26.0,1.0,4.0
dicht,13,16.0,3.0,23.08
vorbeirannte,1,3.0,2.0,200.0
grade,1,2.0,1.0,100.0
merkwürdig,3,7.0,4.0,133.33
fand,22,30.0,8.0,36.36
außerordentlich,1,9.0,8.0,800.0
sagen,33,38.0,5.0,15.15
hörte,25,31.0,6.0,24.0
weh,9,19.0,10.0,111.11
spät,5,11.0,6.0,120.0
kommen,21,31.0,10.0,47.62
später,1,6.0,5.0,500.0
fiel,12,17.0,5.0,41.67
darüber,8,13.0,5.0,62.5
hätte,20,21.0,1.0,5.0
wundern,4,8.0,4.0,100.0
sollen,8,11.0,3.0,37.5
zeit,36,43.0,7.0,19.44
kam,39,46.0,7.0,17.95
ganz,82,89.0,7.0,8.54
natürlich,20,43.0,23.0,115.0
uhr,11,15.0,4.0,36.36
westentasche,2,13.0,11.0,550.0
zog,6,12.0,6.0,100.0
sah,47,53.0,6.0,12.77
eilig,9,17.0,8.0,88.89
fortlief,2,7.0,5.0,250.0
sprang,6,7.0,1.0,16.67
nie,25,36.0,11.0,44.0
vorgekommen,1,6.0,5.0,500.0
sehen,43,51.0,8.0,18.6
neugierde,3,9.0,6.0,200.0
brennend,1,6.0,5.0,500.0
rannte,9,11.0,2.0,22.22
grasplatz,1,5.0,4.0,400.0
rechten,9,24.0,15.0,166.67
großes,4,8.0,4.0,100.0
loch,2,8.0,6.0,300.0
hecke,2,9.0,7.0,350.0
schlüpfen,1,11.0,10.0,1000.0
nächsten,15,19.0,4.0,26.67
augenblick,23,30.0,7.0,30.43
hineingesprungen,1,3.0,2.0,200.0
bedenken,1,7.0,6.0,600.0
welt,6,18.0,12.0,200.0
herauskommen,1,4.0,3.0,300.0
eingang,3,7.0,4.0,133.33
lief,10,16.0,6.0,60.0
erst,21,27.0,6.0,28.57
geradeaus,1,2.0,1.0,100.0
tunnel,1,4.0,3.0,300.0
abwärts,2,3.0,1.0,50.0
ehe,13,15.0,2.0,15.38
gedanken,7,11.0,4.0,57.14
fassen,2,4.0,2.0,100.0
konnte,51,55.0,4.0,7.84
schnell,35,38.0,3.0,8.57
festzuhalten,1,11.0,10.0,1000.0
fühlte,7,18.0,11.0,157.14
schien,20,25.0,5.0,25.0
tiefen,3,5.0,2.0,66.67
brunnen,6,10.0,4.0,66.67
entweder,3,6.0,3.0,100.0
mußte,10,16.0,6.0,60.0
tief,9,13.0,4.0,44.44
langsam,8,19.0,11.0,137.5
genug,24,36.0,12.0,50.0
beim,6,14.0,8.0,133.33
fallen,7,11.0,4.0,57.14
umzusehen,3,17.0,14.0,466.67
wohl,45,46.0,1.0,2.22
geschehen,6,12.0,6.0,100.0
zuerst,15,25.0,10.0,66.67
versuchte,12,14.0,2.0,16.67
wissen,21,25.0,4.0,19.05
wohin,5,7.0,2.0,40.0
käme,2,5.0,3.0,150.0
dunkel,2,5.0,3.0,150.0
erkennen,1,6.0,5.0,500.0
besah,1,6.0,5.0,500.0
wände,1,15.0,14.0,1400.0
brunnens,1,4.0,3.0,300.0
bemerkte,14,19.0,5.0,35.71
küchenschränken,1,22.0,21.0,2100.0
bücherbrettern,1,4.0,3.0,300.0
bedeckt,2,2.0,0.0,0.0
erblickte,3,10.0,7.0,233.33
landkarten,1,3.0,2.0,200.0
haken,1,6.0,5.0,500.0
aufgehängt,2,13.0,11.0,550.0
