Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
chapter,12,13.0,1.0,8.33
rabbit,51,51.0,0.0,0.0
hole,5,6.0,1.0,20.0
alice,397,402.0,5.0,1.26
beginning,14,22.0,8.0,57.14
get,46,47.0,1.0,2.17
tired,7,11.0,4.0,57.14
sitting,10,11.0,1.0,10.0
sister,9,21.0,12.0,133.33
bank,3,8.0,5.0,166.67
nothing,34,38.0,4.0,11.76
twice,5,8.0,3.0,60.0
peeped,3,11.0,8.0,266.67
book,11,18.0,7.0,63.64
reading,3,7.0,4.0,133.33
pictures,4,6.0,2.0,50.0
conversations,2,5.0,3.0,150.0
use,18,22.0,4.0,22.22
thought,74,78.0,4.0,5.41
without,26,26.0,0.0,0.0
considering,3,10.0,7.0,233.33
mind,11,18.0,7.0,63.64
well,63,70.0,7.0,11.11
hot,7,10.0,3.0,42.86
day,29,32.0,3.0,10.34
made,30,32.0,2.0,6.67
feel,8,15.0,7.0,87.5
sleepy,5,9.0,4.0,80.0
stupid,6,13.0,7.0,116.67
whether,11,13.0,2.0,18.18
pleasure,2,5.0,3.0,150.0
making,8,15.0,7.0,87.5
daisy,1,19.0,18.0,1800.0
chain,1,2.0,1.0,100.0
worth,4,14.0,10.0,250.0
trouble,6,12.0,6.0,100.0
getting,22,22.0,0.0,0.0
picking,2,11.0,9.0,450.0
daisies,1,3.0,2.0,200.0
suddenly,13,21.0,8.0,61.54
white,30,36.0,6.0,20.0
pink,1,4.0,3.0,300.0
eyes,29,31.0,2.0,6.9
ran,16,18.0,2.0,12.5
close,13,15.0,2.0,15.38
remarkable,2,5.0,3.0,150.0
think,53,54.0,1.0,1.89
much,51,54.0,3.0,5.88
way,56,59.0,3.0,5.36
hear,14,20.0,6.0,42.86
say,51,57.0,6.0,11.76
oh,45,52.0,7.0,15.56
dear,29,30.0,1.0,3.45
shall,25,29.0,4.0,16.0
late,6,21.0,15.0,250.0
afterwards,2,2.0,0.0,0.0
occurred,2,8.0,6.0,300.0
wondered,1,10.0,9.0,900.0
time,71,74.0,3.0,4.23
seemed,27,28.0,1.0,3.7
quite,55,58.0,3.0,5.45
natural,4,8.0,4.0,100.0
actually,1,4.0,3.0,300.0
took,24,29.0,5.0,20.83
watch,8,9.0,1.0,12.5
waistcoat,2,5.0,3.0,150.0
pocket,7,12.0,5.0,71.43
looked,45,50.0,5.0,11.11
hurried,11,12.0,1.0,9.09
started,2,5.0,3.0,150.0
feet,19,22.0,3.0,15.79
flashed,1,6.0,5.0,500.0
across,5,16.0,11.0,220.0
never,48,50.0,2.0,4.17
seen,15,26.0,11.0,73.33
either,10,12.0,2.0,20.0
take,22,22.0,0.0,0.0
burning,1,8.0,7.0,700.0
curiosity,5,10.0,5.0,100.0
field,1,4.0,3.0,300.0
fortunately,1,3.0,2.0,200.0
just,52,55.0,3.0,5.77
see,67,81.0,14.0,20.9
pop,1,2.0,1.0,100.0
large,33,35.0,2.0,6.06
hedge,2,5.0,3.0,150.0
another,22,32.0,10.0,45.45
moment,31,31.0,0.0,0.0
went,83,91.0,8.0,9.64
world,7,12.0,5.0,71.43
straight,2,3.0,1.0,50.0
like,85,85.0,0.0,0.0
tunnel,1,8.0,7.0,700.0
dipped,2,3.0,1.0,50.0
stopping,1,5.0,4.0,400.0
found,32,46.0,14.0,43.75
falling,2,5.0,3.0,150.0
deep,7,18.0,11.0,157.14
fell,6,11.0,5.0,83.33
slowly,8,10.0,2.0,25.0
plenty,2,2.0,0.0,0.0
look,29,33.0,4.0,13.79
wonder,18,27.0,9.0,50.0
going,27,29.0,2.0,7.41
happen,8,10.0,2.0,25.0
next,30,34.0,4.0,13.33
first,51,54.0,3.0,5.88
tried,19,20.0,1.0,5.26
make,27,27.0,0.0,0.0
coming,9,17.0,8.0,88.89
dark,3,5.0,2.0,66.67
anything,20,20.0,0.0,0.0
sides,4,9.0,5.0,125.0
noticed,8,13.0,5.0,62.5
