Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
chapitre,12,32.0,20.0,166.67
premier,8,22.0,14.0,175.0
fond,8,37.0,29.0,362.5
terrier,4,17.0,13.0,325.0
alice,395,447.0,52.0,13.16
assise,6,27.0,21.0,350.0
auprès,8,60.0,52.0,650.0
sœur,10,32.0,22.0,220.0
gazon,3,30.0,27.0,900.0
commençait,7,39.0,32.0,457.14
ennuyer,1,16.0,15.0,1500.0
rester,7,34.0,27.0,385.71
rien,54,70.0,16.0,29.63
jeté,1,30.0,29.0,2900.0
yeux,41,64.0,23.0,56.1
livre,6,37.0,31.0,516.67
lisait,2,24.0,22.0,1100.0
quoi,25,54.0,29.0,116.0
images,3,23.0,20.0,666.67
dialogues,2,48.0,46.0,2300.0
belle,9,42.0,33.0,366.67
avance,2,18.0,16.0,800.0
pensait,10,42.0,32.0,320.0
causeries,1,18.0,17.0,1700.0
mise,2,35.0,33.0,1650.0
réfléchir,4,34.0,30.0,750.0
tant,14,43.0,29.0,207.14
bien,219,264.0,45.0,20.55
mal,14,50.0,36.0,257.14
chaleur,1,22.0,21.0,2100.0
jour,15,48.0,33.0,220.0
endormait,1,38.0,37.0,3700.0
rendait,1,28.0,27.0,2700.0
lourde,1,26.0,25.0,2500.0
demandant,3,17.0,14.0,466.67
plaisir,6,31.0,25.0,416.67
couronne,4,43.0,39.0,975.0
marguerites,1,32.0,31.0,3100.0
valait,1,14.0,13.0,1300.0
peine,20,60.0,40.0,200.0
lever,4,36.0,32.0,800.0
cueillir,1,29.0,28.0,2800.0
fleurs,6,45.0,39.0,650.0
coup,19,45.0,26.0,136.84
lapin,51,76.0,25.0,49.02
blanc,23,45.0,22.0,95.65
roses,4,35.0,31.0,775.0
passa,7,35.0,28.0,400.0
près,33,68.0,35.0,106.06
étonnant,1,29.0,28.0,2800.0
trouva,27,48.0,21.0,77.78
extraordinaire,4,34.0,30.0,750.0
entendre,14,37.0,23.0,164.29
parler,23,36.0,13.0,56.52
disait,13,38.0,25.0,192.31
ah,15,39.0,24.0,160.0
arriverai,2,32.0,30.0,1500.0
tard,7,38.0,31.0,442.86
songeant,1,31.0,30.0,3000.0
après,29,54.0,25.0,86.21
sembla,2,34.0,32.0,1600.0
dû,3,32.0,29.0,966.67
étonner,2,34.0,32.0,1600.0
moment,18,51.0,33.0,183.33
paru,2,26.0,24.0,1200.0
naturel,3,40.0,37.0,1233.33
cependant,14,40.0,26.0,185.71
vint,5,41.0,36.0,720.0
tirer,5,27.0,22.0,440.0
montre,6,43.0,37.0,616.67
gousset,2,25.0,23.0,1150.0
regarda,15,41.0,26.0,173.33
puis,51,76.0,25.0,49.02
prit,19,32.0,13.0,68.42
courir,9,30.0,21.0,233.33
plus,98,129.0,31.0,31.63
sauta,2,31.0,29.0,1450.0
pieds,26,54.0,28.0,107.69
frappée,2,31.0,29.0,1450.0
idée,17,38.0,21.0,123.53
jamais,45,95.0,50.0,111.11
entraînée,1,34.0,33.0,3300.0
curiosité,5,40.0,35.0,700.0
élança,1,23.0,22.0,2200.0
traces,1,37.0,36.0,3600.0
travers,8,24.0,16.0,200.0
champ,2,25.0,23.0,1150.0
arriva,5,23.0,18.0,360.0
temps,50,66.0,16.0,32.0
voir,33,66.0,33.0,100.0
disparaître,4,31.0,27.0,675.0
large,5,41.0,36.0,720.0
trou,5,20.0,15.0,300.0
pied,11,33.0,22.0,200.0
haie,2,23.0,21.0,1050.0
