Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
capitolo,12,44.0,32.0,266.67
conigliera,4,45.0,41.0,1025.0
alice,400,442.0,42.0,10.5
cominciava,5,50.0,45.0,900.0
sentirsi,2,38.0,36.0,1800.0
mortalmente,2,15.0,13.0,650.0
stanca,4,36.0,32.0,800.0
sedere,2,15.0,13.0,650.0
poggio,2,57.0,55.0,2750.0
accanto,1,35.0,34.0,3400.0
sorella,7,39.0,32.0,457.14
far,18,49.0,31.0,172.22
nulla,19,55.0,36.0,189.47
due,39,77.0,38.0,97.44
volte,11,38.0,27.0,245.45
gittato,1,30.0,29.0,2900.0
sguardo,2,46.0,44.0,2200.0
libro,6,35.0,29.0,483.33
leggeva,3,50.0,47.0,1566.67
imagini,2,22.0,20.0,1000.0
nè,9,37.0,28.0,311.11
dialoghi,2,40.0,38.0,1900.0
serve,2,25.0,23.0,1150.0
pensò,53,97.0,44.0,83.02
andava,11,43.0,32.0,290.91
fantasticando,1,16.0,15.0,1500.0
cervello,4,43.0,39.0,975.0
meglio,21,50.0,29.0,138.1
poteva,14,44.0,30.0,214.29
perchè,91,116.0,25.0,27.47
stellone,1,20.0,19.0,1900.0
avea,46,61.0,15.0,32.61
resa,2,25.0,23.0,1150.0
sonnacchiosa,2,47.0,45.0,2250.0
grullina,1,30.0,29.0,2900.0
piacere,4,42.0,38.0,950.0
ghirlanda,1,29.0,28.0,2800.0
margherite,1,36.0,35.0,3500.0
valesse,1,27.0,26.0,2600.0
noja,2,24.0,22.0,1100.0
levarsi,2,34.0,32.0,1600.0
cogliere,1,36.0,35.0,3500.0
fiori,5,29.0,24.0,480.0
quand,2,52.0,50.0,2500.0
coniglio,49,72.0,23.0,46.94
bianco,20,89.0,69.0,345.0
occhi,31,71.0,40.0,129.03
rubino,1,26.0,25.0,2500.0
passò,5,29.0,24.0,480.0
vicino,16,44.0,28.0,175.0
davvero,30,59.0,29.0,96.67
troppo,18,46.0,28.0,155.56
meravigliarsi,1,32.0,31.0,3100.0
ciò,80,111.0,31.0,38.75
cosa,69,94.0,25.0,36.23
stravagante,1,33.0,32.0,3200.0
sentire,8,33.0,25.0,312.5
parlare,19,42.0,23.0,121.05
diceva,14,36.0,22.0,157.14
sè,50,78.0,28.0,56.0
oimè,9,55.0,46.0,511.11
oimèi,1,23.0,22.0,2200.0
fatto,17,68.0,51.0,300.0
tardi,7,39.0,32.0,457.14
quando,73,103.0,30.0,41.1
rammentò,6,39.0,33.0,550.0
seguito,3,28.0,25.0,833.33
accorse,9,28.0,19.0,211.11
dovuto,3,35.0,32.0,1066.67
meravigliarsene,1,42.0,41.0,4100.0
sembrò,3,25.0,22.0,733.33
assai,17,44.0,27.0,158.82
naturale,9,45.0,36.0,400.0
trasse,1,30.0,29.0,2900.0
oriuolo,8,55.0,47.0,587.5
taschino,3,40.0,37.0,1233.33
panciotto,2,41.0,39.0,1950.0
affisò,2,30.0,28.0,1400.0
scappò,3,27.0,24.0,800.0
via,50,87.0,37.0,74.0
saltò,4,44.0,40.0,1000.0
piedi,25,73.0,48.0,192.0
venuto,2,38.0,36.0,1800.0
mente,4,30.0,26.0,650.0
ch,51,73.0,22.0,43.14
ella,53,81.0,28.0,52.83
mai,62,96.0,34.0,54.84
veduto,9,64.0,55.0,611.11
rispettivo,1,36.0,35.0,3500.0
starvici,1,17.0,16.0,1600.0
divorata,2,42.0,40.0,2000.0
curiosità,7,26.0,19.0,271.43
traversò,2,30.0,28.0,1400.0
campo,3,30.0,27.0,900.0
correndogli,2,38.0,36.0,1800.0
appresso,3,28.0,25.0,833.33
giunse,7,32.0,25.0,357.14
proprio,24,52.0,28.0,116.67
tempo,36,60.0,24.0,66.67
vederlo,1,28.0,27.0,2700.0
slanciarsi,1,26.0,25.0,2500.0
spaziosa,3,39.0,36.0,1200.0
siepe,2,35.0,33.0,1650.0
istante,20,55.0,35.0,175.0
scivolò,1,32.0,31.0,3100.0
punto,21,65.0,44.0,209.52
riflettere,4,45.0,41.0,1025.0
riuscirne,2,37.0,35.0,1750.0
fuori,21,43.0,22.0,104.76
buca,3,24.0,21.0,700.0
sfilava,2,44.0,42.0,2100.0
diritto,2,26.0,24.0,1200.0
galleria,1,26.0,25.0,2500.0
tunnel,1,15.0,14.0,1400.0
poi,57,88.0,31.0,54.39
inabissava,1,25.0,24.0,2400.0
tanto,50,89.0,39.0,78.0
rapidamente,3,29.0,26.0,866.67
solo,3,32.0,29.0,966.67
considerare,1,38.0,37.0,3700.0
potuto,8,28.0,20.0,250.0
fermarsi,2,35.0,33.0,1650.0
poichè,13,39.0,26.0,200.0
sentiva,6,31.0,25.0,416.67
cader,1,30.0,29.0,2900.0
rotoloni,1,59.0,58.0,5800.0
qualche,50,74.0,24.0,48.0
precipizio,2,39.0,37.0,1850.0
rassomigliava,4,72.0,68.0,1700.0
pozzo,9,44.0,35.0,388.89
profondissimo,1,44.0,43.0,4300.0
arci,1,60.0,59.0,5900.0
profondo,3,39.0,36.0,1200.0
ruzzolava,1,35.0,34.0,3400.0
adagino,2,17.0,15.0,750.0
mentre,45,72.0,27.0,60.0
cadeva,1,34.0,33.0,3300.0
guardare,8,44.0,36.0,450.0
intorno,21,90.0,69.0,328.57
stupiva,1,45.0,44.0,4400.0
pensando,7,26.0,19.0,271.43
avverrebbe,3,36.0,33.0,1100.0
prima,39,64.0,25.0,64.1
aguzzò,1,24.0,23.0,2300.0
vista,6,27.0,21.0,350.0
cercò,10,75.0,65.0,650.0
vedere,22,57.0,35.0,159.09
fondo,7,31.0,24.0,342.86
scoprire,2,39.0,37.0,1850.0
accaderebbe,1,31.0,30.0,3000.0
bujo,2,25.0,23.0,1150.0
affatto,11,62.0,51.0,463.64
vedea,3,43.0,40.0,1333.33
indi,3,26.0,23.0,766.67
guardò,19,49.0,30.0,157.89
pareti,1,37.0,36.0,3600.0
osservò,27,74.0,47.0,174.07
ricoperte,1,43.0,42.0,4200.0
credenze,1,31.0,30.0,3000.0
scaffali,1,32.0,31.0,3100.0
libri,3,34.0,31.0,1033.33
quà,13,32.0,19.0,146.15
là,18,56.0,38.0,211.11
vide,18,57.0,39.0,216.67
mappe,1,42.0,41.0,4100.0
quadri,1,31.0,30.0,3000.0
pendeano,1,28.0,27.0,2700.0
chiodi,1,37.0,36.0,3600.0
andando,3,42.0,39.0,1300.0
prese,9,40.0,31.0,344.44
volo,1,36.0,35.0,3500.0
vasettino,2,58.0,56.0,2800.0
cartello,4,26.0,22.0,550.0
lesse,3,41.0,38.0,1266.67
conserva,1,36.0,35.0,3500.0
arance,1,26.0,25.0,2500.0
vuoto,1,30.0,29.0,2900.0
restò,9,44.0,35.0,388.89
delusa,1,38.0,37.0,3700.0
volle,7,52.0,45.0,642.86
lasciar,1,49.0,48.0,4800.0
cadere,4,22.0,18.0,450.0
ammazzare,1,36.0,35.0,3500.0
sempre,24,47.0,23.0,95.83
depose,4,26.0,22.0,550.0
altra,20,64.0,44.0,220.0
credenza,1,46.0,45.0,4500.0
bene,43,82.0,39.0,90.7
dopo,28,79.0,51.0,182.14
caduta,6,36.0,30.0,500.0
tale,11,51.0,40.0,363.64
parrà,1,29.0,28.0,2800.0
niente,16,45.0,29.0,181.25
ruzzolare,1,34.0,33.0,3300.0
scale,1,27.0,26.0,2600.0
casa,21,59.0,38.0,180.95
crederanno,2,20.0,18.0,900.0
coraggiosa,1,25.0,24.0,2400.0
ora,47,73.0,26.0,55.32
innanzi,12,51.0,39.0,325.0
ancorchè,2,30.0,28.0,1400.0
cadessi,1,31.0,30.0,3000.0
tetto,4,68.0,64.0,1600.0
caso,6,30.0,24.0,400.0
probabilmente,3,49.0,46.0,1533.33
dicea,1,33.0,32.0,3200.0
verità,2,19.0,17.0,850.0
finirà,1,29.0,28.0,2800.0
sa,14,42.0,28.0,200.0
miglia,3,32.0,29.0,966.67
percorse,1,25.0,24.0,2400.0
quest,12,68.0,56.0,466.67
sclamò,27,53.0,26.0,96.3
stò,5,23.0,18.0,360.0
toccare,1,26.0,25.0,2500.0
centro,1,25.0,24.0,2400.0
terra,16,42.0,26.0,162.5
vediamo,6,35.0,29.0,483.33
suppongo,3,55.0,52.0,1733.33
