Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
erstes,1,32.0,31.0,3100.0
kapitel,12,50.0,38.0,316.67
hinunter,14,24.0,10.0,71.43
kaninchenbau,3,34.0,31.0,1033.33
alice,388,420.0,32.0,8.25
fing,47,73.0,26.0,55.32
langweilen,1,30.0,29.0,2900.0
saß,14,41.0,27.0,192.86
schon,24,46.0,22.0,91.67
lange,19,59.0,40.0,210.53
schwester,10,42.0,32.0,320.0
ufer,5,21.0,16.0,320.0
thun,24,69.0,45.0,187.5
buch,3,31.0,28.0,933.33
las,3,26.0,23.0,766.67
gefiel,4,26.0,22.0,550.0
weder,4,22.0,18.0,450.0
bilder,3,21.0,18.0,600.0
gespräche,2,26.0,24.0,1200.0
darin,12,52.0,40.0,333.33
nützen,3,19.0,16.0,533.33
bücher,1,12.0,11.0,1100.0
dachte,65,100.0,35.0,53.85
überlegte,5,42.0,37.0,740.0
eben,31,64.0,33.0,106.45
gut,31,55.0,24.0,77.42
ging,26,46.0,20.0,76.92
schläfrig,3,27.0,24.0,800.0
dumm,4,41.0,37.0,925.0
hitze,1,32.0,31.0,3100.0
mühe,8,36.0,28.0,350.0
werth,5,25.0,20.0,400.0
sei,35,59.0,24.0,68.57
aufzustehen,1,30.0,29.0,2900.0
gänseblümchen,1,56.0,55.0,5500.0
pflücken,1,26.0,25.0,2500.0
kette,1,23.0,22.0,2200.0
plötzlich,12,49.0,37.0,308.33
weißes,1,41.0,40.0,4000.0
kaninchen,44,93.0,49.0,111.36
rothen,3,39.0,36.0,1200.0
augen,25,51.0,26.0,104.0
dicht,13,32.0,19.0,146.15
vorbeirannte,1,22.0,21.0,2100.0
grade,1,34.0,33.0,3300.0
merkwürdig,3,19.0,16.0,533.33
fand,22,53.0,31.0,140.91
außerordentlich,1,43.0,42.0,4200.0
sagen,33,70.0,37.0,112.12
hörte,25,56.0,31.0,124.0
weh,9,67.0,58.0,644.44
spät,5,43.0,38.0,760.0
kommen,21,52.0,31.0,147.62
später,1,29.0,28.0,2800.0
fiel,12,43.0,31.0,258.33
darüber,8,45.0,37.0,462.5
