Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
chapitre,12,23.0,11.0,91.67
premier,8,16.0,8.0,100.0
fond,8,9.0,1.0,12.5
terrier,4,10.0,6.0,150.0
alice,395,399.0,4.0,1.01
assise,6,9.0,3.0,50.0
auprès,8,14.0,6.0,75.0
sœur,10,29.0,19.0,190.0
gazon,3,12.0,9.0,300.0
commençait,7,10.0,3.0,42.86
ennuyer,1,6.0,5.0,500.0
rester,7,22.0,15.0,214.29
rien,54,57.0,3.0,5.56
jeté,1,3.0,2.0,200.0
yeux,41,47.0,6.0,14.63
livre,6,12.0,6.0,100.0
lisait,2,6.0,4.0,200.0
quoi,25,28.0,3.0,12.0
images,3,22.0,19.0,633.33
dialogues,2,8.0,6.0,300.0
belle,9,13.0,4.0,44.44
avance,2,19.0,17.0,850.0
pensait,10,18.0,8.0,80.0
causeries,1,7.0,6.0,600.0
mise,2,4.0,2.0,100.0
réfléchir,4,5.0,1.0,25.0
tant,14,16.0,2.0,14.29
bien,219,226.0,7.0,3.2
mal,14,14.0,0.0,0.0
chaleur,1,12.0,11.0,1100.0
jour,15,17.0,2.0,13.33
endormait,1,7.0,6.0,600.0
rendait,1,6.0,5.0,500.0
lourde,1,4.0,3.0,300.0
demandant,3,7.0,4.0,133.33
plaisir,6,15.0,9.0,150.0
couronne,4,10.0,6.0,150.0
marguerites,1,10.0,9.0,900.0
valait,1,9.0,8.0,800.0
peine,20,39.0,19.0,95.0
lever,4,8.0,4.0,100.0
cueillir,1,13.0,12.0,1200.0
fleurs,6,16.0,10.0,166.67
coup,19,27.0,8.0,42.11
lapin,51,54.0,3.0,5.88
blanc,23,24.0,1.0,4.35
roses,4,16.0,12.0,300.0
passa,7,10.0,3.0,42.86
près,33,42.0,9.0,27.27
étonnant,1,8.0,7.0,700.0
trouva,27,33.0,6.0,22.22
extraordinaire,4,11.0,7.0,175.0
entendre,14,18.0,4.0,28.57
parler,23,26.0,3.0,13.04
disait,13,17.0,4.0,30.77
ah,15,19.0,4.0,26.67
arriverai,2,3.0,1.0,50.0
tard,7,16.0,9.0,128.57
songeant,1,4.0,3.0,300.0
après,29,36.0,7.0,24.14
sembla,2,11.0,9.0,450.0
dû,3,7.0,4.0,133.33
étonner,2,9.0,7.0,350.0
moment,18,27.0,9.0,50.0
paru,2,2.0,0.0,0.0
naturel,3,8.0,5.0,166.67
cependant,14,18.0,4.0,28.57
vint,5,10.0,5.0,100.0
tirer,5,10.0,5.0,100.0
montre,6,24.0,18.0,300.0
gousset,2,7.0,5.0,250.0
regarda,15,17.0,2.0,13.33
puis,51,55.0,4.0,7.84
prit,19,22.0,3.0,15.79
courir,9,20.0,11.0,122.22
plus,98,104.0,6.0,6.12
sauta,2,4.0,2.0,100.0
pieds,26,32.0,6.0,23.08
frappée,2,6.0,4.0,200.0
idée,17,29.0,12.0,70.59
jamais,45,50.0,5.0,11.11
entraînée,1,6.0,5.0,500.0
curiosité,5,8.0,3.0,60.0
élança,1,3.0,2.0,200.0
traces,1,5.0,4.0,400.0
travers,8,10.0,2.0,25.0
champ,2,9.0,7.0,350.0
arriva,5,16.0,11.0,220.0
temps,50,57.0,7.0,14.0
voir,33,36.0,3.0,9.09
disparaître,4,18.0,14.0,350.0
large,5,11.0,6.0,120.0
trou,5,8.0,3.0,60.0
pied,11,21.0,10.0,90.91
haie,2,8.0,6.0,300.0
instant,19,26.0,7.0,36.84
