Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
chapitre,12,13.0,1.0,8.33
premier,8,12.0,4.0,50.0
fond,8,9.0,1.0,12.5
terrier,4,5.0,1.0,25.0
alice,395,399.0,4.0,1.01
assise,6,11.0,5.0,83.33
auprès,8,9.0,1.0,12.5
sœur,10,18.0,8.0,80.0
gazon,3,6.0,3.0,100.0
commençait,7,11.0,4.0,57.14
ennuyer,1,7.0,6.0,600.0
rester,7,8.0,1.0,14.29
rien,54,56.0,2.0,3.7
jeté,1,6.0,5.0,500.0
yeux,41,45.0,4.0,9.76
livre,6,6.0,0.0,0.0
lisait,2,6.0,4.0,200.0
quoi,25,33.0,8.0,32.0
images,3,9.0,6.0,200.0
dialogues,2,12.0,10.0,500.0
belle,9,11.0,2.0,22.22
avance,2,12.0,10.0,500.0
pensait,10,15.0,5.0,50.0
causeries,1,5.0,4.0,400.0
mise,2,6.0,4.0,200.0
réfléchir,4,9.0,5.0,125.0
tant,14,14.0,0.0,0.0
bien,219,222.0,3.0,1.37
mal,14,21.0,7.0,50.0
chaleur,1,4.0,3.0,300.0
jour,15,22.0,7.0,46.67
endormait,1,5.0,4.0,400.0
rendait,1,12.0,11.0,1100.0
lourde,1,4.0,3.0,300.0
demandant,3,11.0,8.0,266.67
plaisir,6,7.0,1.0,16.67
couronne,4,4.0,0.0,0.0
marguerites,1,2.0,1.0,100.0
valait,1,6.0,5.0,500.0
peine,20,24.0,4.0,20.0
lever,4,6.0,2.0,50.0
cueillir,1,2.0,1.0,100.0
fleurs,6,9.0,3.0,50.0
coup,19,22.0,3.0,15.79
lapin,51,56.0,5.0,9.8
blanc,23,29.0,6.0,26.09
roses,4,8.0,4.0,100.0
passa,7,10.0,3.0,42.86
près,33,39.0,6.0,18.18
étonnant,1,5.0,4.0,400.0
trouva,27,29.0,2.0,7.41
extraordinaire,4,9.0,5.0,125.0
entendre,14,16.0,2.0,14.29
parler,23,28.0,5.0,21.74
disait,13,17.0,4.0,30.77
ah,15,17.0,2.0,13.33
arriverai,2,7.0,5.0,250.0
tard,7,11.0,4.0,57.14
songeant,1,3.0,2.0,200.0
après,29,31.0,2.0,6.9
sembla,2,2.0,0.0,0.0
dû,3,8.0,5.0,166.67
étonner,2,5.0,3.0,150.0
moment,18,20.0,2.0,11.11
paru,2,7.0,5.0,250.0
naturel,3,6.0,3.0,100.0
cependant,14,17.0,3.0,21.43
vint,5,7.0,2.0,40.0
tirer,5,10.0,5.0,100.0
montre,6,10.0,4.0,66.67
gousset,2,2.0,0.0,0.0
regarda,15,19.0,4.0,26.67
puis,51,53.0,2.0,3.92
prit,19,23.0,4.0,21.05
courir,9,12.0,3.0,33.33
plus,98,101.0,3.0,3.06
sauta,2,10.0,8.0,400.0
pieds,26,31.0,5.0,19.23
frappée,2,7.0,5.0,250.0
idée,17,19.0,2.0,11.76
jamais,45,47.0,2.0,4.44
entraînée,1,6.0,5.0,500.0
curiosité,5,13.0,8.0,160.0
élança,1,4.0,3.0,300.0
traces,1,3.0,2.0,200.0
travers,8,11.0,3.0,37.5
champ,2,5.0,3.0,150.0
arriva,5,8.0,3.0,60.0
temps,50,58.0,8.0,16.0
voir,33,37.0,4.0,12.12
disparaître,4,9.0,5.0,125.0
large,5,10.0,5.0,100.0
trou,5,9.0,4.0,80.0
pied,11,12.0,1.0,9.09
haie,2,3.0,1.0,50.0
instant,19,22.0,3.0,15.79
poursuite,3,10.0,7.0,233.33
songer,2,5.0,3.0,150.0
sortirait,2,7.0,5.0,250.0
pendant,18,23.0,5.0,27.78
bout,19,23.0,4.0,21.05
chemin,11,15.0,4.0,36.36
allait,19,22.0,3.0,15.79
droit,8,16.0,8.0,100.0
tunnel,1,7.0,6.0,600.0
plongeait,1,3.0,2.0,200.0
perpendiculairement,1,7.0,6.0,600.0
façon,7,12.0,5.0,71.43
brusque,3,4.0,1.0,33.33
sentit,5,10.0,5.0,100.0
tomber,6,12.0,6.0,100.0
puits,9,11.0,2.0,22.22
grande,28,31.0,3.0,10.71
profondeur,2,7.0,5.0,250.0
pensé,1,7.0,6.0,600.0
retenir,3,7.0,4.0,133.33
choses,19,26.0,7.0,36.84
vraiment,14,21.0,7.0,50.0
profond,6,8.0,2.0,33.33
tombait,1,8.0,7.0,700.0
doucement,7,12.0,5.0,71.43
loisir,1,3.0,2.0,200.0
chute,4,5.0,1.0,25.0
regarder,15,22.0,7.0,46.67
autour,22,23.0,1.0,4.55
demander,10,14.0,4.0,40.0
étonnement,5,7.0,2.0,40.0
devenir,3,6.0,3.0,100.0
abord,27,29.0,2.0,7.41
savoir,26,28.0,2.0,7.69
faisait,13,18.0,5.0,38.46
sombre,2,7.0,5.0,250.0
ensuite,7,19.0,12.0,171.43
porta,2,7.0,5.0,250.0
parois,1,1.0,0.0,0.0
aperçut,14,17.0,3.0,21.43
garnies,2,9.0,7.0,350.0
armoires,2,6.0,4.0,200.0
étagères,1,3.0,2.0,200.0
çà,4,8.0,4.0,100.0
vit,10,14.0,4.0,40.0
pendues,2,10.0,8.0,400.0
clous,1,1.0,0.0,0.0
cartes,5,6.0,1.0,20.0
géographiques,1,2.0,1.0,100.0
passant,7,12.0,5.0,71.43
rayon,1,6.0,5.0,500.0
pot,3,8.0,5.0,166.67
confiture,1,5.0,4.0,400.0
portant,4,10.0,6.0,150.0
étiquette,2,3.0,1.0,50.0
marmelade,1,3.0,2.0,200.0
oranges,1,5.0,4.0,400.0
grand,31,32.0,1.0,3.23
regret,1,3.0,2.0,200.0
vide,1,5.0,4.0,400.0
osait,2,4.0,2.0,100.0
laisser,3,11.0,8.0,266.67
crainte,1,7.0,6.0,600.0
tuer,1,3.0,2.0,200.0
quelqu,6,7.0,1.0,16.67
arrangea,1,4.0,3.0,300.0
manière,12,17.0,5.0,41.67
déposer,1,6.0,5.0,500.0
certes,5,6.0,1.0,20.0
dit,416,417.0,1.0,0.24
pareille,4,5.0,1.0,25.0
moquerai,1,4.0,3.0,300.0
dégringoler,1,3.0,2.0,200.0
escalier,3,6.0,3.0,100.0
trouver,15,20.0,5.0,33.33
brave,1,5.0,4.0,400.0
chez,8,8.0,0.0,0.0
tomberais,1,1.0,0.0,0.0
toits,1,9.0,8.0,800.0
ferais,1,5.0,4.0,400.0
plainte,1,7.0,6.0,600.0
probable,3,14.0,11.0,366.67
tombe,6,15.0,9.0,150.0
finira,1,6.0,5.0,500.0
curieuse,5,12.0,7.0,140.0
combien,7,10.0,3.0,42.86
milles,3,9.0,6.0,200.0
déjà,9,16.0,7.0,77.78
faits,2,6.0,4.0,200.0
centre,1,5.0,4.0,400.0
terre,16,17.0,1.0,6.25
voyons,6,9.0,3.0,50.0
quatre,10,14.0,4.0,40.0
mille,6,8.0,2.0,33.33
semble,7,16.0,9.0,128.57
voyez,7,8.0,1.0,14.29
appris,3,9.0,6.0,200.0
leçons,11,12.0,1.0,9.09
bonne,16,22.0,6.0,37.5
occasion,6,7.0,1.0,16.67
parade,1,3.0,2.0,200.0
point,10,19.0,9.0,90.0
auditeur,1,9.0,8.0,800.0
exercice,1,4.0,3.0,300.0
répéter,8,11.0,3.0,37.5
