Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
chapter,12,16.0,4.0,33.33
rabbit,51,54.0,3.0,5.88
hole,5,5.0,0.0,0.0
alice,397,398.0,1.0,0.25
beginning,14,22.0,8.0,57.14
get,46,47.0,1.0,2.17
tired,7,9.0,2.0,28.57
sitting,10,12.0,2.0,20.0
sister,9,16.0,7.0,77.78
bank,3,7.0,4.0,133.33
nothing,34,34.0,0.0,0.0
twice,5,6.0,1.0,20.0
peeped,3,7.0,4.0,133.33
book,11,13.0,2.0,18.18
reading,3,8.0,5.0,166.67
pictures,4,7.0,3.0,75.0
conversations,2,5.0,3.0,150.0
use,18,21.0,3.0,16.67
thought,74,81.0,7.0,9.46
without,26,27.0,1.0,3.85
considering,3,6.0,3.0,100.0
mind,11,16.0,5.0,45.45
well,63,65.0,2.0,3.17
hot,7,13.0,6.0,85.71
day,29,31.0,2.0,6.9
made,30,33.0,3.0,10.0
feel,8,12.0,4.0,50.0
sleepy,5,8.0,3.0,60.0
stupid,6,8.0,2.0,33.33
whether,11,12.0,1.0,9.09
pleasure,2,4.0,2.0,100.0
making,8,9.0,1.0,12.5
daisy,1,9.0,8.0,800.0
chain,1,2.0,1.0,100.0
worth,4,6.0,2.0,50.0
trouble,6,7.0,1.0,16.67
getting,22,24.0,2.0,9.09
picking,2,8.0,6.0,300.0
daisies,1,3.0,2.0,200.0
suddenly,13,16.0,3.0,23.08
white,30,32.0,2.0,6.67
pink,1,3.0,2.0,200.0
eyes,29,37.0,8.0,27.59
ran,16,18.0,2.0,12.5
close,13,13.0,0.0,0.0
remarkable,2,4.0,2.0,100.0
think,53,56.0,3.0,5.66
much,51,51.0,0.0,0.0
way,56,56.0,0.0,0.0
hear,14,14.0,0.0,0.0
say,51,54.0,3.0,5.88
oh,45,46.0,1.0,2.22
dear,29,30.0,1.0,3.45
shall,25,26.0,1.0,4.0
late,6,7.0,1.0,16.67
afterwards,2,5.0,3.0,150.0
occurred,2,3.0,1.0,50.0
wondered,1,2.0,1.0,100.0
time,71,75.0,4.0,5.63
seemed,27,33.0,6.0,22.22
quite,55,64.0,9.0,16.36
natural,4,4.0,0.0,0.0
actually,1,6.0,5.0,500.0
took,24,28.0,4.0,16.67
watch,8,8.0,0.0,0.0
waistcoat,2,5.0,3.0,150.0
pocket,7,12.0,5.0,71.43
looked,45,45.0,0.0,0.0
hurried,11,13.0,2.0,18.18
started,2,3.0,1.0,50.0
feet,19,21.0,2.0,10.53
flashed,1,2.0,1.0,100.0
across,5,5.0,0.0,0.0
never,48,52.0,4.0,8.33
seen,15,16.0,1.0,6.67
either,10,11.0,1.0,10.0
take,22,29.0,7.0,31.82
burning,1,5.0,4.0,400.0
curiosity,5,11.0,6.0,120.0
field,1,2.0,1.0,100.0
fortunately,1,3.0,2.0,200.0
just,52,54.0,2.0,3.85
see,67,69.0,2.0,2.99
pop,1,2.0,1.0,100.0
large,33,39.0,6.0,18.18
hedge,2,6.0,4.0,200.0
another,22,26.0,4.0,18.18
moment,31,33.0,2.0,6.45
went,83,84.0,1.0,1.2
world,7,10.0,3.0,42.86
straight,2,5.0,3.0,150.0
like,85,88.0,3.0,3.53
tunnel,1,5.0,4.0,400.0
dipped,2,3.0,1.0,50.0
stopping,1,3.0,2.0,200.0
found,32,35.0,3.0,9.38
falling,2,5.0,3.0,150.0
deep,7,9.0,2.0,28.57
fell,6,6.0,0.0,0.0
slowly,8,13.0,5.0,62.5
plenty,2,4.0,2.0,100.0
look,29,30.0,1.0,3.45
wonder,18,23.0,5.0,27.78
going,27,27.0,0.0,0.0
happen,8,11.0,3.0,37.5
next,30,31.0,1.0,3.33
first,51,52.0,1.0,1.96
tried,19,21.0,2.0,10.53
make,27,30.0,3.0,11.11
coming,9,12.0,3.0,33.33
dark,3,4.0,1.0,33.33
anything,20,21.0,1.0,5.0
sides,4,4.0,0.0,0.0
noticed,8,15.0,7.0,87.5
filled,3,7.0,4.0,133.33
cupboards,2,6.0,4.0,200.0
shelves,2,3.0,1.0,50.0
saw,14,16.0,2.0,14.29
maps,1,4.0,3.0,300.0
hung,1,3.0,2.0,200.0
upon,26,26.0,0.0,0.0
pegs,1,2.0,1.0,100.0
jar,2,6.0,4.0,200.0
one,104,105.0,1.0,0.96
passed,5,8.0,3.0,60.0
labelled,1,5.0,4.0,400.0
orange,1,2.0,1.0,100.0
marmalade,1,3.0,2.0,200.0
great,39,41.0,2.0,5.13
disappointment,1,4.0,3.0,300.0
empty,1,3.0,2.0,200.0
drop,1,4.0,3.0,300.0
fear,4,5.0,1.0,25.0
killing,1,6.0,5.0,500.0
somebody,7,12.0,5.0,71.43
managed,4,6.0,2.0,50.0
put,31,31.0,0.0,0.0
past,3,13.0,10.0,333.33
fall,7,9.0,2.0,28.57
tumbling,2,3.0,1.0,50.0
stairs,3,10.0,7.0,233.33
brave,1,4.0,3.0,300.0
ll,57,59.0,2.0,3.51
home,5,8.0,3.0,60.0
wouldn,13,16.0,3.0,23.08
even,19,20.0,1.0,5.26
