Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
capitolo,12,20.0,8.0,66.67
conigliera,4,12.0,8.0,200.0
alice,400,405.0,5.0,1.25
cominciava,5,9.0,4.0,80.0
sentirsi,2,7.0,5.0,250.0
mortalmente,2,5.0,3.0,150.0
stanca,4,8.0,4.0,100.0
sedere,2,11.0,9.0,450.0
poggio,2,12.0,10.0,500.0
accanto,1,6.0,5.0,500.0
sorella,7,14.0,7.0,100.0
far,18,22.0,4.0,22.22
nulla,19,23.0,4.0,21.05
due,39,47.0,8.0,20.51
volte,11,23.0,12.0,109.09
gittato,1,7.0,6.0,600.0
sguardo,2,6.0,4.0,200.0
libro,6,9.0,3.0,50.0
leggeva,3,10.0,7.0,233.33
imagini,2,8.0,6.0,300.0
nè,9,20.0,11.0,122.22
dialoghi,2,10.0,8.0,400.0
serve,2,5.0,3.0,150.0
pensò,53,57.0,4.0,7.55
andava,11,15.0,4.0,36.36
fantasticando,1,8.0,7.0,700.0
cervello,4,8.0,4.0,100.0
meglio,21,27.0,6.0,28.57
poteva,14,20.0,6.0,42.86
perchè,91,93.0,2.0,2.2
stellone,1,7.0,6.0,600.0
avea,46,52.0,6.0,13.04
resa,2,8.0,6.0,300.0
sonnacchiosa,2,3.0,1.0,50.0
grullina,1,6.0,5.0,500.0
piacere,4,7.0,3.0,75.0
ghirlanda,1,6.0,5.0,500.0
margherite,1,7.0,6.0,600.0
valesse,1,7.0,6.0,600.0
noja,2,9.0,7.0,350.0
levarsi,2,7.0,5.0,250.0
cogliere,1,6.0,5.0,500.0
fiori,5,9.0,4.0,80.0
quand,2,11.0,9.0,450.0
coniglio,49,53.0,4.0,8.16
bianco,20,21.0,1.0,5.0
occhi,31,36.0,5.0,16.13
rubino,1,3.0,2.0,200.0
passò,5,9.0,4.0,80.0
vicino,16,23.0,7.0,43.75
davvero,30,38.0,8.0,26.67
troppo,18,27.0,9.0,50.0
meravigliarsi,1,6.0,5.0,500.0
ciò,80,85.0,5.0,6.25
cosa,69,73.0,4.0,5.8
stravagante,1,8.0,7.0,700.0
sentire,8,15.0,7.0,87.5
parlare,19,26.0,7.0,36.84
diceva,14,18.0,4.0,28.57
sè,50,57.0,7.0,14.0
oimè,9,14.0,5.0,55.56
oimèi,1,7.0,6.0,600.0
fatto,17,21.0,4.0,23.53
tardi,7,9.0,2.0,28.57
quando,73,77.0,4.0,5.48
rammentò,6,12.0,6.0,100.0
seguito,3,4.0,1.0,33.33
accorse,9,15.0,6.0,66.67
dovuto,3,7.0,4.0,133.33
meravigliarsene,1,9.0,8.0,800.0
sembrò,3,7.0,4.0,133.33
assai,17,27.0,10.0,58.82
naturale,9,13.0,4.0,44.44
trasse,1,5.0,4.0,400.0
oriuolo,8,15.0,7.0,87.5
taschino,3,10.0,7.0,233.33
panciotto,2,7.0,5.0,250.0
affisò,2,16.0,14.0,700.0
scappò,3,12.0,9.0,300.0
via,50,55.0,5.0,10.0
saltò,4,7.0,3.0,75.0
piedi,25,31.0,6.0,24.0
venuto,2,9.0,7.0,350.0
mente,4,14.0,10.0,250.0
ch,51,59.0,8.0,15.69
ella,53,65.0,12.0,22.64
mai,62,63.0,1.0,1.61
veduto,9,15.0,6.0,66.67
rispettivo,1,6.0,5.0,500.0
starvici,1,5.0,4.0,400.0
divorata,2,9.0,7.0,350.0
curiosità,7,12.0,5.0,71.43
traversò,2,3.0,1.0,50.0
campo,3,5.0,2.0,66.67
correndogli,2,10.0,8.0,400.0
appresso,3,13.0,10.0,333.33
giunse,7,14.0,7.0,100.0
proprio,24,28.0,4.0,16.67
tempo,36,41.0,5.0,13.89
vederlo,1,2.0,1.0,100.0
slanciarsi,1,5.0,4.0,400.0
spaziosa,3,8.0,5.0,166.67
siepe,2,11.0,9.0,450.0
istante,20,23.0,3.0,15.0
scivolò,1,4.0,3.0,300.0
punto,21,26.0,5.0,23.81
riflettere,4,8.0,4.0,100.0
riuscirne,2,3.0,1.0,50.0
fuori,21,22.0,1.0,4.76
buca,3,7.0,4.0,133.33
sfilava,2,7.0,5.0,250.0
diritto,2,9.0,7.0,350.0
galleria,1,3.0,2.0,200.0
tunnel,1,3.0,2.0,200.0
poi,57,58.0,1.0,1.75
inabissava,1,5.0,4.0,400.0
tanto,50,54.0,4.0,8.0
rapidamente,3,9.0,6.0,200.0
solo,3,3.0,0.0,0.0
considerare,1,12.0,11.0,1100.0
potuto,8,17.0,9.0,112.5
fermarsi,2,5.0,3.0,150.0
poichè,13,17.0,4.0,30.77
sentiva,6,13.0,7.0,116.67
cader,1,5.0,4.0,400.0
rotoloni,1,5.0,4.0,400.0
qualche,50,53.0,3.0,6.0
precipizio,2,8.0,6.0,300.0
rassomigliava,4,12.0,8.0,200.0
pozzo,9,11.0,2.0,22.22
profondissimo,1,3.0,2.0,200.0
arci,1,7.0,6.0,600.0
profondo,3,7.0,4.0,133.33
ruzzolava,1,8.0,7.0,700.0
adagino,2,5.0,3.0,150.0
mentre,45,48.0,3.0,6.67
cadeva,1,6.0,5.0,500.0
guardare,8,10.0,2.0,25.0
intorno,21,24.0,3.0,14.29
stupiva,1,5.0,4.0,400.0
pensando,7,13.0,6.0,85.71
avverrebbe,3,8.0,5.0,166.67
prima,39,45.0,6.0,15.38
aguzzò,1,8.0,7.0,700.0
vista,6,10.0,4.0,66.67
cercò,10,16.0,6.0,60.0
vedere,22,26.0,4.0,18.18
fondo,7,15.0,8.0,114.29
scoprire,2,8.0,6.0,300.0
accaderebbe,1,7.0,6.0,600.0
bujo,2,10.0,8.0,400.0
affatto,11,22.0,11.0,100.0
vedea,3,13.0,10.0,333.33
indi,3,5.0,2.0,66.67
guardò,19,27.0,8.0,42.11
pareti,1,4.0,3.0,300.0
osservò,27,34.0,7.0,25.93
ricoperte,1,5.0,4.0,400.0
credenze,1,13.0,12.0,1200.0
scaffali,1,6.0,5.0,500.0
libri,3,8.0,5.0,166.67
quà,13,24.0,11.0,84.62
là,18,20.0,2.0,11.11
