Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
chapitre,12,14.0,2.0,0.167
premier,8,8.0,0.0,0.0
fond,8,8.0,0.0,0.0
terrier,4,5.0,1.0,0.25
alice,395,396.0,1.0,0.003
assise,6,9.0,3.0,0.5
auprès,8,9.0,1.0,0.125
sœur,10,14.0,4.0,0.4
gazon,3,6.0,3.0,1.0
commençait,7,9.0,2.0,0.286
ennuyer,1,4.0,3.0,3.0
rester,7,9.0,2.0,0.286
rien,54,58.0,4.0,0.074
jeté,1,4.0,3.0,3.0
yeux,41,42.0,1.0,0.024
livre,6,7.0,1.0,0.167
lisait,2,7.0,5.0,2.5
quoi,25,28.0,3.0,0.12
images,3,3.0,0.0,0.0
dialogues,2,7.0,5.0,2.5
belle,9,13.0,4.0,0.444
avance,2,7.0,5.0,2.5
pensait,10,10.0,0.0,0.0
causeries,1,3.0,2.0,2.0
mise,2,3.0,1.0,0.5
réfléchir,4,7.0,3.0,0.75
tant,14,17.0,3.0,0.214
bien,219,220.0,1.0,0.005
mal,14,18.0,4.0,0.286
chaleur,1,4.0,3.0,3.0
jour,15,19.0,4.0,0.267
endormait,1,2.0,1.0,1.0
rendait,1,1.0,0.0,0.0
lourde,1,1.0,0.0,0.0
demandant,3,5.0,2.0,0.667
plaisir,6,9.0,3.0,0.5
couronne,4,4.0,0.0,0.0
marguerites,1,4.0,3.0,3.0
valait,1,2.0,1.0,1.0
peine,20,20.0,0.0,0.0
lever,4,4.0,0.0,0.0
cueillir,1,1.0,0.0,0.0
fleurs,6,7.0,1.0,0.167
coup,19,23.0,4.0,0.211
lapin,51,56.0,5.0,0.098
blanc,23,24.0,1.0,0.043
roses,4,5.0,1.0,0.25
passa,7,15.0,8.0,1.143
près,33,36.0,3.0,0.091
étonnant,1,1.0,0.0,0.0
trouva,27,28.0,1.0,0.037
extraordinaire,4,4.0,0.0,0.0
entendre,14,15.0,1.0,0.071
parler,23,27.0,4.0,0.174
disait,13,15.0,2.0,0.154
ah,15,16.0,1.0,0.067
arriverai,2,3.0,1.0,0.5
tard,7,7.0,0.0,0.0
songeant,1,2.0,1.0,1.0
après,29,32.0,3.0,0.103
sembla,2,4.0,2.0,1.0
dû,3,6.0,3.0,1.0
étonner,2,2.0,0.0,0.0
moment,18,19.0,1.0,0.056
paru,2,2.0,0.0,0.0
naturel,3,7.0,4.0,1.333
cependant,14,17.0,3.0,0.214
vint,5,7.0,2.0,0.4
tirer,5,5.0,0.0,0.0
montre,6,7.0,1.0,0.167
gousset,2,4.0,2.0,1.0
regarda,15,16.0,1.0,0.067
puis,51,55.0,4.0,0.078
prit,19,22.0,3.0,0.158
courir,9,9.0,0.0,0.0
plus,98,99.0,1.0,0.01
sauta,2,3.0,1.0,0.5
pieds,26,31.0,5.0,0.192
frappée,2,3.0,1.0,0.5
idée,17,19.0,2.0,0.118
jamais,45,46.0,1.0,0.022
entraînée,1,6.0,5.0,5.0
curiosité,5,6.0,1.0,0.2
élança,1,2.0,1.0,1.0
traces,1,4.0,3.0,3.0
travers,8,12.0,4.0,0.5
champ,2,5.0,3.0,1.5
arriva,5,12.0,7.0,1.4
temps,50,54.0,4.0,0.08
voir,33,34.0,1.0,0.03
disparaître,4,4.0,0.0,0.0
large,5,8.0,3.0,0.6
trou,5,5.0,0.0,0.0
pied,11,13.0,2.0,0.182
haie,2,5.0,3.0,1.5
instant,19,24.0,5.0,0.263
poursuite,3,7.0,4.0,1.333
songer,2,5.0,3.0,1.5
sortirait,2,3.0,1.0,0.5
pendant,18,20.0,2.0,0.111
bout,19,21.0,2.0,0.105
chemin,11,13.0,2.0,0.182
allait,19,20.0,1.0,0.053
droit,8,9.0,1.0,0.125
tunnel,1,7.0,6.0,6.0
plongeait,1,3.0,2.0,2.0
perpendiculairement,1,1.0,0.0,0.0
façon,7,12.0,5.0,0.714
brusque,3,6.0,3.0,1.0
sentit,5,7.0,2.0,0.4
tomber,6,6.0,0.0,0.0
puits,9,10.0,1.0,0.111
grande,28,29.0,1.0,0.036
profondeur,2,3.0,1.0,0.5
pensé,1,2.0,1.0,1.0
retenir,3,6.0,3.0,1.0
choses,19,23.0,4.0,0.211
vraiment,14,16.0,2.0,0.143
profond,6,11.0,5.0,0.833
tombait,1,8.0,7.0,7.0
doucement,7,11.0,4.0,0.571
loisir,1,6.0,5.0,5.0
chute,4,4.0,0.0,0.0
regarder,15,16.0,1.0,0.067
autour,22,23.0,1.0,0.045
demander,10,12.0,2.0,0.2
étonnement,5,6.0,1.0,0.2
devenir,3,4.0,1.0,0.333
abord,27,27.0,0.0,0.0
savoir,26,28.0,2.0,0.077
faisait,13,13.0,0.0,0.0
sombre,2,4.0,2.0,1.0
ensuite,7,7.0,0.0,0.0
porta,2,4.0,2.0,1.0
parois,1,6.0,5.0,5.0
aperçut,14,14.0,0.0,0.0
garnies,2,4.0,2.0,1.0
armoires,2,5.0,3.0,1.5
étagères,1,1.0,0.0,0.0
çà,4,4.0,0.0,0.0
vit,10,12.0,2.0,0.2
pendues,2,2.0,0.0,0.0
clous,1,6.0,5.0,5.0
cartes,5,7.0,2.0,0.4
géographiques,1,2.0,1.0,1.0
passant,7,12.0,5.0,0.714
rayon,1,4.0,3.0,3.0
pot,3,5.0,2.0,0.667
confiture,1,2.0,1.0,1.0
portant,4,6.0,2.0,0.5
étiquette,2,4.0,2.0,1.0
marmelade,1,1.0,0.0,0.0
oranges,1,2.0,1.0,1.0
grand,31,32.0,1.0,0.032
regret,1,1.0,0.0,0.0
vide,1,2.0,1.0,1.0
osait,2,4.0,2.0,1.0
laisser,3,4.0,1.0,0.333
crainte,1,4.0,3.0,3.0
tuer,1,1.0,0.0,0.0
quelqu,6,6.0,0.0,0.0
arrangea,1,3.0,2.0,2.0
manière,12,15.0,3.0,0.25
déposer,1,3.0,2.0,2.0
certes,5,8.0,3.0,0.6
dit,416,417.0,1.0,0.002
pareille,4,5.0,1.0,0.25
moquerai,1,6.0,5.0,5.0
dégringoler,1,2.0,1.0,1.0
escalier,3,4.0,1.0,0.333
trouver,15,15.0,0.0,0.0
brave,1,5.0,4.0,4.0
chez,8,8.0,0.0,0.0
tomberais,1,3.0,2.0,2.0
toits,1,3.0,2.0,2.0
ferais,1,3.0,2.0,2.0
plainte,1,3.0,2.0,2.0
probable,3,7.0,4.0,1.333
tombe,6,9.0,3.0,0.5
finira,1,2.0,1.0,1.0
curieuse,5,6.0,1.0,0.2
combien,7,10.0,3.0,0.429
milles,3,3.0,0.0,0.0
déjà,9,11.0,2.0,0.222
faits,2,5.0,3.0,1.5
centre,1,2.0,1.0,1.0
terre,16,17.0,1.0,0.062
voyons,6,9.0,3.0,0.5
quatre,10,12.0,2.0,0.2
mille,6,6.0,0.0,0.0
semble,7,7.0,0.0,0.0
voyez,7,9.0,2.0,0.286
appris,3,4.0,1.0,0.333
leçons,11,14.0,3.0,0.273
bonne,16,17.0,1.0,0.062
occasion,6,6.0,0.0,0.0
parade,1,2.0,1.0,1.0
point,10,12.0,2.0,0.2
auditeur,1,2.0,1.0,1.0
exercice,1,4.0,3.0,3.0
répéter,8,10.0,2.0,0.25
leçon,2,2.0,0.0,0.0
oui,15,15.0,0.0,0.0
degré,1,2.0,1.0,1.0
latitude,2,5.0,3.0,1.5
longitude,2,4.0,2.0,1.0
trouve,3,12.0,9.0,3.0
moindre,10,12.0,2.0,0.2
voulait,5,7.0,2.0,0.4
dire,60,62.0,2.0,0.033
grands,8,9.0,1.0,0.125
mots,23,28.0,5.0,0.217
paraissaient,1,3.0,2.0,2.0
beaux,1,2.0,1.0,1.0
sonores,1,1.0,0.0,0.0
bientôt,27,27.0,0.0,0.0
reprit,9,13.0,4.0,0.444
allais,5,6.0,1.0,0.2
traverser,2,3.0,1.0,0.5
complétement,5,10.0,5.0,1.0
drôle,14,15.0,1.0,0.071
milieu,10,11.0,1.0,0.1
gens,15,15.0,0.0,0.0
marchent,1,3.0,2.0,2.0
tête,71,71.0,0.0,0.0
bas,18,20.0,2.0,0.111
antipathies,1,3.0,2.0,2.0
crois,20,23.0,3.0,0.15
fâchée,3,6.0,3.0,1.0
effet,15,16.0,1.0,0.067
eh,20,20.0,0.0,0.0
pays,3,6.0,3.0,1.0
pardon,7,10.0,3.0,0.429
madame,3,5.0,2.0,0.667
nouvelle,3,9.0,6.0,2.0
zemble,1,2.0,1.0,1.0
australie,1,4.0,3.0,3.0
essaya,6,7.0,1.0,0.167
révérence,3,3.0,0.0,0.0
air,48,52.0,4.0,0.083
dites,11,14.0,3.0,0.273
prendriez,2,4.0,2.0,1.0
petite,50,50.0,0.0,0.0
ignorante,1,3.0,2.0,2.0
pensera,1,1.0,0.0,0.0
dame,1,3.0,2.0,2.0
ferai,5,6.0,1.0,0.2
question,16,16.0,0.0,0.0
non,39,41.0,2.0,0.051
faut,26,26.0,0.0,0.0
verrai,1,1.0,0.0,0.0
écrit,5,6.0,1.0,0.2
quelque,36,39.0,3.0,0.083
part,9,10.0,1.0,0.111
faute,3,7.0,4.0,1.333
mieux,20,21.0,1.0,0.05
remit,8,12.0,4.0,0.5
dinah,16,19.0,3.0,0.188
remarquera,1,2.0,1.0,1.0
absence,3,4.0,1.0,0.333
soir,2,2.0,0.0,0.0
sûr,8,11.0,3.0,0.375
chat,32,32.0,0.0,0.0
pourvu,3,6.0,3.0,1.0
oublie,2,4.0,2.0,1.0
donner,3,5.0,2.0,0.667
jatte,1,3.0,2.0,2.0
lait,2,5.0,3.0,1.5
heure,14,16.0,2.0,0.143
thé,17,18.0,1.0,0.059
minette,1,2.0,1.0,1.0
souris,54,54.0,0.0,0.0
airs,2,4.0,2.0,1.0
peur,12,14.0,2.0,0.167
pourrais,6,7.0,1.0,0.167
attraper,3,6.0,3.0,1.0
chauve,1,2.0,1.0,1.0
ressemble,3,8.0,5.0,1.667
beaucoup,16,23.0,7.0,0.438
sais,15,15.0,0.0,0.0
chats,11,12.0,1.0,0.091
mangent,5,6.0,1.0,0.2
chauves,5,9.0,4.0,0.8
sommeil,1,3.0,2.0,2.0
commença,17,20.0,3.0,0.176
gagner,2,2.0,0.0,0.0
répétait,1,2.0,1.0,1.0
moitié,13,15.0,2.0,0.154
endormie,3,6.0,3.0,1.0
quelquefois,2,3.0,1.0,0.5
comprenez,15,18.0,3.0,0.2
puisqu,2,6.0,4.0,2.0
pouvait,25,28.0,3.0,0.12
répondre,4,7.0,3.0,0.75
questions,4,4.0,0.0,0.0
importait,1,5.0,4.0,4.0
poser,1,2.0,1.0,1.0
assoupissait,1,1.0,0.0,0.0
rêver,2,4.0,2.0,1.0
promenait,1,1.0,0.0,0.0
tenant,5,8.0,3.0,0.6
main,20,20.0,0.0,0.0
disant,10,12.0,2.0,0.2
sérieusement,2,3.0,1.0,0.5
dis,7,8.0,1.0,0.143
vérité,2,4.0,2.0,1.0
mangé,3,4.0,1.0,0.333
pouf,1,4.0,3.0,3.0
voilà,28,32.0,4.0,0.143
étendue,4,7.0,3.0,0.75
tas,1,1.0,0.0,0.0
fagots,1,3.0,2.0,2.0
feuilles,5,8.0,3.0,0.6
sèches,1,3.0,2.0,2.0
fini,9,11.0,2.0,0.222
vite,21,22.0,1.0,0.048
remet,1,3.0,2.0,2.0
regarde,3,7.0,4.0,1.333
noir,1,6.0,5.0,5.0
devant,6,7.0,1.0,0.167
long,16,20.0,4.0,0.25
passage,6,6.0,0.0,0.0
court,2,3.0,1.0,0.5
toutes,20,21.0,1.0,0.05
jambes,3,4.0,1.0,0.333
perdre,5,6.0,1.0,0.2
vent,3,4.0,1.0,0.333
arrive,7,7.0,0.0,0.0
tourne,1,3.0,2.0,2.0
coin,4,5.0,1.0,0.25
moustache,1,1.0,0.0,0.0
oreilles,3,8.0,5.0,1.667
tourné,1,4.0,3.0,3.0
disparu,8,9.0,1.0,0.125
salle,17,18.0,1.0,0.059
longue,8,12.0,4.0,0.5
basse,9,10.0,1.0,0.111
éclairée,1,6.0,5.0,5.0
rangée,3,5.0,2.0,0.667
lampes,1,5.0,4.0,4.0
plafond,4,5.0,1.0,0.25
portes,3,5.0,2.0,0.667
fermées,1,1.0,0.0,0.0
vainement,1,4.0,3.0,3.0
tenté,1,2.0,1.0,1.0
ouvrir,6,8.0,2.0,0.333
celles,2,6.0,4.0,2.0
côté,29,30.0,1.0,0.034
gauche,5,10.0,5.0,1.0
promena,1,2.0,1.0,1.0
tristement,9,12.0,3.0,0.333
beau,10,11.0,1.0,0.1
rencontra,2,8.0,6.0,3.0
table,22,25.0,3.0,0.136
trois,30,33.0,3.0,0.1
verre,6,7.0,1.0,0.167
massif,1,1.0,0.0,0.0
dessus,22,22.0,0.0,0.0
toute,28,28.0,0.0,0.0
clef,10,10.0,0.0,0.0
or,9,12.0,3.0,0.333
pensa,44,50.0,6.0,0.136
aussitôt,13,19.0,6.0,0.462
celle,7,9.0,2.0,0.286
hélas,5,9.0,4.0,0.8
serrures,1,2.0,1.0,1.0
grandes,2,2.0,0.0,0.0
put,5,6.0,1.0,0.2
toujours,14,17.0,3.0,0.214
aucune,6,10.0,4.0,0.667
second,3,5.0,2.0,0.667
tour,9,12.0,3.0,0.333
rideau,1,3.0,2.0,2.0
placé,2,4.0,2.0,1.0
derrière,10,15.0,5.0,0.5
trouvait,14,16.0,2.0,0.143
porte,34,36.0,2.0,0.059
quinze,2,2.0,0.0,0.0
pouces,6,8.0,2.0,0.333
serrure,1,5.0,4.0,4.0
joie,5,5.0,0.0,0.0
merveille,1,1.0,0.0,0.0
ouvrit,6,7.0,1.0,0.167
conduisait,1,1.0,0.0,0.0
étroit,2,7.0,5.0,2.5
rat,1,7.0,6.0,6.0
agenouilla,1,4.0,3.0,3.0
jetant,2,3.0,1.0,0.5
découvrit,3,7.0,4.0,1.333
ravissant,2,11.0,9.0,4.5
jardin,14,16.0,2.0,0.143
monde,23,27.0,4.0,0.174
oh,36,37.0,1.0,0.028
tardait,2,4.0,2.0,1.0
sortir,6,8.0,2.0,0.333
ténébreuse,1,2.0,1.0,1.0
errer,1,4.0,3.0,3.0
carrés,1,2.0,1.0,1.0
brillantes,1,2.0,1.0,1.0
fraîches,2,3.0,1.0,0.5
fontaines,2,7.0,5.0,2.5
passer,13,20.0,7.0,0.538
passerait,1,2.0,1.0,1.0
servirait,1,2.0,1.0,1.0
épaules,4,7.0,3.0,0.75
voudrais,17,23.0,6.0,0.353
faculté,1,4.0,3.0,3.0
fermer,2,6.0,4.0,2.0
télescope,4,6.0,2.0,0.5
pourrait,9,10.0,1.0,0.111
savais,4,5.0,1.0,0.25
prendre,15,15.0,0.0,0.0
arrivé,7,8.0,1.0,0.143
extraordinaires,4,5.0,1.0,0.25
croire,2,2.0,0.0,0.0
guère,5,5.0,0.0,0.0
impossibles,1,3.0,2.0,2.0
avançait,3,5.0,2.0,0.667
attendre,6,7.0,1.0,0.167
retourna,3,4.0,1.0,0.333
vers,24,26.0,2.0,0.083
espérant,4,5.0,1.0,0.25
