Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
chapter,12,40.0,28.0,233.33
rabbit,51,105.0,54.0,105.88
hole,5,77.0,72.0,1440.0
alice,397,437.0,40.0,10.08
beginning,14,15.0,1.0,7.14
get,46,133.0,87.0,189.13
tired,7,7.0,0.0,0.0
sitting,10,36.0,26.0,260.0
sister,9,35.0,26.0,288.89
bank,3,15.0,12.0,400.0
nothing,34,37.0,3.0,8.82
twice,5,11.0,6.0,120.0
peeped,3,6.0,3.0,100.0
book,11,16.0,5.0,45.45
reading,3,46.0,43.0,1433.33
pictures,4,64.0,60.0,1500.0
conversations,2,11.0,9.0,450.0
use,18,54.0,36.0,200.0
thought,74,77.0,3.0,4.05
without,26,32.0,6.0,23.08
considering,3,45.0,42.0,1400.0
mind,11,20.0,9.0,81.82
well,63,85.0,22.0,34.92
hot,7,8.0,1.0,14.29
day,29,98.0,69.0,237.93
made,30,53.0,23.0,76.67
feel,8,17.0,9.0,112.5
sleepy,5,20.0,15.0,300.0
stupid,6,32.0,26.0,433.33
whether,11,15.0,4.0,36.36
pleasure,2,24.0,22.0,1100.0
making,8,98.0,90.0,1125.0
daisy,1,85.0,84.0,8400.0
chain,1,5.0,4.0,400.0
worth,4,12.0,8.0,200.0
trouble,6,23.0,17.0,283.33
getting,22,32.0,10.0,45.45
picking,2,25.0,23.0,1150.0
daisies,1,15.0,14.0,1400.0
suddenly,13,33.0,20.0,153.85
white,30,64.0,34.0,113.33
pink,1,4.0,3.0,300.0
eyes,29,74.0,45.0,155.17
ran,16,17.0,1.0,6.25
close,13,17.0,4.0,30.77
remarkable,2,6.0,4.0,200.0
think,53,98.0,45.0,84.91
much,51,64.0,13.0,25.49
way,56,67.0,11.0,19.64
hear,14,43.0,29.0,207.14
say,51,67.0,16.0,31.37
oh,45,49.0,4.0,8.89
dear,29,60.0,31.0,106.9
shall,25,42.0,17.0,68.0
late,6,24.0,18.0,300.0
afterwards,2,11.0,9.0,450.0
occurred,2,86.0,84.0,4200.0
wondered,1,140.0,139.0,13900.0
time,71,72.0,1.0,1.41
seemed,27,36.0,9.0,33.33
quite,55,60.0,5.0,9.09
natural,4,14.0,10.0,250.0
actually,1,21.0,20.0,2000.0
took,24,28.0,4.0,16.67
watch,8,16.0,8.0,100.0
waistcoat,2,11.0,9.0,450.0
pocket,7,16.0,9.0,128.57
looked,45,46.0,1.0,2.22
hurried,11,23.0,12.0,109.09
started,2,19.0,17.0,850.0
feet,19,37.0,18.0,94.74
flashed,1,23.0,22.0,2200.0
across,5,24.0,19.0,380.0
never,48,68.0,20.0,41.67
seen,15,18.0,3.0,20.0
either,10,18.0,8.0,80.0
take,22,99.0,77.0,350.0
burning,1,3.0,2.0,200.0
curiosity,5,23.0,18.0,360.0
field,1,17.0,16.0,1600.0
fortunately,1,23.0,22.0,2200.0
just,52,80.0,28.0,53.85
see,67,72.0,5.0,7.46
pop,1,10.0,9.0,900.0
large,33,42.0,9.0,27.27
hedge,2,59.0,57.0,2850.0
another,22,31.0,9.0,40.91
moment,31,52.0,21.0,67.74
went,83,86.0,3.0,3.61
world,7,16.0,9.0,128.57
straight,2,5.0,3.0,150.0
like,85,147.0,62.0,72.94
tunnel,1,15.0,14.0,1400.0
dipped,2,6.0,4.0,200.0
stopping,1,38.0,37.0,3700.0
found,32,41.0,9.0,28.12
falling,2,5.0,3.0,150.0
deep,7,33.0,26.0,371.43
fell,6,27.0,21.0,350.0
slowly,8,14.0,6.0,75.0
plenty,2,43.0,41.0,2050.0
look,29,38.0,9.0,31.03
wonder,18,53.0,35.0,194.44
going,27,30.0,3.0,11.11
happen,8,13.0,5.0,62.5
next,30,37.0,7.0,23.33
first,51,59.0,8.0,15.69
tried,19,33.0,14.0,73.68
make,27,32.0,5.0,18.52
coming,9,29.0,20.0,222.22
dark,3,15.0,12.0,400.0
anything,20,51.0,31.0,155.0
sides,4,15.0,11.0,275.0
noticed,8,13.0,5.0,62.5
filled,3,6.0,3.0,100.0
cupboards,2,33.0,31.0,1550.0
shelves,2,5.0,3.0,150.0
saw,14,38.0,24.0,171.43
maps,1,80.0,79.0,7900.0
hung,1,10.0,9.0,900.0
upon,26,43.0,17.0,65.38
pegs,1,7.0,6.0,600.0
jar,2,19.0,17.0,850.0
one,104,165.0,61.0,58.65
passed,5,14.0,9.0,180.0
labelled,1,12.0,11.0,1100.0
orange,1,12.0,11.0,1100.0
