Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
erstes,1,32.0,31.0,3100.0
kapitel,12,17.0,5.0,41.67
hinunter,14,46.0,32.0,228.57
kaninchenbau,3,22.0,19.0,633.33
alice,388,400.0,12.0,3.09
fing,47,60.0,13.0,27.66
langweilen,1,46.0,45.0,4500.0
saß,14,30.0,16.0,114.29
schon,24,69.0,45.0,187.5
lange,19,22.0,3.0,15.79
schwester,10,29.0,19.0,190.0
ufer,5,29.0,24.0,480.0
thun,24,39.0,15.0,62.5
buch,3,6.0,3.0,100.0
las,3,25.0,22.0,733.33
gefiel,4,31.0,27.0,675.0
weder,4,14.0,10.0,250.0
bilder,3,7.0,4.0,133.33
gespräche,2,12.0,10.0,500.0
darin,12,34.0,22.0,183.33
nützen,3,12.0,9.0,300.0
bücher,1,10.0,9.0,900.0
dachte,65,67.0,2.0,3.08
überlegte,5,11.0,6.0,120.0
eben,31,33.0,2.0,6.45
gut,31,90.0,59.0,190.32
ging,26,32.0,6.0,23.08
schläfrig,3,5.0,2.0,66.67
dumm,4,9.0,5.0,125.0
hitze,1,11.0,10.0,1000.0
mühe,8,18.0,10.0,125.0
werth,5,18.0,13.0,260.0
sei,35,43.0,8.0,22.86
aufzustehen,1,5.0,4.0,400.0
gänseblümchen,1,17.0,16.0,1600.0
pflücken,1,11.0,10.0,1000.0
kette,1,2.0,1.0,100.0
plötzlich,12,31.0,19.0,158.33
weißes,1,22.0,21.0,2100.0
kaninchen,44,62.0,18.0,40.91
rothen,3,29.0,26.0,866.67
augen,25,30.0,5.0,20.0
dicht,13,59.0,46.0,353.85
vorbeirannte,1,13.0,12.0,1200.0
grade,1,6.0,5.0,500.0
merkwürdig,3,22.0,19.0,633.33
fand,22,37.0,15.0,68.18
außerordentlich,1,14.0,13.0,1300.0
sagen,33,59.0,26.0,78.79
hörte,25,38.0,13.0,52.0
weh,9,18.0,9.0,100.0
spät,5,19.0,14.0,280.0
kommen,21,31.0,10.0,47.62
später,1,12.0,11.0,1100.0
fiel,12,23.0,11.0,91.67
darüber,8,28.0,20.0,250.0
hätte,20,25.0,5.0,25.0
wundern,4,16.0,12.0,300.0
sollen,8,62.0,54.0,675.0
zeit,36,41.0,5.0,13.89
kam,39,74.0,35.0,89.74
ganz,82,137.0,55.0,67.07
natürlich,20,30.0,10.0,50.0
uhr,11,20.0,9.0,81.82
westentasche,2,67.0,65.0,3250.0
zog,6,13.0,7.0,116.67
sah,47,65.0,18.0,38.3
eilig,9,17.0,8.0,88.89
fortlief,2,19.0,17.0,850.0
sprang,6,13.0,7.0,116.67
nie,25,39.0,14.0,56.0
vorgekommen,1,14.0,13.0,1300.0
sehen,43,67.0,24.0,55.81
neugierde,3,29.0,26.0,866.67
brennend,1,23.0,22.0,2200.0
rannte,9,18.0,9.0,100.0
grasplatz,1,66.0,65.0,6500.0
rechten,9,60.0,51.0,566.67
großes,4,18.0,14.0,350.0
loch,2,39.0,37.0,1850.0
hecke,2,35.0,33.0,1650.0
schlüpfen,1,38.0,37.0,3700.0
nächsten,15,15.0,0.0,0.0
augenblick,23,32.0,9.0,39.13
hineingesprungen,1,3.0,2.0,200.0
bedenken,1,11.0,10.0,1000.0
welt,6,74.0,68.0,1133.33
herauskommen,1,15.0,14.0,1400.0
eingang,3,10.0,7.0,233.33
lief,10,35.0,25.0,250.0
erst,21,40.0,19.0,90.48
geradeaus,1,6.0,5.0,500.0
tunnel,1,90.0,89.0,8900.0
abwärts,2,10.0,8.0,400.0
ehe,13,36.0,23.0,176.92
gedanken,7,10.0,3.0,42.86
fassen,2,17.0,15.0,750.0
konnte,51,76.0,25.0,49.02
schnell,35,37.0,2.0,5.71
festzuhalten,1,28.0,27.0,2700.0
fühlte,7,400.0,393.0,5614.29
schien,20,67.0,47.0,235.0
tiefen,3,45.0,42.0,1400.0
