Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
chapitre,12,59.0,47.0,391.67
premier,8,34.0,26.0,325.0
fond,8,14.0,6.0,75.0
terrier,4,19.0,15.0,375.0
alice,395,402.0,7.0,1.77
assise,6,55.0,49.0,816.67
auprès,8,75.0,67.0,837.5
sœur,10,11.0,1.0,10.0
gazon,3,7.0,4.0,133.33
commençait,7,18.0,11.0,157.14
ennuyer,1,9.0,8.0,800.0
rester,7,27.0,20.0,285.71
rien,54,71.0,17.0,31.48
jeté,1,10.0,9.0,900.0
yeux,41,61.0,20.0,48.78
livre,6,9.0,3.0,50.0
lisait,2,17.0,15.0,750.0
quoi,25,28.0,3.0,12.0
images,3,35.0,32.0,1066.67
dialogues,2,10.0,8.0,400.0
belle,9,31.0,22.0,244.44
avance,2,10.0,8.0,400.0
pensait,10,18.0,8.0,80.0
causeries,1,8.0,7.0,700.0
mise,2,34.0,32.0,1600.0
réfléchir,4,55.0,51.0,1275.0
tant,14,36.0,22.0,157.14
bien,219,220.0,1.0,0.46
mal,14,44.0,30.0,214.29
chaleur,1,15.0,14.0,1400.0
jour,15,17.0,2.0,13.33
endormait,1,2.0,1.0,100.0
rendait,1,10.0,9.0,900.0
lourde,1,2.0,1.0,100.0
demandant,3,6.0,3.0,100.0
plaisir,6,16.0,10.0,166.67
couronne,4,17.0,13.0,325.0
marguerites,1,9.0,8.0,800.0
valait,1,10.0,9.0,900.0
peine,20,28.0,8.0,40.0
lever,4,29.0,25.0,625.0
cueillir,1,14.0,13.0,1300.0
fleurs,6,12.0,6.0,100.0
coup,19,25.0,6.0,31.58
lapin,51,58.0,7.0,13.73
blanc,23,24.0,1.0,4.35
roses,4,11.0,7.0,175.0
passa,7,32.0,25.0,357.14
près,33,42.0,9.0,27.27
étonnant,1,61.0,60.0,6000.0
trouva,27,54.0,27.0,100.0
extraordinaire,4,43.0,39.0,975.0
entendre,14,26.0,12.0,85.71
parler,23,32.0,9.0,39.13
disait,13,59.0,46.0,353.85
ah,15,50.0,35.0,233.33
arriverai,2,37.0,35.0,1750.0
tard,7,18.0,11.0,157.14
songeant,1,6.0,5.0,500.0
après,29,43.0,14.0,48.28
sembla,2,23.0,21.0,1050.0
dû,3,10.0,7.0,233.33
étonner,2,6.0,4.0,200.0
moment,18,42.0,24.0,133.33
paru,2,32.0,30.0,1500.0
naturel,3,35.0,32.0,1066.67
cependant,14,40.0,26.0,185.71
vint,5,8.0,3.0,60.0
tirer,5,13.0,8.0,160.0
montre,6,12.0,6.0,100.0
gousset,2,59.0,57.0,2850.0
regarda,15,32.0,17.0,113.33
puis,51,59.0,8.0,15.69
prit,19,64.0,45.0,236.84
courir,9,16.0,7.0,77.78
plus,98,119.0,21.0,21.43
sauta,2,11.0,9.0,450.0
pieds,26,33.0,7.0,26.92
frappée,2,28.0,26.0,1300.0
idée,17,29.0,12.0,70.59
jamais,45,48.0,3.0,6.67
entraînée,1,21.0,20.0,2000.0
curiosité,5,38.0,33.0,660.0
élança,1,10.0,9.0,900.0
traces,1,20.0,19.0,1900.0
travers,8,15.0,7.0,87.5
champ,2,13.0,11.0,550.0
arriva,5,15.0,10.0,200.0
temps,50,67.0,17.0,34.0
voir,33,64.0,31.0,93.94
disparaître,4,13.0,9.0,225.0
large,5,14.0,9.0,180.0
trou,5,16.0,11.0,220.0
pied,11,18.0,7.0,63.64
haie,2,3.0,1.0,50.0
instant,19,32.0,13.0,68.42
poursuite,3,75.0,72.0,2400.0
songer,2,12.0,10.0,500.0
sortirait,2,7.0,5.0,250.0
pendant,18,42.0,24.0,133.33
bout,19,21.0,2.0,10.53
chemin,11,24.0,13.0,118.18
allait,19,48.0,29.0,152.63
droit,8,18.0,10.0,125.0
tunnel,1,15.0,14.0,1400.0
plongeait,1,21.0,20.0,2000.0
perpendiculairement,1,10.0,9.0,900.0
façon,7,13.0,6.0,85.71
brusque,3,10.0,7.0,233.33
sentit,5,13.0,8.0,160.0
tomber,6,14.0,8.0,133.33
puits,9,22.0,13.0,144.44
grande,28,38.0,10.0,35.71
profondeur,2,8.0,6.0,300.0
pensé,1,16.0,15.0,1500.0
retenir,3,32.0,29.0,966.67
choses,19,70.0,51.0,268.42
vraiment,14,22.0,8.0,57.14
profond,6,11.0,5.0,83.33
tombait,1,7.0,6.0,600.0
doucement,7,31.0,24.0,342.86
loisir,1,3.0,2.0,200.0
chute,4,13.0,9.0,225.0
regarder,15,22.0,7.0,46.67
autour,22,33.0,11.0,50.0
demander,10,24.0,14.0,140.0
étonnement,5,45.0,40.0,800.0
devenir,3,25.0,22.0,733.33
abord,27,37.0,10.0,37.04
savoir,26,39.0,13.0,50.0
faisait,13,26.0,13.0,100.0
sombre,2,8.0,6.0,300.0
ensuite,7,13.0,6.0,85.71
porta,2,7.0,5.0,250.0
parois,1,16.0,15.0,1500.0
aperçut,14,18.0,4.0,28.57
garnies,2,9.0,7.0,350.0
armoires,2,18.0,16.0,800.0
étagères,1,15.0,14.0,1400.0
çà,4,52.0,48.0,1200.0
vit,10,73.0,63.0,630.0
pendues,2,91.0,89.0,4450.0
clous,1,6.0,5.0,500.0
cartes,5,14.0,9.0,180.0
géographiques,1,70.0,69.0,6900.0
passant,7,14.0,7.0,100.0
rayon,1,10.0,9.0,900.0
pot,3,18.0,15.0,500.0
confiture,1,6.0,5.0,500.0
portant,4,23.0,19.0,475.0
étiquette,2,15.0,13.0,650.0
marmelade,1,29.0,28.0,2800.0
oranges,1,31.0,30.0,3000.0
