Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
chapter,12,13.0,1.0,8.33
rabbit,51,53.0,2.0,3.92
hole,5,6.0,1.0,20.0
alice,397,400.0,3.0,0.76
beginning,14,15.0,1.0,7.14
get,46,47.0,1.0,2.17
tired,7,12.0,5.0,71.43
sitting,10,12.0,2.0,20.0
sister,9,10.0,1.0,11.11
bank,3,3.0,0.0,0.0
nothing,34,43.0,9.0,26.47
twice,5,8.0,3.0,60.0
peeped,3,9.0,6.0,200.0
book,11,14.0,3.0,27.27
reading,3,5.0,2.0,66.67
pictures,4,5.0,1.0,25.0
conversations,2,3.0,1.0,50.0
use,18,18.0,0.0,0.0
thought,74,81.0,7.0,9.46
without,26,29.0,3.0,11.54
considering,3,5.0,2.0,66.67
mind,11,13.0,2.0,18.18
well,63,65.0,2.0,3.17
hot,7,7.0,0.0,0.0
day,29,30.0,1.0,3.45
made,30,33.0,3.0,10.0
feel,8,14.0,6.0,75.0
sleepy,5,6.0,1.0,20.0
stupid,6,7.0,1.0,16.67
whether,11,13.0,2.0,18.18
pleasure,2,2.0,0.0,0.0
making,8,10.0,2.0,25.0
daisy,1,5.0,4.0,400.0
chain,1,3.0,2.0,200.0
worth,4,6.0,2.0,50.0
trouble,6,8.0,2.0,33.33
getting,22,23.0,1.0,4.55
picking,2,2.0,0.0,0.0
daisies,1,3.0,2.0,200.0
suddenly,13,22.0,9.0,69.23
white,30,30.0,0.0,0.0
pink,1,3.0,2.0,200.0
eyes,29,30.0,1.0,3.45
ran,16,17.0,1.0,6.25
close,13,15.0,2.0,15.38
remarkable,2,4.0,2.0,100.0
think,53,54.0,1.0,1.89
much,51,55.0,4.0,7.84
way,56,58.0,2.0,3.57
hear,14,17.0,3.0,21.43
say,51,56.0,5.0,9.8
oh,45,47.0,2.0,4.44
dear,29,30.0,1.0,3.45
shall,25,27.0,2.0,8.0
late,6,8.0,2.0,33.33
afterwards,2,5.0,3.0,150.0
occurred,2,7.0,5.0,250.0
wondered,1,3.0,2.0,200.0
time,71,74.0,3.0,4.23
seemed,27,27.0,0.0,0.0
quite,55,57.0,2.0,3.64
natural,4,8.0,4.0,100.0
actually,1,7.0,6.0,600.0
took,24,30.0,6.0,25.0
watch,8,9.0,1.0,12.5
waistcoat,2,3.0,1.0,50.0
pocket,7,8.0,1.0,14.29
looked,45,47.0,2.0,4.44
hurried,11,14.0,3.0,27.27
started,2,4.0,2.0,100.0
feet,19,20.0,1.0,5.26
flashed,1,6.0,5.0,500.0
across,5,6.0,1.0,20.0
never,48,51.0,3.0,6.25
seen,15,16.0,1.0,6.67
either,10,16.0,6.0,60.0
take,22,24.0,2.0,9.09
burning,1,1.0,0.0,0.0
curiosity,5,5.0,0.0,0.0
field,1,5.0,4.0,400.0
fortunately,1,4.0,3.0,300.0
just,52,55.0,3.0,5.77
see,67,69.0,2.0,2.99
pop,1,3.0,2.0,200.0
large,33,35.0,2.0,6.06
hedge,2,2.0,0.0,0.0
another,22,24.0,2.0,9.09
moment,31,32.0,1.0,3.23
went,83,87.0,4.0,4.82
world,7,9.0,2.0,28.57
straight,2,5.0,3.0,150.0
like,85,88.0,3.0,3.53
tunnel,1,3.0,2.0,200.0
dipped,2,4.0,2.0,100.0
stopping,1,3.0,2.0,200.0
found,32,37.0,5.0,15.62
falling,2,6.0,4.0,200.0
deep,7,9.0,2.0,28.57
fell,6,8.0,2.0,33.33
slowly,8,9.0,1.0,12.5
plenty,2,2.0,0.0,0.0
look,29,29.0,0.0,0.0
wonder,18,19.0,1.0,5.56
going,27,29.0,2.0,7.41
happen,8,9.0,1.0,12.5
next,30,30.0,0.0,0.0
first,51,51.0,0.0,0.0
tried,19,22.0,3.0,15.79
make,27,31.0,4.0,14.81
coming,9,11.0,2.0,22.22
dark,3,12.0,9.0,300.0
anything,20,20.0,0.0,0.0
sides,4,4.0,0.0,0.0
noticed,8,10.0,2.0,25.0
filled,3,4.0,1.0,33.33
cupboards,2,2.0,0.0,0.0
shelves,2,4.0,2.0,100.0
saw,14,19.0,5.0,35.71
maps,1,4.0,3.0,300.0
hung,1,6.0,5.0,500.0
upon,26,30.0,4.0,15.38
pegs,1,5.0,4.0,400.0
jar,2,7.0,5.0,250.0
one,104,105.0,1.0,0.96
passed,5,6.0,1.0,20.0
labelled,1,3.0,2.0,200.0
orange,1,3.0,2.0,200.0
marmalade,1,1.0,0.0,0.0
great,39,39.0,0.0,0.0
disappointment,1,3.0,2.0,200.0
empty,1,1.0,0.0,0.0
drop,1,5.0,4.0,400.0
fear,4,6.0,2.0,50.0
killing,1,4.0,3.0,300.0
somebody,7,10.0,3.0,42.86
managed,4,7.0,3.0,75.0
put,31,32.0,1.0,3.23
past,3,3.0,0.0,0.0
fall,7,11.0,4.0,57.14
tumbling,2,6.0,4.0,200.0
stairs,3,7.0,4.0,133.33
brave,1,2.0,1.0,100.0
ll,57,59.0,2.0,3.51
home,5,5.0,0.0,0.0
wouldn,13,13.0,0.0,0.0
even,19,19.0,0.0,0.0
top,8,12.0,4.0,50.0
house,18,19.0,1.0,5.56
likely,5,11.0,6.0,120.0
true,4,7.0,3.0,75.0
come,46,48.0,2.0,4.35
end,17,20.0,3.0,17.65
many,12,15.0,3.0,25.0
miles,3,5.0,2.0,66.67
ve,44,46.0,2.0,4.55
fallen,4,5.0,1.0,25.0
said,462,463.0,1.0,0.22
aloud,5,6.0,1.0,20.0
must,44,47.0,3.0,6.82
somewhere,3,5.0,2.0,66.67
near,15,16.0,1.0,6.67
