Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
capitolo,12,15.0,3.0,25.0
conigliera,4,13.0,9.0,225.0
alice,400,404.0,4.0,1.0
cominciava,5,11.0,6.0,120.0
sentirsi,2,7.0,5.0,250.0
mortalmente,2,7.0,5.0,250.0
stanca,4,6.0,2.0,50.0
sedere,2,5.0,3.0,150.0
poggio,2,7.0,5.0,250.0
accanto,1,2.0,1.0,100.0
sorella,7,10.0,3.0,42.86
far,18,22.0,4.0,22.22
nulla,19,25.0,6.0,31.58
due,39,45.0,6.0,15.38
volte,11,20.0,9.0,81.82
gittato,1,3.0,2.0,200.0
sguardo,2,5.0,3.0,150.0
libro,6,8.0,2.0,33.33
leggeva,3,5.0,2.0,66.67
imagini,2,3.0,1.0,50.0
nè,9,15.0,6.0,66.67
dialoghi,2,10.0,8.0,400.0
serve,2,5.0,3.0,150.0
pensò,53,61.0,8.0,15.09
andava,11,18.0,7.0,63.64
fantasticando,1,5.0,4.0,400.0
cervello,4,13.0,9.0,225.0
meglio,21,26.0,5.0,23.81
poteva,14,24.0,10.0,71.43
perchè,91,95.0,4.0,4.4
stellone,1,3.0,2.0,200.0
avea,46,49.0,3.0,6.52
resa,2,2.0,0.0,0.0
sonnacchiosa,2,8.0,6.0,300.0
grullina,1,5.0,4.0,400.0
piacere,4,6.0,2.0,50.0
ghirlanda,1,10.0,9.0,900.0
margherite,1,4.0,3.0,300.0
valesse,1,7.0,6.0,600.0
noja,2,7.0,5.0,250.0
levarsi,2,9.0,7.0,350.0
cogliere,1,7.0,6.0,600.0
fiori,5,7.0,2.0,40.0
quand,2,9.0,7.0,350.0
coniglio,49,50.0,1.0,2.04
bianco,20,25.0,5.0,25.0
occhi,31,37.0,6.0,19.35
rubino,1,4.0,3.0,300.0
passò,5,9.0,4.0,80.0
vicino,16,22.0,6.0,37.5
davvero,30,35.0,5.0,16.67
troppo,18,21.0,3.0,16.67
meravigliarsi,1,6.0,5.0,500.0
ciò,80,85.0,5.0,6.25
cosa,69,72.0,3.0,4.35
stravagante,1,5.0,4.0,400.0
sentire,8,9.0,1.0,12.5
parlare,19,27.0,8.0,42.11
diceva,14,25.0,11.0,78.57
sè,50,51.0,1.0,2.0
oimè,9,12.0,3.0,33.33
oimèi,1,4.0,3.0,300.0
fatto,17,22.0,5.0,29.41
tardi,7,13.0,6.0,85.71
quando,73,79.0,6.0,8.22
rammentò,6,15.0,9.0,150.0
seguito,3,12.0,9.0,300.0
accorse,9,15.0,6.0,66.67
dovuto,3,8.0,5.0,166.67
meravigliarsene,1,13.0,12.0,1200.0
sembrò,3,7.0,4.0,133.33
assai,17,21.0,4.0,23.53
naturale,9,19.0,10.0,111.11
trasse,1,8.0,7.0,700.0
oriuolo,8,10.0,2.0,25.0
taschino,3,6.0,3.0,100.0
panciotto,2,9.0,7.0,350.0
affisò,2,10.0,8.0,400.0
scappò,3,8.0,5.0,166.67
via,50,53.0,3.0,6.0
saltò,4,8.0,4.0,100.0
piedi,25,28.0,3.0,12.0
venuto,2,13.0,11.0,550.0
mente,4,8.0,4.0,100.0
ch,51,58.0,7.0,13.73
ella,53,55.0,2.0,3.77
mai,62,70.0,8.0,12.9
veduto,9,16.0,7.0,77.78
rispettivo,1,5.0,4.0,400.0
starvici,1,6.0,5.0,500.0
divorata,2,11.0,9.0,450.0
curiosità,7,12.0,5.0,71.43
traversò,2,5.0,3.0,150.0
campo,3,4.0,1.0,33.33
correndogli,2,6.0,4.0,200.0
appresso,3,5.0,2.0,66.67
giunse,7,13.0,6.0,85.71
proprio,24,32.0,8.0,33.33
tempo,36,41.0,5.0,13.89
vederlo,1,5.0,4.0,400.0
slanciarsi,1,4.0,3.0,300.0
spaziosa,3,11.0,8.0,266.67
siepe,2,7.0,5.0,250.0
istante,20,27.0,7.0,35.0
scivolò,1,8.0,7.0,700.0
punto,21,24.0,3.0,14.29
riflettere,4,8.0,4.0,100.0
riuscirne,2,11.0,9.0,450.0
fuori,21,24.0,3.0,14.29
buca,3,9.0,6.0,200.0
sfilava,2,10.0,8.0,400.0
diritto,2,7.0,5.0,250.0
galleria,1,8.0,7.0,700.0
tunnel,1,10.0,9.0,900.0
poi,57,66.0,9.0,15.79
inabissava,1,8.0,7.0,700.0
tanto,50,58.0,8.0,16.0
rapidamente,3,9.0,6.0,200.0
solo,3,8.0,5.0,166.67
considerare,1,10.0,9.0,900.0
potuto,8,18.0,10.0,125.0
fermarsi,2,9.0,7.0,350.0
poichè,13,18.0,5.0,38.46
sentiva,6,11.0,5.0,83.33
cader,1,10.0,9.0,900.0
rotoloni,1,8.0,7.0,700.0
qualche,50,53.0,3.0,6.0
precipizio,2,8.0,6.0,300.0
rassomigliava,4,11.0,7.0,175.0
pozzo,9,10.0,1.0,11.11
profondissimo,1,6.0,5.0,500.0
arci,1,8.0,7.0,700.0
profondo,3,8.0,5.0,166.67
ruzzolava,1,5.0,4.0,400.0
adagino,2,4.0,2.0,100.0
mentre,45,51.0,6.0,13.33
cadeva,1,5.0,4.0,400.0
guardare,8,10.0,2.0,25.0
intorno,21,23.0,2.0,9.52
stupiva,1,5.0,4.0,400.0
pensando,7,17.0,10.0,142.86
avverrebbe,3,5.0,2.0,66.67
prima,39,48.0,9.0,23.08
aguzzò,1,11.0,10.0,1000.0
vista,6,11.0,5.0,83.33
cercò,10,18.0,8.0,80.0
vedere,22,24.0,2.0,9.09
fondo,7,10.0,3.0,42.86
scoprire,2,6.0,4.0,200.0
accaderebbe,1,6.0,5.0,500.0
bujo,2,6.0,4.0,200.0
affatto,11,16.0,5.0,45.45
vedea,3,10.0,7.0,233.33
indi,3,5.0,2.0,66.67
guardò,19,25.0,6.0,31.58
pareti,1,8.0,7.0,700.0
osservò,27,32.0,5.0,18.52
