Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
chapitre,12,21.0,9.0,75.0
premier,8,15.0,7.0,87.5
fond,8,10.0,2.0,25.0
terrier,4,6.0,2.0,50.0
alice,395,395.0,0.0,0.0
assise,6,7.0,1.0,16.67
auprès,8,10.0,2.0,25.0
sœur,10,14.0,4.0,40.0
gazon,3,12.0,9.0,300.0
commençait,7,8.0,1.0,14.29
ennuyer,1,1.0,0.0,0.0
rester,7,10.0,3.0,42.86
rien,54,61.0,7.0,12.96
jeté,1,2.0,1.0,100.0
yeux,41,45.0,4.0,9.76
livre,6,10.0,4.0,66.67
lisait,2,2.0,0.0,0.0
quoi,25,30.0,5.0,20.0
images,3,8.0,5.0,166.67
dialogues,2,6.0,4.0,200.0
belle,9,10.0,1.0,11.11
avance,2,5.0,3.0,150.0
pensait,10,13.0,3.0,30.0
causeries,1,4.0,3.0,300.0
mise,2,4.0,2.0,100.0
réfléchir,4,6.0,2.0,50.0
tant,14,21.0,7.0,50.0
bien,219,223.0,4.0,1.83
mal,14,22.0,8.0,57.14
chaleur,1,2.0,1.0,100.0
jour,15,16.0,1.0,6.67
endormait,1,8.0,7.0,700.0
rendait,1,9.0,8.0,800.0
lourde,1,7.0,6.0,600.0
demandant,3,4.0,1.0,33.33
plaisir,6,9.0,3.0,50.0
couronne,4,5.0,1.0,25.0
marguerites,1,5.0,4.0,400.0
valait,1,3.0,2.0,200.0
peine,20,26.0,6.0,30.0
lever,4,11.0,7.0,175.0
cueillir,1,5.0,4.0,400.0
fleurs,6,11.0,5.0,83.33
coup,19,20.0,1.0,5.26
lapin,51,53.0,2.0,3.92
blanc,23,25.0,2.0,8.7
roses,4,6.0,2.0,50.0
passa,7,12.0,5.0,71.43
près,33,36.0,3.0,9.09
étonnant,1,2.0,1.0,100.0
trouva,27,30.0,3.0,11.11
extraordinaire,4,13.0,9.0,225.0
entendre,14,19.0,5.0,35.71
parler,23,30.0,7.0,30.43
disait,13,16.0,3.0,23.08
ah,15,18.0,3.0,20.0
arriverai,2,5.0,3.0,150.0
tard,7,9.0,2.0,28.57
songeant,1,1.0,0.0,0.0
après,29,32.0,3.0,10.34
sembla,2,4.0,2.0,100.0
dû,3,9.0,6.0,200.0
étonner,2,5.0,3.0,150.0
moment,18,18.0,0.0,0.0
paru,2,6.0,4.0,200.0
