Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
erstes,1,4.0,3.0,3.0
kapitel,12,16.0,4.0,0.333
hinunter,14,18.0,4.0,0.286
kaninchenbau,3,6.0,3.0,1.0
alice,388,390.0,2.0,0.005
fing,47,47.0,0.0,0.0
langweilen,1,7.0,6.0,6.0
saß,14,14.0,0.0,0.0
schon,24,24.0,0.0,0.0
lange,19,22.0,3.0,0.158
schwester,10,10.0,0.0,0.0
ufer,5,9.0,4.0,0.8
thun,24,28.0,4.0,0.167
buch,3,4.0,1.0,0.333
las,3,8.0,5.0,1.667
gefiel,4,5.0,1.0,0.25
weder,4,10.0,6.0,1.5
bilder,3,8.0,5.0,1.667
gespräche,2,5.0,3.0,1.5
darin,12,16.0,4.0,0.333
nützen,3,6.0,3.0,1.0
bücher,1,3.0,2.0,2.0
dachte,65,66.0,1.0,0.015
überlegte,5,5.0,0.0,0.0
eben,31,33.0,2.0,0.065
gut,31,37.0,6.0,0.194
ging,26,27.0,1.0,0.038
schläfrig,3,5.0,2.0,0.667
dumm,4,6.0,2.0,0.5
hitze,1,1.0,0.0,0.0
mühe,8,15.0,7.0,0.875
werth,5,9.0,4.0,0.8
sei,35,35.0,0.0,0.0
aufzustehen,1,3.0,2.0,2.0
gänseblümchen,1,4.0,3.0,3.0
pflücken,1,1.0,0.0,0.0
kette,1,1.0,0.0,0.0
plötzlich,12,14.0,2.0,0.167
weißes,1,1.0,0.0,0.0
kaninchen,44,45.0,1.0,0.023
rothen,3,3.0,0.0,0.0
augen,25,26.0,1.0,0.04
dicht,13,14.0,1.0,0.077
vorbeirannte,1,4.0,3.0,3.0
grade,1,4.0,3.0,3.0
merkwürdig,3,7.0,4.0,1.333
fand,22,23.0,1.0,0.045
außerordentlich,1,6.0,5.0,5.0
sagen,33,35.0,2.0,0.061
hörte,25,29.0,4.0,0.16
weh,9,12.0,3.0,0.333
spät,5,6.0,1.0,0.2
kommen,21,26.0,5.0,0.238
später,1,2.0,1.0,1.0
fiel,12,16.0,4.0,0.333
darüber,8,10.0,2.0,0.25
hätte,20,22.0,2.0,0.1
wundern,4,5.0,1.0,0.25
sollen,8,9.0,1.0,0.125
zeit,36,43.0,7.0,0.194
kam,39,40.0,1.0,0.026
ganz,82,86.0,4.0,0.049
natürlich,20,23.0,3.0,0.15
uhr,11,15.0,4.0,0.364
westentasche,2,3.0,1.0,0.5
zog,6,9.0,3.0,0.5
sah,47,48.0,1.0,0.021
eilig,9,10.0,1.0,0.111
fortlief,2,8.0,6.0,3.0
sprang,6,6.0,0.0,0.0
nie,25,28.0,3.0,0.12
vorgekommen,1,2.0,1.0,1.0
sehen,43,44.0,1.0,0.023
neugierde,3,3.0,0.0,0.0
brennend,1,2.0,1.0,1.0
rannte,9,9.0,0.0,0.0
grasplatz,1,4.0,3.0,3.0
rechten,9,12.0,3.0,0.333
großes,4,8.0,4.0,1.0
loch,2,7.0,5.0,2.5
hecke,2,4.0,2.0,1.0
schlüpfen,1,6.0,5.0,5.0
nächsten,15,18.0,3.0,0.2
augenblick,23,26.0,3.0,0.13
hineingesprungen,1,3.0,2.0,2.0
bedenken,1,1.0,0.0,0.0
welt,6,9.0,3.0,0.5
herauskommen,1,1.0,0.0,0.0
eingang,3,9.0,6.0,2.0
lief,10,10.0,0.0,0.0
erst,21,36.0,15.0,0.714
geradeaus,1,3.0,2.0,2.0
tunnel,1,2.0,1.0,1.0
abwärts,2,5.0,3.0,1.5
ehe,13,16.0,3.0,0.231
gedanken,7,12.0,5.0,0.714
fassen,2,3.0,1.0,0.5
konnte,51,52.0,1.0,0.02
schnell,35,38.0,3.0,0.086
festzuhalten,1,4.0,3.0,3.0
fühlte,7,7.0,0.0,0.0
schien,20,23.0,3.0,0.15
tiefen,3,4.0,1.0,0.333
brunnen,6,6.0,0.0,0.0
entweder,3,5.0,2.0,0.667
mußte,10,15.0,5.0,0.5
tief,9,9.0,0.0,0.0
langsam,8,9.0,1.0,0.125
genug,24,25.0,1.0,0.042
beim,6,6.0,0.0,0.0
fallen,7,8.0,1.0,0.143
umzusehen,3,3.0,0.0,0.0
wohl,45,54.0,9.0,0.2
geschehen,6,8.0,2.0,0.333
zuerst,15,17.0,2.0,0.133
versuchte,12,13.0,1.0,0.083
wissen,21,22.0,1.0,0.048
wohin,5,5.0,0.0,0.0
käme,2,3.0,1.0,0.5
dunkel,2,5.0,3.0,1.5
erkennen,1,1.0,0.0,0.0
besah,1,1.0,0.0,0.0
wände,1,2.0,1.0,1.0
brunnens,1,5.0,4.0,4.0
bemerkte,14,16.0,2.0,0.143
küchenschränken,1,1.0,0.0,0.0
bücherbrettern,1,2.0,1.0,1.0
bedeckt,2,6.0,4.0,2.0
erblickte,3,6.0,3.0,1.0
landkarten,1,1.0,0.0,0.0
haken,1,4.0,3.0,3.0
aufgehängt,2,6.0,4.0,2.0
nahm,17,19.0,2.0,0.118
vorbeifallen,1,5.0,4.0,4.0
bretter,1,4.0,3.0,3.0
töpfchen,1,4.0,3.0,3.0
aufschrift,1,2.0,1.0,1.0
eingemachte,1,5.0,4.0,4.0
apfelsinen,1,2.0,1.0,1.0
großen,17,20.0,3.0,0.176
verdruß,3,6.0,3.0,1.0
leer,1,5.0,4.0,4.0
lassen,11,18.0,7.0,0.636
furcht,3,4.0,1.0,0.333
jemand,8,14.0,6.0,0.75
tödten,1,3.0,2.0,2.0
gelang,4,4.0,0.0,0.0
schrank,1,3.0,2.0,2.0
vorbeikam,1,7.0,6.0,6.0
schieben,2,3.0,1.0,0.5
fall,14,20.0,6.0,0.429
daraus,3,6.0,3.0,1.0
treppe,3,3.0,0.0,0.0
stolpere,1,4.0,3.0,3.0
muthig,1,2.0,1.0,1.0
haus,8,10.0,2.0,0.25
finden,9,11.0,2.0,0.222
redens,1,6.0,5.0,5.0
dachspitze,1,3.0,2.0,2.0
fiele,1,3.0,2.0,2.0
wahrscheinlich,6,9.0,3.0,0.5
endigen,1,6.0,5.0,5.0
viele,4,5.0,1.0,0.25
meilen,3,6.0,3.0,1.0
gefallen,9,9.0,0.0,0.0
sagte,361,362.0,1.0,0.003
laut,18,19.0,1.0,0.056
muß,27,30.0,3.0,0.111
ungefähr,14,18.0,4.0,0.286
mittelpunkt,1,1.0,0.0,0.0
erde,4,7.0,3.0,0.75
laß,13,16.0,3.0,0.231
wären,2,3.0,1.0,0.5
achthundert,1,6.0,5.0,5.0
funfzig,1,2.0,1.0,1.0
glaube,20,22.0,2.0,0.1
müßt,3,4.0,1.0,0.333
dergleichen,4,4.0,0.0,0.0
schule,7,9.0,2.0,0.286
gelernt,2,14.0,12.0,6.0
obgleich,9,11.0,2.0,0.222
gute,7,10.0,3.0,0.429
gelegenheit,8,9.0,1.0,0.125
kenntnisse,2,3.0,1.0,0.5
zeigen,5,10.0,5.0,1.0
niemand,11,13.0,2.0,0.182
zuhören,2,4.0,2.0,1.0
übte,1,5.0,4.0,4.0
dabei,23,26.0,3.0,0.13
ja,47,49.0,2.0,0.043
entfernung,6,8.0,2.0,0.333
länge,1,3.0,2.0,2.0
breitegrade,1,9.0,8.0,8.0
gekommen,8,11.0,3.0,0.375
mag,12,14.0,2.0,0.167
geringsten,4,4.0,0.0,0.0
begriff,3,8.0,5.0,1.667
längegrad,1,4.0,3.0,3.0
breitegrad,1,6.0,5.0,5.0
klangen,1,5.0,4.0,4.0
worte,15,17.0,2.0,0.133
großartig,1,5.0,4.0,4.0
nett,4,9.0,5.0,1.25
bald,20,21.0,1.0,0.05
komisch,9,12.0,3.0,0.333
leuten,2,3.0,1.0,0.5
heraus,7,10.0,3.0,0.429
kopfe,7,8.0,1.0,0.143
gehen,23,26.0,3.0,0.13
antipathien,1,4.0,3.0,3.0
diesmal,10,12.0,2.0,0.2
lieb,3,3.0,0.0,0.0
zuhörte,4,8.0,4.0,1.0
wort,10,11.0,1.0,0.1
klang,4,7.0,3.0,0.75
gar,37,38.0,1.0,0.027
recht,22,22.0,0.0,0.0
fragen,9,11.0,2.0,0.222
müssen,12,16.0,4.0,0.333
land,4,7.0,3.0,0.75
heißt,4,6.0,2.0,0.5
bitte,15,20.0,5.0,0.333
liebe,14,14.0,0.0,0.0
dame,2,6.0,4.0,2.0
neu,1,4.0,3.0,3.0
seeland,1,2.0,1.0,1.0
australien,1,3.0,2.0,2.0
knixen,2,3.0,1.0,0.5
denkt,2,3.0,1.0,0.5
luft,10,14.0,4.0,0.4
fällt,2,3.0,1.0,0.5
könntet,2,4.0,2.0,1.0
fertig,9,10.0,1.0,0.111
kriegen,1,3.0,2.0,2.0
unwissendes,1,4.0,3.0,3.0
kleines,12,16.0,4.0,0.333
mädchen,7,9.0,2.0,0.286
halten,4,8.0,4.0,1.0
frage,20,23.0,3.0,0.15
nein,30,30.0,0.0,0.0
geht,15,16.0,1.0,0.067
vielleicht,18,18.0,0.0,0.0
sehe,6,7.0,1.0,0.167
irgendwo,3,5.0,2.0,0.667
angeschrieben,1,2.0,1.0,1.0
sprechen,9,12.0,3.0,0.333
dinah,15,18.0,3.0,0.2
gewiß,11,13.0,2.0,0.182
heut,4,5.0,1.0,0.25
abend,1,3.0,2.0,2.0
suchen,7,10.0,3.0,0.429
katze,31,33.0,2.0,0.065
hoffe,3,5.0,2.0,0.667
napf,1,1.0,0.0,0.0
milch,1,1.0,0.0,0.0
theestunde,2,6.0,4.0,2.0
vergessen,10,11.0,1.0,0.1
mies,2,2.0,0.0,0.0
wärest,4,6.0,2.0,0.5
unten,9,11.0,2.0,0.222
bange,2,6.0,4.0,2.0
giebt,3,8.0,5.0,1.667
mäuse,1,3.0,2.0,2.0
könntest,6,12.0,6.0,1.0
spatzen,6,8.0,2.0,0.333
fangen,3,7.0,4.0,1.333
geben,8,10.0,2.0,0.25
glaubst,2,5.0,3.0,1.5
katzen,13,15.0,2.0,0.154
fressen,5,8.0,3.0,0.6
wurde,24,28.0,4.0,0.167
redete,4,6.0,2.0,0.5
halb,20,25.0,5.0,0.25
traum,6,9.0,3.0,0.5
fort,58,63.0,5.0,0.086
gern,31,32.0,1.0,0.032
antworten,5,6.0,1.0,0.2
brauchte,3,7.0,4.0,1.333
darauf,32,32.0,0.0,0.0
stellte,7,10.0,3.0,0.429
einschlief,1,2.0,1.0,1.0
angefangen,6,10.0,4.0,0.667
träumen,2,3.0,1.0,0.5
gehe,3,9.0,6.0,2.0
hand,23,26.0,3.0,0.13
spazieren,2,3.0,1.0,0.5
ernsthaft,3,3.0,0.0,0.0
sage,16,24.0,8.0,0.5
wahrheit,4,7.0,3.0,0.75
hast,27,29.0,2.0,0.074
je,18,22.0,4.0,0.222
gefressen,1,4.0,3.0,3.0
