Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
chapter,12,19.0,7.0,0.583
rabbit,51,52.0,1.0,0.02
hole,5,5.0,0.0,0.0
alice,397,402.0,5.0,0.013
beginning,14,16.0,2.0,0.143
get,46,53.0,7.0,0.152
tired,7,9.0,2.0,0.286
sitting,10,10.0,0.0,0.0
sister,9,9.0,0.0,0.0
bank,3,5.0,2.0,0.667
nothing,34,35.0,1.0,0.029
twice,5,9.0,4.0,0.8
peeped,3,4.0,1.0,0.333
book,11,11.0,0.0,0.0
reading,3,6.0,3.0,1.0
pictures,4,4.0,0.0,0.0
conversations,2,4.0,2.0,1.0
use,18,21.0,3.0,0.167
thought,74,76.0,2.0,0.027
without,26,27.0,1.0,0.038
considering,3,3.0,0.0,0.0
mind,11,11.0,0.0,0.0
well,63,64.0,1.0,0.016
hot,7,7.0,0.0,0.0
day,29,29.0,0.0,0.0
made,30,31.0,1.0,0.033
feel,8,11.0,3.0,0.375
sleepy,5,6.0,1.0,0.2
stupid,6,7.0,1.0,0.167
whether,11,11.0,0.0,0.0
pleasure,2,2.0,0.0,0.0
making,8,10.0,2.0,0.25
daisy,1,4.0,3.0,3.0
chain,1,2.0,1.0,1.0
worth,4,6.0,2.0,0.5
trouble,6,7.0,1.0,0.167
getting,22,22.0,0.0,0.0
picking,2,2.0,0.0,0.0
daisies,1,3.0,2.0,2.0
suddenly,13,13.0,0.0,0.0
white,30,30.0,0.0,0.0
pink,1,3.0,2.0,2.0
eyes,29,29.0,0.0,0.0
ran,16,20.0,4.0,0.25
close,13,13.0,0.0,0.0
remarkable,2,6.0,4.0,2.0
think,53,55.0,2.0,0.038
much,51,55.0,4.0,0.078
way,56,56.0,0.0,0.0
hear,14,16.0,2.0,0.143
say,51,53.0,2.0,0.039
oh,45,45.0,0.0,0.0
dear,29,30.0,1.0,0.034
shall,25,25.0,0.0,0.0
late,6,9.0,3.0,0.5
afterwards,2,2.0,0.0,0.0
occurred,2,3.0,1.0,0.5
wondered,1,6.0,5.0,5.0
time,71,74.0,3.0,0.042
seemed,27,27.0,0.0,0.0
quite,55,57.0,2.0,0.036
natural,4,7.0,3.0,0.75
actually,1,2.0,1.0,1.0
took,24,24.0,0.0,0.0
watch,8,8.0,0.0,0.0
waistcoat,2,4.0,2.0,1.0
pocket,7,12.0,5.0,0.714
looked,45,46.0,1.0,0.022
hurried,11,13.0,2.0,0.182
started,2,2.0,0.0,0.0
feet,19,19.0,0.0,0.0
flashed,1,2.0,1.0,1.0
across,5,7.0,2.0,0.4
never,48,49.0,1.0,0.021
seen,15,18.0,3.0,0.2
either,10,11.0,1.0,0.1
take,22,22.0,0.0,0.0
burning,1,1.0,0.0,0.0
curiosity,5,5.0,0.0,0.0
field,1,8.0,7.0,7.0
fortunately,1,2.0,1.0,1.0
just,52,53.0,1.0,0.019
see,67,69.0,2.0,0.03
pop,1,1.0,0.0,0.0
large,33,37.0,4.0,0.121
hedge,2,2.0,0.0,0.0
another,22,22.0,0.0,0.0
moment,31,31.0,0.0,0.0
went,83,83.0,0.0,0.0
world,7,7.0,0.0,0.0
straight,2,5.0,3.0,1.5
like,85,86.0,1.0,0.012
tunnel,1,3.0,2.0,2.0
dipped,2,2.0,0.0,0.0
stopping,1,1.0,0.0,0.0
found,32,33.0,1.0,0.031
falling,2,2.0,0.0,0.0
deep,7,9.0,2.0,0.286
fell,6,8.0,2.0,0.333
slowly,8,8.0,0.0,0.0
plenty,2,2.0,0.0,0.0
look,29,29.0,0.0,0.0
wonder,18,19.0,1.0,0.056
going,27,28.0,1.0,0.037
happen,8,8.0,0.0,0.0
next,30,33.0,3.0,0.1
first,51,51.0,0.0,0.0
tried,19,20.0,1.0,0.053
make,27,29.0,2.0,0.074
coming,9,10.0,1.0,0.111
