Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
chapitre,12,15.0,3.0,0.25
premier,8,9.0,1.0,0.125
fond,8,10.0,2.0,0.25
terrier,4,5.0,1.0,0.25
alice,395,398.0,3.0,0.008
assise,6,6.0,0.0,0.0
auprès,8,9.0,1.0,0.125
sœur,10,15.0,5.0,0.5
gazon,3,5.0,2.0,0.667
commençait,7,8.0,1.0,0.143
ennuyer,1,3.0,2.0,2.0
rester,7,8.0,1.0,0.143
rien,54,58.0,4.0,0.074
jeté,1,5.0,4.0,4.0
yeux,41,41.0,0.0,0.0
livre,6,6.0,0.0,0.0
lisait,2,4.0,2.0,1.0
quoi,25,30.0,5.0,0.2
images,3,4.0,1.0,0.333
dialogues,2,4.0,2.0,1.0
belle,9,14.0,5.0,0.556
avance,2,5.0,3.0,1.5
pensait,10,15.0,5.0,0.5
causeries,1,1.0,0.0,0.0
mise,2,12.0,10.0,5.0
réfléchir,4,5.0,1.0,0.25
tant,14,19.0,5.0,0.357
bien,219,220.0,1.0,0.005
mal,14,15.0,1.0,0.071
chaleur,1,7.0,6.0,6.0
jour,15,18.0,3.0,0.2
endormait,1,2.0,1.0,1.0
rendait,1,4.0,3.0,3.0
lourde,1,3.0,2.0,2.0
demandant,3,5.0,2.0,0.667
plaisir,6,7.0,1.0,0.167
couronne,4,5.0,1.0,0.25
marguerites,1,2.0,1.0,1.0
valait,1,2.0,1.0,1.0
peine,20,20.0,0.0,0.0
lever,4,11.0,7.0,1.75
cueillir,1,2.0,1.0,1.0
fleurs,6,8.0,2.0,0.333
coup,19,23.0,4.0,0.211
lapin,51,55.0,4.0,0.078
blanc,23,23.0,0.0,0.0
roses,4,9.0,5.0,1.25
passa,7,10.0,3.0,0.429
près,33,38.0,5.0,0.152
étonnant,1,1.0,0.0,0.0
trouva,27,35.0,8.0,0.296
extraordinaire,4,6.0,2.0,0.5
entendre,14,14.0,0.0,0.0
parler,23,24.0,1.0,0.043
disait,13,13.0,0.0,0.0
ah,15,18.0,3.0,0.2
arriverai,2,4.0,2.0,1.0
tard,7,9.0,2.0,0.286
songeant,1,4.0,3.0,3.0
après,29,30.0,1.0,0.034
sembla,2,4.0,2.0,1.0
dû,3,4.0,1.0,0.333
étonner,2,2.0,0.0,0.0
moment,18,21.0,3.0,0.167
paru,2,6.0,4.0,2.0
naturel,3,4.0,1.0,0.333
cependant,14,16.0,2.0,0.143
vint,5,9.0,4.0,0.8
tirer,5,7.0,2.0,0.4
montre,6,6.0,0.0,0.0
gousset,2,5.0,3.0,1.5
regarda,15,19.0,4.0,0.267
puis,51,51.0,0.0,0.0
prit,19,20.0,1.0,0.053
courir,9,11.0,2.0,0.222
plus,98,101.0,3.0,0.031
sauta,2,4.0,2.0,1.0
pieds,26,27.0,1.0,0.038
frappée,2,3.0,1.0,0.5
idée,17,19.0,2.0,0.118
jamais,45,49.0,4.0,0.089
entraînée,1,6.0,5.0,5.0
curiosité,5,5.0,0.0,0.0
élança,1,3.0,2.0,2.0
traces,1,5.0,4.0,4.0
travers,8,8.0,0.0,0.0
champ,2,3.0,1.0,0.5
arriva,5,8.0,3.0,0.6
temps,50,53.0,3.0,0.06
voir,33,38.0,5.0,0.152
disparaître,4,5.0,1.0,0.25
large,5,5.0,0.0,0.0
trou,5,7.0,2.0,0.4
pied,11,13.0,2.0,0.182
haie,2,6.0,4.0,2.0
instant,19,19.0,0.0,0.0
poursuite,3,4.0,1.0,0.333
songer,2,4.0,2.0,1.0
sortirait,2,5.0,3.0,1.5
pendant,18,18.0,0.0,0.0
bout,19,22.0,3.0,0.158
chemin,11,13.0,2.0,0.182
allait,19,22.0,3.0,0.158
droit,8,8.0,0.0,0.0
tunnel,1,2.0,1.0,1.0
plongeait,1,6.0,5.0,5.0
perpendiculairement,1,11.0,10.0,10.0
façon,7,10.0,3.0,0.429
brusque,3,7.0,4.0,1.333
sentit,5,8.0,3.0,0.6
tomber,6,11.0,5.0,0.833
puits,9,12.0,3.0,0.333
grande,28,31.0,3.0,0.107
profondeur,2,4.0,2.0,1.0
pensé,1,1.0,0.0,0.0
retenir,3,8.0,5.0,1.667
choses,19,20.0,1.0,0.053
vraiment,14,15.0,1.0,0.071
profond,6,11.0,5.0,0.833
tombait,1,2.0,1.0,1.0
doucement,7,11.0,4.0,0.571
loisir,1,3.0,2.0,2.0
chute,4,8.0,4.0,1.0
regarder,15,17.0,2.0,0.133
autour,22,22.0,0.0,0.0
demander,10,17.0,7.0,0.7
étonnement,5,6.0,1.0,0.2
devenir,3,8.0,5.0,1.667
abord,27,30.0,3.0,0.111
savoir,26,28.0,2.0,0.077
faisait,13,13.0,0.0,0.0
sombre,2,3.0,1.0,0.5
ensuite,7,12.0,5.0,0.714
porta,2,3.0,1.0,0.5
parois,1,4.0,3.0,3.0
aperçut,14,16.0,2.0,0.143
garnies,2,4.0,2.0,1.0
armoires,2,7.0,5.0,2.5
étagères,1,8.0,7.0,7.0
çà,4,6.0,2.0,0.5
vit,10,11.0,1.0,0.1
pendues,2,4.0,2.0,1.0
clous,1,2.0,1.0,1.0
cartes,5,11.0,6.0,1.2
géographiques,1,3.0,2.0,2.0
passant,7,7.0,0.0,0.0
rayon,1,4.0,3.0,3.0
