Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
capitolo,12,14.0,2.0,0.167
conigliera,4,6.0,2.0,0.5
alice,400,402.0,2.0,0.005
cominciava,5,8.0,3.0,0.6
sentirsi,2,3.0,1.0,0.5
mortalmente,2,5.0,3.0,1.5
stanca,4,5.0,1.0,0.25
sedere,2,7.0,5.0,2.5
poggio,2,4.0,2.0,1.0
accanto,1,11.0,10.0,10.0
sorella,7,9.0,2.0,0.286
far,18,19.0,1.0,0.056
nulla,19,21.0,2.0,0.105
due,39,41.0,2.0,0.051
volte,11,13.0,2.0,0.182
gittato,1,2.0,1.0,1.0
sguardo,2,5.0,3.0,1.5
libro,6,11.0,5.0,0.833
leggeva,3,7.0,4.0,1.333
imagini,2,6.0,4.0,2.0
nè,9,12.0,3.0,0.333
dialoghi,2,3.0,1.0,0.5
serve,2,6.0,4.0,2.0
pensò,53,56.0,3.0,0.057
andava,11,16.0,5.0,0.455
fantasticando,1,3.0,2.0,2.0
cervello,4,13.0,9.0,2.25
meglio,21,30.0,9.0,0.429
poteva,14,14.0,0.0,0.0
perchè,91,94.0,3.0,0.033
stellone,1,7.0,6.0,6.0
avea,46,48.0,2.0,0.043
resa,2,6.0,4.0,2.0
sonnacchiosa,2,3.0,1.0,0.5
grullina,1,5.0,4.0,4.0
piacere,4,5.0,1.0,0.25
ghirlanda,1,6.0,5.0,5.0
margherite,1,4.0,3.0,3.0
valesse,1,3.0,2.0,2.0
noja,2,5.0,3.0,1.5
levarsi,2,5.0,3.0,1.5
cogliere,1,3.0,2.0,2.0
fiori,5,5.0,0.0,0.0
quand,2,3.0,1.0,0.5
coniglio,49,51.0,2.0,0.041
bianco,20,22.0,2.0,0.1
occhi,31,33.0,2.0,0.065
rubino,1,5.0,4.0,4.0
passò,5,10.0,5.0,1.0
vicino,16,17.0,1.0,0.062
davvero,30,32.0,2.0,0.067
troppo,18,19.0,1.0,0.056
meravigliarsi,1,6.0,5.0,5.0
ciò,80,83.0,3.0,0.037
cosa,69,70.0,1.0,0.014
stravagante,1,8.0,7.0,7.0
sentire,8,13.0,5.0,0.625
parlare,19,21.0,2.0,0.105
diceva,14,18.0,4.0,0.286
sè,50,50.0,0.0,0.0
oimè,9,13.0,4.0,0.444
oimèi,1,6.0,5.0,5.0
fatto,17,19.0,2.0,0.118
tardi,7,12.0,5.0,0.714
quando,73,76.0,3.0,0.041
rammentò,6,8.0,2.0,0.333
seguito,3,6.0,3.0,1.0
accorse,9,12.0,3.0,0.333
dovuto,3,9.0,6.0,2.0
meravigliarsene,1,3.0,2.0,2.0
sembrò,3,5.0,2.0,0.667
assai,17,19.0,2.0,0.118
naturale,9,9.0,0.0,0.0
trasse,1,4.0,3.0,3.0
oriuolo,8,11.0,3.0,0.375
taschino,3,13.0,10.0,3.333
panciotto,2,2.0,0.0,0.0
affisò,2,5.0,3.0,1.5
scappò,3,7.0,4.0,1.333
via,50,52.0,2.0,0.04
saltò,4,5.0,1.0,0.25
piedi,25,27.0,2.0,0.08
venuto,2,10.0,8.0,4.0
mente,4,7.0,3.0,0.75
ch,51,54.0,3.0,0.059
ella,53,54.0,1.0,0.019
mai,62,64.0,2.0,0.032
veduto,9,13.0,4.0,0.444
rispettivo,1,3.0,2.0,2.0
starvici,1,2.0,1.0,1.0
divorata,2,9.0,7.0,3.5
curiosità,7,9.0,2.0,0.286
traversò,2,4.0,2.0,1.0
campo,3,7.0,4.0,1.333
correndogli,2,4.0,2.0,1.0
appresso,3,6.0,3.0,1.0
giunse,7,10.0,3.0,0.429
proprio,24,24.0,0.0,0.0
tempo,36,42.0,6.0,0.167
vederlo,1,7.0,6.0,6.0
slanciarsi,1,5.0,4.0,4.0
spaziosa,3,5.0,2.0,0.667
siepe,2,9.0,7.0,3.5
istante,20,21.0,1.0,0.05
scivolò,1,3.0,2.0,2.0
punto,21,23.0,2.0,0.095
riflettere,4,6.0,2.0,0.5
riuscirne,2,6.0,4.0,2.0
fuori,21,27.0,6.0,0.286
buca,3,3.0,0.0,0.0
sfilava,2,6.0,4.0,2.0
diritto,2,3.0,1.0,0.5
galleria,1,3.0,2.0,2.0
tunnel,1,3.0,2.0,2.0
poi,57,59.0,2.0,0.035
inabissava,1,1.0,0.0,0.0
tanto,50,54.0,4.0,0.08
rapidamente,3,5.0,2.0,0.667
solo,3,6.0,3.0,1.0
considerare,1,2.0,1.0,1.0
potuto,8,9.0,1.0,0.125
fermarsi,2,8.0,6.0,3.0
poichè,13,13.0,0.0,0.0
sentiva,6,10.0,4.0,0.667
cader,1,3.0,2.0,2.0
rotoloni,1,12.0,11.0,11.0
qualche,50,56.0,6.0,0.12
precipizio,2,8.0,6.0,3.0
rassomigliava,4,9.0,5.0,1.25
pozzo,9,16.0,7.0,0.778
profondissimo,1,3.0,2.0,2.0
arci,1,4.0,3.0,3.0
profondo,3,3.0,0.0,0.0
ruzzolava,1,7.0,6.0,6.0
adagino,2,4.0,2.0,1.0
mentre,45,49.0,4.0,0.089
cadeva,1,11.0,10.0,10.0
guardare,8,11.0,3.0,0.375
intorno,21,25.0,4.0,0.19
stupiva,1,7.0,6.0,6.0
pensando,7,10.0,3.0,0.429
avverrebbe,3,6.0,3.0,1.0
prima,39,41.0,2.0,0.051
aguzzò,1,6.0,5.0,5.0
vista,6,12.0,6.0,1.0
cercò,10,11.0,1.0,0.1
vedere,22,22.0,0.0,0.0
fondo,7,12.0,5.0,0.714
scoprire,2,3.0,1.0,0.5
accaderebbe,1,6.0,5.0,5.0
bujo,2,4.0,2.0,1.0
affatto,11,14.0,3.0,0.273
vedea,3,6.0,3.0,1.0
indi,3,6.0,3.0,1.0
guardò,19,20.0,1.0,0.053
pareti,1,5.0,4.0,4.0
osservò,27,29.0,2.0,0.074
ricoperte,1,13.0,12.0,12.0
credenze,1,7.0,6.0,6.0
scaffali,1,7.0,6.0,6.0
libri,3,5.0,2.0,0.667
quà,13,17.0,4.0,0.308
là,18,24.0,6.0,0.333
vide,18,18.0,0.0,0.0
mappe,1,3.0,2.0,2.0
quadri,1,5.0,4.0,4.0
pendeano,1,5.0,4.0,4.0
chiodi,1,6.0,5.0,5.0
andando,3,8.0,5.0,1.667
prese,9,11.0,2.0,0.222
volo,1,7.0,6.0,6.0
vasettino,2,5.0,3.0,1.5
cartello,4,7.0,3.0,0.75
lesse,3,7.0,4.0,1.333
conserva,1,3.0,2.0,2.0
arance,1,1.0,0.0,0.0
vuoto,1,3.0,2.0,2.0
restò,9,10.0,1.0,0.111
delusa,1,2.0,1.0,1.0
volle,7,10.0,3.0,0.429
lasciar,1,5.0,4.0,4.0
cadere,4,5.0,1.0,0.25
ammazzare,1,3.0,2.0,2.0
sempre,24,24.0,0.0,0.0
depose,4,5.0,1.0,0.25
altra,20,21.0,1.0,0.05
credenza,1,3.0,2.0,2.0
bene,43,48.0,5.0,0.116
dopo,28,30.0,2.0,0.071
caduta,6,7.0,1.0,0.167
tale,11,12.0,1.0,0.091
parrà,1,5.0,4.0,4.0
niente,16,19.0,3.0,0.188
ruzzolare,1,3.0,2.0,2.0
scale,1,5.0,4.0,4.0
casa,21,28.0,7.0,0.333
crederanno,2,6.0,4.0,2.0
coraggiosa,1,2.0,1.0,1.0
ora,47,51.0,4.0,0.085
innanzi,12,18.0,6.0,0.5
ancorchè,2,3.0,1.0,0.5
cadessi,1,4.0,3.0,3.0
