Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
chapitre,12,21.0,9.0,75.0
premier,8,18.0,10.0,125.0
fond,8,11.0,3.0,37.5
terrier,4,19.0,15.0,375.0
alice,395,401.0,6.0,1.52
assise,6,18.0,12.0,200.0
auprès,8,15.0,7.0,87.5
sœur,10,18.0,8.0,80.0
gazon,3,11.0,8.0,266.67
commençait,7,14.0,7.0,100.0
ennuyer,1,13.0,12.0,1200.0
rester,7,12.0,5.0,71.43
rien,54,83.0,29.0,53.7
jeté,1,9.0,8.0,800.0
yeux,41,55.0,14.0,34.15
livre,6,18.0,12.0,200.0
lisait,2,15.0,13.0,650.0
quoi,25,42.0,17.0,68.0
images,3,22.0,19.0,633.33
dialogues,2,10.0,8.0,400.0
belle,9,22.0,13.0,144.44
avance,2,6.0,4.0,200.0
pensait,10,20.0,10.0,100.0
causeries,1,11.0,10.0,1000.0
mise,2,12.0,10.0,500.0
réfléchir,4,13.0,9.0,225.0
tant,14,17.0,3.0,21.43
bien,219,226.0,7.0,3.2
mal,14,30.0,16.0,114.29
chaleur,1,8.0,7.0,700.0
jour,15,22.0,7.0,46.67
endormait,1,12.0,11.0,1100.0
rendait,1,8.0,7.0,700.0
lourde,1,14.0,13.0,1300.0
demandant,3,13.0,10.0,333.33
plaisir,6,8.0,2.0,33.33
couronne,4,11.0,7.0,175.0
marguerites,1,11.0,10.0,1000.0
valait,1,6.0,5.0,500.0
peine,20,24.0,4.0,20.0
lever,4,13.0,9.0,225.0
cueillir,1,2.0,1.0,100.0
fleurs,6,20.0,14.0,233.33
coup,19,33.0,14.0,73.68
lapin,51,65.0,14.0,27.45
blanc,23,44.0,21.0,91.3
roses,4,10.0,6.0,150.0
passa,7,17.0,10.0,142.86
près,33,56.0,23.0,69.7
étonnant,1,4.0,3.0,300.0
trouva,27,34.0,7.0,25.93
extraordinaire,4,12.0,8.0,200.0
entendre,14,24.0,10.0,71.43
parler,23,35.0,12.0,52.17
disait,13,29.0,16.0,123.08
ah,15,37.0,22.0,146.67
arriverai,2,9.0,7.0,350.0
tard,7,9.0,2.0,28.57
songeant,1,8.0,7.0,700.0
après,29,34.0,5.0,17.24
sembla,2,9.0,7.0,350.0
dû,3,11.0,8.0,266.67
étonner,2,10.0,8.0,400.0
moment,18,28.0,10.0,55.56
paru,2,19.0,17.0,850.0
naturel,3,20.0,17.0,566.67
cependant,14,26.0,12.0,85.71
vint,5,9.0,4.0,80.0
tirer,5,16.0,11.0,220.0
montre,6,17.0,11.0,183.33
gousset,2,13.0,11.0,550.0
regarda,15,29.0,14.0,93.33
puis,51,71.0,20.0,39.22
prit,19,25.0,6.0,31.58
courir,9,20.0,11.0,122.22
plus,98,103.0,5.0,5.1
sauta,2,8.0,6.0,300.0
pieds,26,38.0,12.0,46.15
frappée,2,16.0,14.0,700.0
idée,17,24.0,7.0,41.18
jamais,45,52.0,7.0,15.56
entraînée,1,10.0,9.0,900.0
curiosité,5,11.0,6.0,120.0
élança,1,8.0,7.0,700.0
traces,1,13.0,12.0,1200.0
travers,8,13.0,5.0,62.5
champ,2,5.0,3.0,150.0
arriva,5,14.0,9.0,180.0
temps,50,60.0,10.0,20.0
voir,33,49.0,16.0,48.48
disparaître,4,9.0,5.0,125.0
large,5,20.0,15.0,300.0
trou,5,9.0,4.0,80.0
pied,11,31.0,20.0,181.82
haie,2,19.0,17.0,850.0
instant,19,30.0,11.0,57.89
poursuite,3,8.0,5.0,166.67
songer,2,12.0,10.0,500.0
sortirait,2,23.0,21.0,1050.0
pendant,18,31.0,13.0,72.22
bout,19,33.0,14.0,73.68
chemin,11,23.0,12.0,109.09
allait,19,31.0,12.0,63.16
droit,8,20.0,12.0,150.0
tunnel,1,6.0,5.0,500.0
plongeait,1,8.0,7.0,700.0
perpendiculairement,1,14.0,13.0,1300.0
façon,7,14.0,7.0,100.0
brusque,3,10.0,7.0,233.33
sentit,5,12.0,7.0,140.0
tomber,6,21.0,15.0,250.0
puits,9,20.0,11.0,122.22
grande,28,40.0,12.0,42.86
profondeur,2,7.0,5.0,250.0
pensé,1,4.0,3.0,300.0
retenir,3,10.0,7.0,233.33
choses,19,36.0,17.0,89.47
vraiment,14,24.0,10.0,71.43
profond,6,18.0,12.0,200.0
tombait,1,12.0,11.0,1100.0
doucement,7,20.0,13.0,185.71
loisir,1,8.0,7.0,700.0
chute,4,10.0,6.0,150.0
regarder,15,26.0,11.0,73.33
autour,22,38.0,16.0,72.73
demander,10,25.0,15.0,150.0
étonnement,5,11.0,6.0,120.0
devenir,3,12.0,9.0,300.0
abord,27,30.0,3.0,11.11
savoir,26,34.0,8.0,30.77
faisait,13,32.0,19.0,146.15
sombre,2,8.0,6.0,300.0
ensuite,7,20.0,13.0,185.71
porta,2,9.0,7.0,350.0
parois,1,11.0,10.0,1000.0
aperçut,14,20.0,6.0,42.86
garnies,2,14.0,12.0,600.0
armoires,2,9.0,7.0,350.0
étagères,1,10.0,9.0,900.0
çà,4,12.0,8.0,200.0
vit,10,17.0,7.0,70.0
pendues,2,9.0,7.0,350.0
clous,1,14.0,13.0,1300.0
cartes,5,25.0,20.0,400.0
géographiques,1,14.0,13.0,1300.0
passant,7,16.0,9.0,128.57
rayon,1,12.0,11.0,1100.0
pot,3,17.0,14.0,466.67
confiture,1,12.0,11.0,1100.0
portant,4,12.0,8.0,200.0
étiquette,2,10.0,8.0,400.0
marmelade,1,10.0,9.0,900.0
oranges,1,9.0,8.0,800.0
grand,31,44.0,13.0,41.94
regret,1,8.0,7.0,700.0
vide,1,11.0,10.0,1000.0
osait,2,8.0,6.0,300.0
laisser,3,9.0,6.0,200.0
crainte,1,16.0,15.0,1500.0
tuer,1,15.0,14.0,1400.0
quelqu,6,15.0,9.0,150.0
arrangea,1,13.0,12.0,1200.0
manière,12,17.0,5.0,41.67
déposer,1,13.0,12.0,1200.0
certes,5,15.0,10.0,200.0
dit,416,432.0,16.0,3.85
pareille,4,5.0,1.0,25.0
moquerai,1,12.0,11.0,1100.0
dégringoler,1,10.0,9.0,900.0
escalier,3,10.0,7.0,233.33
trouver,15,28.0,13.0,86.67
brave,1,13.0,12.0,1200.0
chez,8,21.0,13.0,162.5
tomberais,1,3.0,2.0,200.0
toits,1,4.0,3.0,300.0
ferais,1,5.0,4.0,400.0
plainte,1,16.0,15.0,1500.0
probable,3,8.0,5.0,166.67
tombe,6,16.0,10.0,166.67
finira,1,2.0,1.0,100.0
curieuse,5,29.0,24.0,480.0
combien,7,23.0,16.0,228.57
milles,3,14.0,11.0,366.67
déjà,9,26.0,17.0,188.89
faits,2,21.0,19.0,950.0
centre,1,8.0,7.0,700.0
terre,16,28.0,12.0,75.0
voyons,6,18.0,12.0,200.0
quatre,10,18.0,8.0,80.0
mille,6,17.0,11.0,183.33
semble,7,16.0,9.0,128.57
voyez,7,20.0,13.0,185.71
appris,3,4.0,1.0,33.33
leçons,11,20.0,9.0,81.82
bonne,16,22.0,6.0,37.5
occasion,6,14.0,8.0,133.33
parade,1,21.0,20.0,2000.0
point,10,21.0,11.0,110.0
auditeur,1,10.0,9.0,900.0
exercice,1,5.0,4.0,400.0
répéter,8,18.0,10.0,125.0
leçon,2,11.0,9.0,450.0
oui,15,31.0,16.0,106.67
degré,1,11.0,10.0,1000.0
latitude,2,15.0,13.0,650.0
longitude,2,9.0,7.0,350.0
trouve,3,16.0,13.0,433.33
moindre,10,14.0,4.0,40.0
voulait,5,21.0,16.0,320.0
dire,60,68.0,8.0,13.33
grands,8,13.0,5.0,62.5
mots,23,38.0,15.0,65.22
paraissaient,1,12.0,11.0,1100.0
beaux,1,14.0,13.0,1300.0
sonores,1,12.0,11.0,1100.0
bientôt,27,33.0,6.0,22.22
reprit,9,18.0,9.0,100.0
allais,5,25.0,20.0,400.0
traverser,2,18.0,16.0,800.0
complétement,5,21.0,16.0,320.0
drôle,14,31.0,17.0,121.43
milieu,10,32.0,22.0,220.0
gens,15,20.0,5.0,33.33
marchent,1,8.0,7.0,700.0
tête,71,80.0,9.0,12.68
bas,18,29.0,11.0,61.11
antipathies,1,8.0,7.0,700.0
crois,20,41.0,21.0,105.0
fâchée,3,13.0,10.0,333.33
effet,15,21.0,6.0,40.0
eh,20,24.0,4.0,20.0
pays,3,10.0,7.0,233.33
pardon,7,24.0,17.0,242.86
madame,3,6.0,3.0,100.0
nouvelle,3,24.0,21.0,700.0
zemble,1,8.0,7.0,700.0
australie,1,7.0,6.0,600.0
essaya,6,12.0,6.0,100.0
révérence,3,13.0,10.0,333.33
air,48,68.0,20.0,41.67
dites,11,15.0,4.0,36.36
prendriez,2,9.0,7.0,350.0
petite,50,72.0,22.0,44.0
ignorante,1,12.0,11.0,1100.0
pensera,1,12.0,11.0,1100.0
dame,1,15.0,14.0,1400.0
ferai,5,12.0,7.0,140.0
question,16,29.0,13.0,81.25
non,39,46.0,7.0,17.95
