Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
capitolo,12,19.0,7.0,58.33
conigliera,4,15.0,11.0,275.0
alice,400,415.0,15.0,3.75
cominciava,5,19.0,14.0,280.0
sentirsi,2,17.0,15.0,750.0
mortalmente,2,10.0,8.0,400.0
stanca,4,15.0,11.0,275.0
sedere,2,15.0,13.0,650.0
poggio,2,15.0,13.0,650.0
accanto,1,9.0,8.0,800.0
sorella,7,17.0,10.0,142.86
far,18,26.0,8.0,44.44
nulla,19,35.0,16.0,84.21
due,39,50.0,11.0,28.21
volte,11,24.0,13.0,118.18
gittato,1,19.0,18.0,1800.0
sguardo,2,20.0,18.0,900.0
libro,6,16.0,10.0,166.67
leggeva,3,12.0,9.0,300.0
imagini,2,10.0,8.0,400.0
nè,9,23.0,14.0,155.56
dialoghi,2,10.0,8.0,400.0
serve,2,13.0,11.0,550.0
pensò,53,63.0,10.0,18.87
andava,11,25.0,14.0,127.27
fantasticando,1,20.0,19.0,1900.0
cervello,4,11.0,7.0,175.0
meglio,21,28.0,7.0,33.33
poteva,14,31.0,17.0,121.43
perchè,91,102.0,11.0,12.09
stellone,1,6.0,5.0,500.0
avea,46,60.0,14.0,30.43
resa,2,19.0,17.0,850.0
sonnacchiosa,2,12.0,10.0,500.0
grullina,1,20.0,19.0,1900.0
piacere,4,19.0,15.0,375.0
ghirlanda,1,19.0,18.0,1800.0
margherite,1,17.0,16.0,1600.0
valesse,1,24.0,23.0,2300.0
noja,2,12.0,10.0,500.0
levarsi,2,9.0,7.0,350.0
cogliere,1,11.0,10.0,1000.0
fiori,5,22.0,17.0,340.0
quand,2,17.0,15.0,750.0
coniglio,49,61.0,12.0,24.49
bianco,20,27.0,7.0,35.0
occhi,31,38.0,7.0,22.58
rubino,1,15.0,14.0,1400.0
passò,5,10.0,5.0,100.0
vicino,16,23.0,7.0,43.75
davvero,30,41.0,11.0,36.67
troppo,18,33.0,15.0,83.33
meravigliarsi,1,17.0,16.0,1600.0
ciò,80,89.0,9.0,11.25
cosa,69,78.0,9.0,13.04
stravagante,1,10.0,9.0,900.0
sentire,8,20.0,12.0,150.0
parlare,19,36.0,17.0,89.47
diceva,14,28.0,14.0,100.0
sè,50,66.0,16.0,32.0
oimè,9,28.0,19.0,211.11
oimèi,1,11.0,10.0,1000.0
fatto,17,31.0,14.0,82.35
tardi,7,17.0,10.0,142.86
quando,73,75.0,2.0,2.74
rammentò,6,13.0,7.0,116.67
seguito,3,23.0,20.0,666.67
accorse,9,18.0,9.0,100.0
dovuto,3,13.0,10.0,333.33
meravigliarsene,1,9.0,8.0,800.0
sembrò,3,23.0,20.0,666.67
assai,17,36.0,19.0,111.76
naturale,9,13.0,4.0,44.44
trasse,1,12.0,11.0,1100.0
oriuolo,8,16.0,8.0,100.0
taschino,3,8.0,5.0,166.67
panciotto,2,19.0,17.0,850.0
affisò,2,17.0,15.0,750.0
scappò,3,18.0,15.0,500.0
via,50,60.0,10.0,20.0
saltò,4,17.0,13.0,325.0
piedi,25,39.0,14.0,56.0
venuto,2,23.0,21.0,1050.0
mente,4,10.0,6.0,150.0
ch,51,57.0,6.0,11.76
ella,53,64.0,11.0,20.75
mai,62,88.0,26.0,41.94
veduto,9,33.0,24.0,266.67
rispettivo,1,8.0,7.0,700.0
starvici,1,19.0,18.0,1800.0
divorata,2,11.0,9.0,450.0
curiosità,7,26.0,19.0,271.43
traversò,2,8.0,6.0,300.0
campo,3,16.0,13.0,433.33
correndogli,2,9.0,7.0,350.0
appresso,3,19.0,16.0,533.33
giunse,7,18.0,11.0,157.14
proprio,24,34.0,10.0,41.67
tempo,36,57.0,21.0,58.33
vederlo,1,13.0,12.0,1200.0
slanciarsi,1,13.0,12.0,1200.0
spaziosa,3,13.0,10.0,333.33
siepe,2,9.0,7.0,350.0
istante,20,35.0,15.0,75.0
scivolò,1,16.0,15.0,1500.0
punto,21,33.0,12.0,57.14
riflettere,4,13.0,9.0,225.0
riuscirne,2,16.0,14.0,700.0
fuori,21,34.0,13.0,61.9
buca,3,22.0,19.0,633.33
sfilava,2,20.0,18.0,900.0
diritto,2,11.0,9.0,450.0
galleria,1,13.0,12.0,1200.0
tunnel,1,18.0,17.0,1700.0
poi,57,67.0,10.0,17.54
inabissava,1,7.0,6.0,600.0
tanto,50,81.0,31.0,62.0
rapidamente,3,14.0,11.0,366.67
solo,3,27.0,24.0,800.0
considerare,1,14.0,13.0,1300.0
potuto,8,29.0,21.0,262.5
fermarsi,2,29.0,27.0,1350.0
poichè,13,23.0,10.0,76.92
sentiva,6,9.0,3.0,50.0
cader,1,11.0,10.0,1000.0
