Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
chapter,12,19.0,7.0,58.33
rabbit,51,51.0,0.0,0.0
hole,5,6.0,1.0,20.0
alice,397,398.0,1.0,0.25
beginning,14,14.0,0.0,0.0
get,46,47.0,1.0,2.17
tired,7,7.0,0.0,0.0
sitting,10,13.0,3.0,30.0
sister,9,12.0,3.0,33.33
bank,3,6.0,3.0,100.0
nothing,34,36.0,2.0,5.88
twice,5,6.0,1.0,20.0
peeped,3,5.0,2.0,66.67
book,11,15.0,4.0,36.36
reading,3,3.0,0.0,0.0
pictures,4,4.0,0.0,0.0
conversations,2,5.0,3.0,150.0
use,18,19.0,1.0,5.56
thought,74,74.0,0.0,0.0
without,26,32.0,6.0,23.08
considering,3,3.0,0.0,0.0
mind,11,13.0,2.0,18.18
well,63,64.0,1.0,1.59
hot,7,9.0,2.0,28.57
day,29,29.0,0.0,0.0
made,30,37.0,7.0,23.33
feel,8,9.0,1.0,12.5
sleepy,5,10.0,5.0,100.0
stupid,6,7.0,1.0,16.67
whether,11,12.0,1.0,9.09
pleasure,2,3.0,1.0,50.0
making,8,8.0,0.0,0.0
daisy,1,9.0,8.0,800.0
chain,1,2.0,1.0,100.0
worth,4,6.0,2.0,50.0
trouble,6,7.0,1.0,16.67
getting,22,23.0,1.0,4.55
picking,2,2.0,0.0,0.0
daisies,1,4.0,3.0,300.0
suddenly,13,13.0,0.0,0.0
white,30,30.0,0.0,0.0
pink,1,4.0,3.0,300.0
eyes,29,30.0,1.0,3.45
ran,16,22.0,6.0,37.5
close,13,19.0,6.0,46.15
remarkable,2,3.0,1.0,50.0
think,53,53.0,0.0,0.0
much,51,52.0,1.0,1.96
way,56,62.0,6.0,10.71
hear,14,15.0,1.0,7.14
say,51,52.0,1.0,1.96
oh,45,51.0,6.0,13.33
dear,29,34.0,5.0,17.24
shall,25,31.0,6.0,24.0
late,6,12.0,6.0,100.0
afterwards,2,5.0,3.0,150.0
occurred,2,5.0,3.0,150.0
wondered,1,4.0,3.0,300.0
time,71,71.0,0.0,0.0
seemed,27,29.0,2.0,7.41
quite,55,59.0,4.0,7.27
natural,4,14.0,10.0,250.0
actually,1,3.0,2.0,200.0
took,24,26.0,2.0,8.33
watch,8,13.0,5.0,62.5
waistcoat,2,8.0,6.0,300.0
