Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
capitolo,12,20.0,8.0,66.67
conigliera,4,11.0,7.0,175.0
alice,400,405.0,5.0,1.25
cominciava,5,10.0,5.0,100.0
sentirsi,2,7.0,5.0,250.0
mortalmente,2,10.0,8.0,400.0
stanca,4,9.0,5.0,125.0
sedere,2,3.0,1.0,50.0
poggio,2,8.0,6.0,300.0
accanto,1,10.0,9.0,900.0
sorella,7,13.0,6.0,85.71
far,18,26.0,8.0,44.44
nulla,19,24.0,5.0,26.32
due,39,43.0,4.0,10.26
volte,11,16.0,5.0,45.45
gittato,1,10.0,9.0,900.0
sguardo,2,8.0,6.0,300.0
libro,6,12.0,6.0,100.0
leggeva,3,8.0,5.0,166.67
imagini,2,6.0,4.0,200.0
nè,9,16.0,7.0,77.78
dialoghi,2,2.0,0.0,0.0
serve,2,12.0,10.0,500.0
pensò,53,61.0,8.0,15.09
andava,11,22.0,11.0,100.0
fantasticando,1,11.0,10.0,1000.0
cervello,4,9.0,5.0,125.0
meglio,21,25.0,4.0,19.05
poteva,14,20.0,6.0,42.86
perchè,91,96.0,5.0,5.49
stellone,1,6.0,5.0,500.0
avea,46,52.0,6.0,13.04
resa,2,9.0,7.0,350.0
sonnacchiosa,2,7.0,5.0,250.0
grullina,1,5.0,4.0,400.0
piacere,4,12.0,8.0,200.0
ghirlanda,1,6.0,5.0,500.0
margherite,1,7.0,6.0,600.0
valesse,1,5.0,4.0,400.0
noja,2,6.0,4.0,200.0
levarsi,2,6.0,4.0,200.0
cogliere,1,7.0,6.0,600.0
fiori,5,15.0,10.0,200.0
quand,2,7.0,5.0,250.0
coniglio,49,56.0,7.0,14.29
bianco,20,27.0,7.0,35.0
occhi,31,36.0,5.0,16.13
rubino,1,4.0,3.0,300.0
passò,5,10.0,5.0,100.0
vicino,16,20.0,4.0,25.0
davvero,30,34.0,4.0,13.33
troppo,18,26.0,8.0,44.44
meravigliarsi,1,11.0,10.0,1000.0
ciò,80,85.0,5.0,6.25
cosa,69,77.0,8.0,11.59
stravagante,1,7.0,6.0,600.0
sentire,8,21.0,13.0,162.5
parlare,19,23.0,4.0,21.05
diceva,14,19.0,5.0,35.71
sè,50,53.0,3.0,6.0
oimè,9,17.0,8.0,88.89
oimèi,1,5.0,4.0,400.0
fatto,17,22.0,5.0,29.41
tardi,7,11.0,4.0,57.14
quando,73,78.0,5.0,6.85
rammentò,6,7.0,1.0,16.67
seguito,3,4.0,1.0,33.33
accorse,9,11.0,2.0,22.22
dovuto,3,8.0,5.0,166.67
meravigliarsene,1,4.0,3.0,300.0
sembrò,3,10.0,7.0,233.33
assai,17,22.0,5.0,29.41
naturale,9,19.0,10.0,111.11
trasse,1,5.0,4.0,400.0
oriuolo,8,12.0,4.0,50.0
taschino,3,12.0,9.0,300.0
panciotto,2,5.0,3.0,150.0
affisò,2,8.0,6.0,300.0
scappò,3,6.0,3.0,100.0
via,50,53.0,3.0,6.0
saltò,4,12.0,8.0,200.0
piedi,25,28.0,3.0,12.0
venuto,2,11.0,9.0,450.0
mente,4,9.0,5.0,125.0
ch,51,63.0,12.0,23.53
ella,53,58.0,5.0,9.43
mai,62,67.0,5.0,8.06
veduto,9,13.0,4.0,44.44
rispettivo,1,5.0,4.0,400.0
starvici,1,4.0,3.0,300.0
divorata,2,6.0,4.0,200.0
curiosità,7,14.0,7.0,100.0
traversò,2,5.0,3.0,150.0
campo,3,5.0,2.0,66.67
correndogli,2,6.0,4.0,200.0
appresso,3,6.0,3.0,100.0
giunse,7,13.0,6.0,85.71
proprio,24,28.0,4.0,16.67
tempo,36,39.0,3.0,8.33
vederlo,1,4.0,3.0,300.0
slanciarsi,1,6.0,5.0,500.0
spaziosa,3,9.0,6.0,200.0
siepe,2,8.0,6.0,300.0
istante,20,24.0,4.0,20.0
scivolò,1,5.0,4.0,400.0
punto,21,29.0,8.0,38.1
riflettere,4,14.0,10.0,250.0
riuscirne,2,10.0,8.0,400.0
fuori,21,30.0,9.0,42.86
buca,3,7.0,4.0,133.33
sfilava,2,3.0,1.0,50.0
diritto,2,7.0,5.0,250.0
galleria,1,6.0,5.0,500.0
tunnel,1,3.0,2.0,200.0
poi,57,72.0,15.0,26.32
inabissava,1,18.0,17.0,1700.0
tanto,50,57.0,7.0,14.0
rapidamente,3,10.0,7.0,233.33
solo,3,5.0,2.0,66.67
considerare,1,9.0,8.0,800.0
potuto,8,15.0,7.0,87.5
fermarsi,2,9.0,7.0,350.0
poichè,13,17.0,4.0,30.77
sentiva,6,11.0,5.0,83.33
cader,1,6.0,5.0,500.0
rotoloni,1,7.0,6.0,600.0
qualche,50,58.0,8.0,16.0
precipizio,2,4.0,2.0,100.0
rassomigliava,4,9.0,5.0,125.0
pozzo,9,15.0,6.0,66.67
profondissimo,1,9.0,8.0,800.0
arci,1,4.0,3.0,300.0
profondo,3,9.0,6.0,200.0
ruzzolava,1,5.0,4.0,400.0
adagino,2,6.0,4.0,200.0
mentre,45,53.0,8.0,17.78
cadeva,1,5.0,4.0,400.0
guardare,8,9.0,1.0,12.5
intorno,21,27.0,6.0,28.57
stupiva,1,7.0,6.0,600.0
pensando,7,13.0,6.0,85.71
avverrebbe,3,14.0,11.0,366.67
prima,39,43.0,4.0,10.26
aguzzò,1,7.0,6.0,600.0
vista,6,9.0,3.0,50.0
cercò,10,13.0,3.0,30.0
vedere,22,28.0,6.0,27.27
fondo,7,16.0,9.0,128.57
scoprire,2,10.0,8.0,400.0
accaderebbe,1,5.0,4.0,400.0
bujo,2,7.0,5.0,250.0
affatto,11,16.0,5.0,45.45
vedea,3,9.0,6.0,200.0
indi,3,5.0,2.0,66.67
guardò,19,24.0,5.0,26.32
pareti,1,12.0,11.0,1100.0
osservò,27,32.0,5.0,18.52
ricoperte,1,8.0,7.0,700.0
credenze,1,7.0,6.0,600.0
scaffali,1,5.0,4.0,400.0
libri,3,12.0,9.0,300.0
quà,13,20.0,7.0,53.85
là,18,19.0,1.0,5.56
vide,18,22.0,4.0,22.22
mappe,1,4.0,3.0,300.0
quadri,1,3.0,2.0,200.0
pendeano,1,8.0,7.0,700.0
chiodi,1,12.0,11.0,1100.0
andando,3,7.0,4.0,133.33
prese,9,14.0,5.0,55.56
volo,1,7.0,6.0,600.0
vasettino,2,4.0,2.0,100.0
cartello,4,11.0,7.0,175.0
lesse,3,9.0,6.0,200.0
conserva,1,6.0,5.0,500.0
arance,1,7.0,6.0,600.0
vuoto,1,4.0,3.0,300.0
restò,9,21.0,12.0,133.33
delusa,1,6.0,5.0,500.0
volle,7,19.0,12.0,171.43
lasciar,1,7.0,6.0,600.0
cadere,4,12.0,8.0,200.0
ammazzare,1,7.0,6.0,600.0
sempre,24,25.0,1.0,4.17
depose,4,10.0,6.0,150.0
altra,20,24.0,4.0,20.0
credenza,1,8.0,7.0,700.0
bene,43,49.0,6.0,13.95
dopo,28,31.0,3.0,10.71
caduta,6,9.0,3.0,50.0
tale,11,14.0,3.0,27.27
parrà,1,9.0,8.0,800.0
niente,16,24.0,8.0,50.0
ruzzolare,1,10.0,9.0,900.0
scale,1,5.0,4.0,400.0
casa,21,27.0,6.0,28.57
crederanno,2,12.0,10.0,500.0
coraggiosa,1,4.0,3.0,300.0
ora,47,51.0,4.0,8.51
innanzi,12,17.0,5.0,41.67
ancorchè,2,6.0,4.0,200.0
cadessi,1,7.0,6.0,600.0
tetto,4,12.0,8.0,200.0
caso,6,9.0,3.0,50.0
probabilmente,3,6.0,3.0,100.0
dicea,1,4.0,3.0,300.0
verità,2,9.0,7.0,350.0
finirà,1,4.0,3.0,300.0
sa,14,21.0,7.0,50.0
miglia,3,10.0,7.0,233.33
percorse,1,8.0,7.0,700.0
quest,12,17.0,5.0,41.67
sclamò,27,33.0,6.0,22.22
stò,5,10.0,5.0,100.0
toccare,1,7.0,6.0,600.0
centro,1,9.0,8.0,800.0
terra,16,18.0,2.0,12.5
vediamo,6,12.0,6.0,100.0
suppongo,3,7.0,4.0,133.33
quattrocento,1,10.0,9.0,900.0
profondità,1,5.0,4.0,400.0
vedete,6,10.0,4.0,66.67
imparate,1,5.0,4.0,400.0
molte,4,15.0,11.0,275.0
tali,2,10.0,8.0,400.0
cose,22,25.0,3.0,13.64
lezioni,9,14.0,5.0,55.56
migliore,2,7.0,5.0,250.0
occasione,3,10.0,7.0,233.33
sfoggio,1,9.0,8.0,800.0
erudizione,2,7.0,5.0,250.0
niuno,13,19.0,6.0,46.15
ascoltasse,2,10.0,8.0,400.0
meno,17,23.0,6.0,35.29
ripassarle,1,8.0,7.0,700.0
sì,17,20.0,3.0,17.65
vera,6,12.0,6.0,100.0
distanza,5,9.0,4.0,80.0
press,3,11.0,8.0,266.67
vorrei,21,28.0,7.0,33.33
sapere,6,10.0,4.0,66.67
grado,1,5.0,4.0,400.0
latitudine,2,9.0,7.0,350.0
longitudine,2,3.0,1.0,50.0
giunta,5,12.0,7.0,140.0
sapea,15,22.0,7.0,46.67
mica,5,9.0,4.0,80.0
belle,4,10.0,6.0,150.0
parolone,2,11.0,9.0,450.0
dire,27,30.0,3.0,11.11
disse,279,285.0,6.0,2.15
rincominciò,8,11.0,3.0,37.5
dovessi,1,3.0,2.0,200.0
traversare,3,9.0,6.0,200.0
bella,9,13.0,4.0,44.44
uscissi,1,5.0,4.0,400.0
genti,1,8.0,7.0,700.0
camminano,1,8.0,7.0,700.0
capo,47,55.0,8.0,17.02
credo,18,22.0,4.0,22.22
