Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
chapitre,12,15.0,3.0,25.0
premier,8,20.0,12.0,150.0
fond,8,10.0,2.0,25.0
terrier,4,7.0,3.0,75.0
alice,395,399.0,4.0,1.01
assise,6,22.0,16.0,266.67
auprès,8,13.0,5.0,62.5
sœur,10,14.0,4.0,40.0
gazon,3,9.0,6.0,200.0
commençait,7,13.0,6.0,85.71
ennuyer,1,7.0,6.0,600.0
rester,7,11.0,4.0,57.14
rien,54,59.0,5.0,9.26
jeté,1,8.0,7.0,700.0
yeux,41,45.0,4.0,9.76
livre,6,9.0,3.0,50.0
lisait,2,7.0,5.0,250.0
quoi,25,30.0,5.0,20.0
images,3,7.0,4.0,133.33
dialogues,2,2.0,0.0,0.0
belle,9,11.0,2.0,22.22
avance,2,3.0,1.0,50.0
pensait,10,11.0,1.0,10.0
causeries,1,7.0,6.0,600.0
mise,2,7.0,5.0,250.0
réfléchir,4,13.0,9.0,225.0
tant,14,18.0,4.0,28.57
bien,219,233.0,14.0,6.39
mal,14,15.0,1.0,7.14
chaleur,1,2.0,1.0,100.0
jour,15,16.0,1.0,6.67
endormait,1,4.0,3.0,300.0
rendait,1,2.0,1.0,100.0
lourde,1,6.0,5.0,500.0
demandant,3,4.0,1.0,33.33
plaisir,6,8.0,2.0,33.33
couronne,4,12.0,8.0,200.0
marguerites,1,5.0,4.0,400.0
valait,1,8.0,7.0,700.0
peine,20,27.0,7.0,35.0
lever,4,10.0,6.0,150.0
cueillir,1,6.0,5.0,500.0
fleurs,6,7.0,1.0,16.67
coup,19,19.0,0.0,0.0
lapin,51,60.0,9.0,17.65
blanc,23,23.0,0.0,0.0
roses,4,6.0,2.0,50.0
passa,7,14.0,7.0,100.0
près,33,46.0,13.0,39.39
étonnant,1,5.0,4.0,400.0
trouva,27,29.0,2.0,7.41
extraordinaire,4,14.0,10.0,250.0
entendre,14,18.0,4.0,28.57
parler,23,28.0,5.0,21.74
disait,13,15.0,2.0,15.38
ah,15,21.0,6.0,40.0
arriverai,2,10.0,8.0,400.0
tard,7,15.0,8.0,114.29
songeant,1,6.0,5.0,500.0
après,29,33.0,4.0,13.79
sembla,2,4.0,2.0,100.0
dû,3,4.0,1.0,33.33
étonner,2,7.0,5.0,250.0
moment,18,19.0,1.0,5.56
paru,2,4.0,2.0,100.0
naturel,3,4.0,1.0,33.33
cependant,14,19.0,5.0,35.71
vint,5,13.0,8.0,160.0
tirer,5,9.0,4.0,80.0
montre,6,10.0,4.0,66.67
gousset,2,6.0,4.0,200.0
regarda,15,18.0,3.0,20.0
puis,51,54.0,3.0,5.88
prit,19,21.0,2.0,10.53
courir,9,12.0,3.0,33.33
plus,98,104.0,6.0,6.12
sauta,2,7.0,5.0,250.0
pieds,26,33.0,7.0,26.92
frappée,2,10.0,8.0,400.0
idée,17,20.0,3.0,17.65
jamais,45,47.0,2.0,4.44
entraînée,1,7.0,6.0,600.0
curiosité,5,12.0,7.0,140.0
élança,1,4.0,3.0,300.0
traces,1,5.0,4.0,400.0
travers,8,14.0,6.0,75.0
champ,2,7.0,5.0,250.0
arriva,5,14.0,9.0,180.0
temps,50,50.0,0.0,0.0
voir,33,41.0,8.0,24.24
disparaître,4,7.0,3.0,75.0
large,5,9.0,4.0,80.0
trou,5,9.0,4.0,80.0
pied,11,11.0,0.0,0.0
haie,2,5.0,3.0,150.0
instant,19,27.0,8.0,42.11
poursuite,3,6.0,3.0,100.0
songer,2,7.0,5.0,250.0
sortirait,2,6.0,4.0,200.0
pendant,18,20.0,2.0,11.11
bout,19,25.0,6.0,31.58
chemin,11,14.0,3.0,27.27
allait,19,22.0,3.0,15.79
droit,8,11.0,3.0,37.5
tunnel,1,7.0,6.0,600.0
plongeait,1,4.0,3.0,300.0
perpendiculairement,1,5.0,4.0,400.0
façon,7,8.0,1.0,14.29
brusque,3,10.0,7.0,233.33
sentit,5,7.0,2.0,40.0
tomber,6,10.0,4.0,66.67
puits,9,11.0,2.0,22.22
grande,28,32.0,4.0,14.29
profondeur,2,4.0,2.0,100.0
pensé,1,5.0,4.0,400.0
retenir,3,11.0,8.0,266.67
choses,19,26.0,7.0,36.84
vraiment,14,18.0,4.0,28.57
profond,6,6.0,0.0,0.0
tombait,1,5.0,4.0,400.0
doucement,7,8.0,1.0,14.29
loisir,1,13.0,12.0,1200.0
chute,4,8.0,4.0,100.0
regarder,15,24.0,9.0,60.0
autour,22,27.0,5.0,22.73
demander,10,14.0,4.0,40.0
étonnement,5,9.0,4.0,80.0
devenir,3,6.0,3.0,100.0
abord,27,33.0,6.0,22.22
savoir,26,35.0,9.0,34.62
faisait,13,17.0,4.0,30.77
sombre,2,6.0,4.0,200.0
ensuite,7,10.0,3.0,42.86
porta,2,4.0,2.0,100.0
parois,1,6.0,5.0,500.0
aperçut,14,19.0,5.0,35.71
garnies,2,10.0,8.0,400.0
armoires,2,5.0,3.0,150.0
étagères,1,6.0,5.0,500.0
çà,4,19.0,15.0,375.0
vit,10,13.0,3.0,30.0
pendues,2,3.0,1.0,50.0
clous,1,6.0,5.0,500.0
cartes,5,9.0,4.0,80.0
géographiques,1,2.0,1.0,100.0
passant,7,12.0,5.0,71.43
rayon,1,4.0,3.0,300.0
pot,3,7.0,4.0,133.33
confiture,1,4.0,3.0,300.0
portant,4,6.0,2.0,50.0
étiquette,2,9.0,7.0,350.0
marmelade,1,4.0,3.0,300.0
oranges,1,2.0,1.0,100.0
grand,31,36.0,5.0,16.13
regret,1,8.0,7.0,700.0
vide,1,8.0,7.0,700.0
osait,2,6.0,4.0,200.0
laisser,3,4.0,1.0,33.33
crainte,1,20.0,19.0,1900.0
tuer,1,6.0,5.0,500.0
quelqu,6,12.0,6.0,100.0
arrangea,1,4.0,3.0,300.0
manière,12,18.0,6.0,50.0
déposer,1,7.0,6.0,600.0
certes,5,9.0,4.0,80.0
dit,416,418.0,2.0,0.48
pareille,4,12.0,8.0,200.0
moquerai,1,5.0,4.0,400.0
dégringoler,1,9.0,8.0,800.0
escalier,3,10.0,7.0,233.33
trouver,15,18.0,3.0,20.0
brave,1,8.0,7.0,700.0
chez,8,14.0,6.0,75.0
tomberais,1,5.0,4.0,400.0
toits,1,7.0,6.0,600.0
ferais,1,3.0,2.0,200.0
plainte,1,7.0,6.0,600.0
probable,3,6.0,3.0,100.0
tombe,6,10.0,4.0,66.67
finira,1,3.0,2.0,200.0
curieuse,5,10.0,5.0,100.0
combien,7,8.0,1.0,14.29
milles,3,5.0,2.0,66.67
déjà,9,17.0,8.0,88.89
faits,2,9.0,7.0,350.0
centre,1,2.0,1.0,100.0
terre,16,20.0,4.0,25.0
voyons,6,10.0,4.0,66.67
quatre,10,11.0,1.0,10.0
mille,6,13.0,7.0,116.67
semble,7,12.0,5.0,71.43
voyez,7,10.0,3.0,42.86
appris,3,4.0,1.0,33.33
leçons,11,14.0,3.0,27.27
bonne,16,16.0,0.0,0.0
occasion,6,10.0,4.0,66.67
parade,1,6.0,5.0,500.0
point,10,10.0,0.0,0.0
auditeur,1,3.0,2.0,200.0
exercice,1,13.0,12.0,1200.0
répéter,8,13.0,5.0,62.5
leçon,2,16.0,14.0,700.0
oui,15,22.0,7.0,46.67
degré,1,4.0,3.0,300.0
latitude,2,4.0,2.0,100.0
longitude,2,6.0,4.0,200.0
trouve,3,11.0,8.0,266.67
moindre,10,12.0,2.0,20.0
voulait,5,10.0,5.0,100.0
dire,60,66.0,6.0,10.0
grands,8,13.0,5.0,62.5
mots,23,25.0,2.0,8.7
paraissaient,1,5.0,4.0,400.0
beaux,1,9.0,8.0,800.0
sonores,1,2.0,1.0,100.0
bientôt,27,28.0,1.0,3.7
reprit,9,15.0,6.0,66.67
allais,5,14.0,9.0,180.0
traverser,2,5.0,3.0,150.0
complétement,5,11.0,6.0,120.0
drôle,14,20.0,6.0,42.86
milieu,10,13.0,3.0,30.0
gens,15,18.0,3.0,20.0
marchent,1,6.0,5.0,500.0
tête,71,79.0,8.0,11.27
bas,18,21.0,3.0,16.67
antipathies,1,5.0,4.0,400.0
crois,20,26.0,6.0,30.0
fâchée,3,3.0,0.0,0.0
effet,15,17.0,2.0,13.33
eh,20,27.0,7.0,35.0
pays,3,7.0,4.0,133.33
pardon,7,11.0,4.0,57.14
madame,3,4.0,1.0,33.33
nouvelle,3,4.0,1.0,33.33
zemble,1,4.0,3.0,300.0
australie,1,2.0,1.0,100.0
essaya,6,9.0,3.0,50.0
révérence,3,7.0,4.0,133.33
air,48,57.0,9.0,18.75
dites,11,15.0,4.0,36.36
prendriez,2,7.0,5.0,250.0
petite,50,54.0,4.0,8.0
ignorante,1,2.0,1.0,100.0
pensera,1,10.0,9.0,900.0
dame,1,6.0,5.0,500.0
ferai,5,8.0,3.0,60.0
question,16,25.0,9.0,56.25
non,39,48.0,9.0,23.08
faut,26,28.0,2.0,7.69
verrai,1,8.0,7.0,700.0
écrit,5,7.0,2.0,40.0
quelque,36,36.0,0.0,0.0
part,9,13.0,4.0,44.44
faute,3,7.0,4.0,133.33
mieux,20,22.0,2.0,10.0
remit,8,12.0,4.0,50.0
dinah,16,17.0,1.0,6.25
remarquera,1,9.0,8.0,800.0
absence,3,9.0,6.0,200.0
soir,2,15.0,13.0,650.0
sûr,8,12.0,4.0,50.0
chat,32,37.0,5.0,15.62
pourvu,3,11.0,8.0,266.67
oublie,2,5.0,3.0,150.0
donner,3,10.0,7.0,233.33
jatte,1,4.0,3.0,300.0
lait,2,5.0,3.0,150.0
heure,14,18.0,4.0,28.57
thé,17,23.0,6.0,35.29
minette,1,4.0,3.0,300.0
souris,54,58.0,4.0,7.41
airs,2,6.0,4.0,200.0
peur,12,16.0,4.0,33.33
pourrais,6,11.0,5.0,83.33
attraper,3,8.0,5.0,166.67
chauve,1,2.0,1.0,100.0
ressemble,3,14.0,11.0,366.67
beaucoup,16,19.0,3.0,18.75
sais,15,19.0,4.0,26.67
chats,11,11.0,0.0,0.0
mangent,5,9.0,4.0,80.0
chauves,5,8.0,3.0,60.0
sommeil,1,6.0,5.0,500.0
commença,17,21.0,4.0,23.53
gagner,2,4.0,2.0,100.0
répétait,1,7.0,6.0,600.0
moitié,13,15.0,2.0,15.38
endormie,3,4.0,1.0,33.33
quelquefois,2,10.0,8.0,400.0
comprenez,15,20.0,5.0,33.33
puisqu,2,5.0,3.0,150.0
pouvait,25,31.0,6.0,24.0
répondre,4,7.0,3.0,75.0
questions,4,6.0,2.0,50.0
importait,1,5.0,4.0,400.0
poser,1,2.0,1.0,100.0
assoupissait,1,1.0,0.0,0.0
rêver,2,6.0,4.0,200.0
promenait,1,6.0,5.0,500.0
tenant,5,10.0,5.0,100.0
main,20,26.0,6.0,30.0
disant,10,17.0,7.0,70.0
sérieusement,2,7.0,5.0,250.0
dis,7,13.0,6.0,85.71
vérité,2,2.0,0.0,0.0
mangé,3,6.0,3.0,100.0
pouf,1,6.0,5.0,500.0
voilà,28,35.0,7.0,25.0
étendue,4,6.0,2.0,50.0
tas,1,2.0,1.0,100.0
fagots,1,6.0,5.0,500.0
feuilles,5,10.0,5.0,100.0
sèches,1,7.0,6.0,600.0
