Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
capitolo,12,17.0,5.0,41.67
conigliera,4,7.0,3.0,75.0
alice,400,406.0,6.0,1.5
cominciava,5,8.0,3.0,60.0
sentirsi,2,17.0,15.0,750.0
mortalmente,2,8.0,6.0,300.0
stanca,4,10.0,6.0,150.0
sedere,2,4.0,2.0,100.0
poggio,2,9.0,7.0,350.0
accanto,1,18.0,17.0,1700.0
sorella,7,13.0,6.0,85.71
far,18,28.0,10.0,55.56
nulla,19,25.0,6.0,31.58
due,39,46.0,7.0,17.95
volte,11,19.0,8.0,72.73
gittato,1,6.0,5.0,500.0
sguardo,2,12.0,10.0,500.0
libro,6,11.0,5.0,83.33
leggeva,3,10.0,7.0,233.33
imagini,2,6.0,4.0,200.0
nè,9,15.0,6.0,66.67
dialoghi,2,12.0,10.0,500.0
serve,2,7.0,5.0,250.0
pensò,53,61.0,8.0,15.09
andava,11,15.0,4.0,36.36
fantasticando,1,7.0,6.0,600.0
cervello,4,6.0,2.0,50.0
meglio,21,23.0,2.0,9.52
poteva,14,16.0,2.0,14.29
perchè,91,97.0,6.0,6.59
stellone,1,9.0,8.0,800.0
avea,46,53.0,7.0,15.22
resa,2,10.0,8.0,400.0
sonnacchiosa,2,4.0,2.0,100.0
grullina,1,5.0,4.0,400.0
piacere,4,10.0,6.0,150.0
ghirlanda,1,4.0,3.0,300.0
margherite,1,10.0,9.0,900.0
valesse,1,11.0,10.0,1000.0
noja,2,9.0,7.0,350.0
levarsi,2,8.0,6.0,300.0
cogliere,1,10.0,9.0,900.0
fiori,5,13.0,8.0,160.0
quand,2,13.0,11.0,550.0
coniglio,49,52.0,3.0,6.12
bianco,20,24.0,4.0,20.0
occhi,31,34.0,3.0,9.68
rubino,1,2.0,1.0,100.0
passò,5,11.0,6.0,120.0
vicino,16,22.0,6.0,37.5
davvero,30,34.0,4.0,13.33
troppo,18,33.0,15.0,83.33
meravigliarsi,1,9.0,8.0,800.0
ciò,80,83.0,3.0,3.75
cosa,69,76.0,7.0,10.14
stravagante,1,8.0,7.0,700.0
sentire,8,14.0,6.0,75.0
parlare,19,24.0,5.0,26.32
diceva,14,17.0,3.0,21.43
sè,50,56.0,6.0,12.0
oimè,9,17.0,8.0,88.89
oimèi,1,14.0,13.0,1300.0
fatto,17,20.0,3.0,17.65
tardi,7,9.0,2.0,28.57
quando,73,81.0,8.0,10.96
rammentò,6,18.0,12.0,200.0
seguito,3,8.0,5.0,166.67
accorse,9,14.0,5.0,55.56
dovuto,3,7.0,4.0,133.33
meravigliarsene,1,10.0,9.0,900.0
sembrò,3,8.0,5.0,166.67
assai,17,19.0,2.0,11.76
naturale,9,16.0,7.0,77.78
trasse,1,4.0,3.0,300.0
